"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_val","iter_var"
"813",33,"7.6",7,"n",0.925605670392162,0.00550788313243801,0,0.0652670351657257,15.3,0.5,"N"
"814",34,"7.6",7,"n",0.925863183001415,0.00595057194291433,0,0.0604283449236041,15.7,0.5,"N"
"815",35,"7.6",7,"n",0.926111925343644,0.00642705321063105,0,0.0559634108625288,16.1,0.5,"N"
"816",36,"7.6",7,"n",0.926352402557775,0.00693982340012112,0,0.0518418401078315,16.5,0.5,"N"
"817",37,"7.6",7,"n",0.926585079354931,0.00749155869943167,0,0.0480358755302206,16.9,0.5,"N"
"818",38,"7.6",7,"n",0.926810384119214,0.00808512770856092,0,0.0445201482516665,17.3,0.5,"N"
"819",39,"7.6",7,"n",0.927028712508733,0.00872360500820731,0,0.0412714557144404,17.7,0.5,"N"
"820",40,"7.6",7,"n",0.927240430627533,0.00941028566914547,0,0.0382685623692829,18.1,0.5,"N"
"821",41,"7.6",7,"n",0.927445877827794,0.0101487007666144,0,0.0354920204197872,18.5,0.5,"N"
"822",42,"7.6",7,"n",0.927645369192333,0.0109426339684468,0,0.0329240083856953,18.9,0.5,"N"
"823",43,"7.6",7,"n",0.927839197739799,0.0117961392703056,0,0.030548185526962,19.3,0.5,"N"
"824",44,"7.6",7,"n",0.928027636388566,0.0127135599563381,0,0.0283495604105459,19.7,0.5,"N"
"825",45,"7.6",7,"n",0.928210939710026,0.0136995488688388,0,0.026314372109039,20.1,0.5,"N"
"826",46,"7.6",7,"n",0.928433208089029,0.0147590900761399,0,0.0244311369160435,20.6,0.5,"N"
"827",47,"7.6",7,"n",0.928648253963023,0.0158967709766847,0,0.0226879326394154,21.1,0.5,"N"
"828",48,"7.6",7,"n",0.928856474605059,0.0171181832398273,0,0.0210738331275244,21.6,0.5,"N"
"829",49,"7.6",7,"n",0.929058236894233,0.0184293092720334,0,0.0195788182500611,22.1,0.5,"N"
"830",50,"7.6",7,"n",0.929253880265703,0.0198365490344729,2,0.0181936928298863,22.6,0.5,"N"
"831",51,"7.6",9,"n",0.929253880265703,0.0213467486719571,2,0.0169065596585341,22.6,0.5,"N"
"832",52,"7.6",11,"a",0.910777286968434,0.0229719230936689,2,0.0153981105377697,22.6,0.5,"N"
"833",53,"7.6",13,"n",0.929215225665929,0.0252223275902411,2,0.0143081587581826,22.5,0.5,"N"
"834",54,"7.6",15,"n",0.929215225665929,0.0271436873757265,2,0.0132953589693486,22.5,0.5,"N"
"835",55,"7.6",17,"n",0.918087432699458,0.0292114104741168,1,0.0122063019829869,22.5,0.5,"N"
"836",56,"7.6",18,"n",0.929292302764634,0.0318176781793279,2,0.0113432224780104,22.7,0.5,"N"
"837",57,"7.6",20,"n",0.929292302764634,0.0342386115592163,2,0.0105411693373619,22.7,0.5,"N"
"838",58,"7.6",22,"a",0.910814983338624,0.0368437481483025,2,0.00960105497437888,22.7,0.5,"N"
"839",59,"7.6",24,"a",0.910777286968434,0.0404514076099742,2,0.00874442280159959,22.6,0.5,"N"
"840",60,"7.6",26,"o",NA,NA,NA,NA,22.5,0.5,"N"
"841",1,"8.2",1,"a",0.900323087417982,0.00046978648516491,2,0.900323087417982,8.2,0.5,"N"
"842",2,"8.2",3,"n",0.918598247272051,0.000521797665449412,0,0.827035210080719,8.2,0.5,"N"
"843",3,"8.2",3,"n",0.918899031948676,0.000568036861597535,0,0.759961853930643,8.4,0.5,"N"
"844",4,"8.2",3,"n",0.919190251201075,0.000618171139426406,0,0.698549527417742,8.6,0.5,"N"
"845",5,"8.2",3,"n",0.919472420552458,0.00067251707534829,0,0.642297024850567,8.8,0.5,"N"
"846",6,"8.2",3,"n",0.919746016850727,0.000731416256013652,0,0.590750130241382,9,0.5,"N"
"847",7,"8.2",3,"n",0.920011481951757,0.000795237209635407,0,0.543496902786567,9.2,0.5,"N"
"848",8,"8.2",3,"n",0.920269225980579,0.000864377483581349,0,0.500163474050236,9.4,0.5,"N"
"849",9,"8.2",3,"n",0.920519630226717,0.000939265879134798,0,0.460410296185634,9.6,0.5,"N"
"850",10,"8.2",3,"n",0.920763049721336,0.00102036485512369,0,0.423928788438988,9.8,0.5,"N"
"851",11,"8.2",3,"n",0.920999815536902,0.00110817311297679,0,0.39043833595309,10,0.5,"N"
"852",12,"8.2",3,"n",0.921343159391811,0.00120322837668623,0,0.359727689994701,10.3,0.5,"N"
"853",13,"8.2",3,"n",0.921673183983549,0.00130595030138444,0,0.331551365404463,10.6,0.5,"N"
"854",14,"8.2",3,"n",0.92199076044583,0.00141693424966539,0,0.305687295516115,10.9,0.5,"N"
"855",15,"8.2",3,"n",0.922296680984094,0.00153682044381902,0,0.281934378073516,11.2,0.5,"N"
"856",16,"8.2",3,"n",0.922591667912213,0.00166629727234757,0,0.260110308108638,11.5,0.5,"N"
"857",17,"8.2",3,"n",0.922876381449667,0.00180610483521744,0,0.240049659925058,11.8,0.5,"N"
"858",18,"8.2",3,"n",0.923151426475915,0.0019570387448646,0,0.221602185984875,12.1,0.5,"N"
"859",19,"8.2",3,"n",0.923417358403457,0.00211995420116015,0,0.204631305198585,12.4,0.5,"N"
"860",20,"8.2",3,"n",0.923674688302779,0.00229577035981374,0,0.189012757046294,12.7,0.5,"N"
"861",21,"8.2",3,"n",0.923923887389647,0.00248547501505334,0,0.174633401256447,13,0.5,"N"
"862",22,"8.2",3,"n",0.924165390966792,0.00269012961887534,0,0.161390145548025,13.3,0.5,"N"
"863",23,"8.2",3,"n",0.924399601896895,0.00291087466071537,0,0.149188986294676,13.6,0.5,"N"
"864",24,"8.2",3,"n",0.924626893671662,0.00314893543305532,0,0.13794414896767,13.9,0.5,"N"
"865",25,"8.2",3,"n",0.924847613131472,0.0034056282102622,0,0.127577316918202,14.2,0.5,"N"
"866",26,"8.2",3,"n",0.913981558443117,0.00368236686985759,1,0.11660331493889,14.5,0.5,"N"
"867",27,"8.2",4,"n",0.925201739910556,0.00402892906956478,2,0.107881589860799,14.7,0.5,"N"
"868",28,"8.2",6,"n",0.914119625809821,0.00435464925731146,1,0.0986166785553226,14.7,0.5,"N"
"869",29,"8.2",7,"n",0.925338837264106,0.00476376300689712,0,0.0912538426692303,14.9,0.5,"N"
"870",30,"8.2",7,"n",0.925605670392162,0.00514812824779067,0,0.0844650742197138,15.3,0.5,"N"
"871",31,"8.2",7,"n",0.925863183001415,0.00556190223598079,0,0.0782031024695151,15.7,0.5,"N"
"872",32,"8.2",7,"n",0.926111925343644,0.00600726148106517,0,0.0724248257958889,16.1,0.5,"N"
"873",33,"8.2",7,"n",0.926352402557775,0.00648653938759735,0,0.06709091138085,16.5,0.5,"N"
"874",34,"8.2",7,"n",0.926585079354931,0.00700223734475909,0,0.0621654374458195,16.9,0.5,"N"
"875",35,"8.2",7,"n",0.926810384119214,0.00755703658603471,0,0.0576155729580989,17.3,0.5,"N"
"876",36,"8.2",7,"n",0.927028712508733,0.00815381087169893,0,0.0534112904197994,17.7,0.5,"N"
"877",37,"8.2",7,"n",0.927240430627533,0.00879564005049317,0,0.0495251079292271,18.1,0.5,"N"
"878",38,"8.2",7,"n",0.927445877827794,0.0094858245606703,0,0.0459318571979383,18.5,0.5,"N"
"879",39,"8.2",7,"n",0.927645369192333,0.010227900934648,0,0.0426084746280709,18.9,0.5,"N"
"880",40,"8.2",7,"n",0.927839197739799,0.0110256583758436,0,0.039533812915826,19.3,0.5,"N"
"881",41,"8.2",7,"n",0.928027636388566,0.011883156480888,0,0.0366884709577017,19.7,0.5,"N"
"882",42,"8.2",7,"n",0.928210939710026,0.0128047441853472,0,0.0340546401041723,20.1,0.5,"N"
"883",43,"8.2",7,"n",0.928433208089029,0.0137950800163456,0,0.031617458762234,20.6,0.5,"N"
"884",44,"8.2",7,"n",0.928648253963023,0.0148584517401523,0,0.0293614978742965,21.1,0.5,"N"
"885",45,"8.2",7,"n",0.928856474605059,0.0160000857986257,0,0.0272726174046429,21.6,0.5,"N"
"886",46,"8.2",7,"n",0.929058236894233,0.0172255738492094,0,0.0253378498414485,22.1,0.5,"N"
"887",47,"8.2",7,"n",0.929253880265703,0.0185408978308971,0,0.0235452952827558,22.6,0.5,"N"
"888",48,"8.2",7,"n",0.929443719316357,0.0199524567232323,0,0.0218840268200064,23.1,0.5,"N"
"889",49,"8.2",7,"n",0.929628046112841,0.0214670951113728,2,0.0203440050937636,23.6,0.5,"N"
"890",50,"8.2",9,"n",0.929628046112841,0.0230921336776957,2,0.0189123577054251,23.6,0.5,"N"
"891",51,"8.2",11,"a",0.911144381694449,0.0248401861091147,2,0.0172318884678938,23.6,0.5,"N"
"892",52,"8.2",13,"n",0.929591608418154,0.0272626233648279,2,0.0160186189169517,23.5,0.5,"N"
"893",53,"8.2",15,"n",0.929591608418154,0.0293275273979931,2,0.0148907737236466,23.5,0.5,"N"
"894",54,"8.2",17,"n",0.918459532213593,0.0315488297575087,1,0.0136765730685189,23.5,0.5,"N"
"895",55,"8.2",18,"n",0.929700294880777,0.0343497221717243,2,0.0127151140147605,23.8,0.5,"N"
"896",56,"8.2",20,"n",0.918566981839639,0.0369470918325665,1,0.0116796839042854,23.8,0.5,"N"
"897",57,"8.2",21,"n",0.929807132241438,0.0402225341896914,2,0.0108598533965301,24.1,0.5,"N"
"898",58,"8.2",23,"n",0.918672603413245,0.0432590080189308,1,0.0099766497924765,24.1,0.5,"N"
"899",59,"8.2",24,"a",0.911423140461421,0.0470886013779075,2,0.00909294948514271,24.4,0.5,"N"
"900",60,"8.2",26,"o",NA,NA,NA,NA,24.3,0.5,"N"
"901",1,"8.8",1,"a",0.901180731037745,0.000559205442757188,2,0.901180731037745,8.8,0.5,"N"
"902",2,"8.8",3,"n",0.919472420552458,0.000620525299196357,0,0.828610828122509,8.8,0.5,"N"
"903",3,"8.8",3,"n",0.919746016850727,0.000674871029653634,0,0.76211150868506,9,0.5,"N"
"904",4,"8.8",3,"n",0.920011481951757,0.000733758034597897,0,0.701151338517832,9.2,0.5,"N"
"905",5,"8.8",3,"n",0.920269225980579,0.000797553127316702,0,0.645247999593052,9.4,0.5,"N"
"906",6,"8.8",3,"n",0.920519630226717,0.000866651958797037,0,0.593963449989925,9.6,0.5,"N"
"907",7,"8.8",3,"n",0.920763049721336,0.000941481235531704,0,0.546899597635729,9.8,0.5,"N"
"908",8,"8.8",3,"n",0.920999815536902,0.00102250110472682,0,0.503694428539713,10,0.5,"N"
"909",9,"8.8",3,"n",0.921343159391811,0.00111020771934764,0,0.464075416158832,10.3,0.5,"N"
"910",10,"8.8",3,"n",0.921673183983549,0.00120498829131211,0,0.427725866419601,10.6,0.5,"N"
"911",11,"8.8",3,"n",0.92199076044583,0.00130739215619147,0,0.394359296842559,10.9,0.5,"N"
"912",12,"8.8",3,"n",0.922296680984094,0.00141801004118445,0,0.363716270593114,11.2,0.5,"N"
"913",13,"8.8",3,"n",0.922591667912213,0.00153747711600938,0,0.335561600733311,11.5,0.5,"N"
"914",14,"8.8",3,"n",0.922876381449667,0.00166647626407534,0,0.309681875838216,11.8,0.5,"N"
"915",15,"8.8",3,"n",0.923151426475915,0.00180574158963481,0,0.285883265433786,12.1,0.5,"N"
"916",16,"8.8",3,"n",0.923417358403457,0.00195606217771675,0,0.263989569778621,12.4,0.5,"N"
"917",17,"8.8",3,"n",0.923674688302779,0.00211828612481218,0,0.243840483580452,12.7,0.5,"N"
"918",18,"8.8",3,"n",0.923923887389647,0.00229332485953952,0,0.225290047492623,13,0.5,"N"
"919",19,"8.8",3,"n",0.924165390966792,0.00248215777386038,0,0.208205264821947,13.3,0.5,"N"
"920",20,"8.8",3,"n",0.924399601896895,0.00268583718685217,0,0.192464863914245,13.6,0.5,"N"
"921",21,"8.8",3,"n",0.924626893671662,0.0029054936645805,0,0.177958189261968,13.9,0.5,"N"
"922",22,"8.8",3,"n",0.924847613131472,0.00314234172125676,0,0.16458420657613,14.2,0.5,"N"
"923",23,"8.8",3,"n",0.925062082881865,0.00339768592862234,0,0.152250608944774,14.5,0.5,"N"
"924",24,"8.8",3,"n",0.925270603446143,0.00367292746237902,0,0.140873012813373,14.8,0.5,"N"
"925",25,"8.8",3,"n",0.925539858467806,0.0039695711164921,0,0.130383588341223,15.2,0.5,"N"
"926",26,"8.8",3,"n",0.925799647746171,0.00428892508536971,0,0.120709080158186,15.6,0.5,"N"
"927",27,"8.8",3,"n",0.926050533621112,0.00463267089786754,0,0.111782708093402,16,0.5,"N"
"928",28,"8.8",3,"n",0.92629303204564,0.00500261133671888,0,0.10354354361011,16.4,0.5,"N"
"929",29,"8.8",3,"n",0.92652761743212,0.00540067901155537,0,0.0959359527615538,16.8,0.5,"N"
"930",30,"8.8",3,"n",0.926754726890598,0.00582894552730485,0,0.0889090977005231,17.2,0.5,"N"
"931",31,"8.8",3,"n",0.92697476394764,0.00628963128881127,0,0.0824164898537401,17.6,0.5,"N"
"932",32,"8.8",3,"n",0.927188101819583,0.0067851159852789,0,0.0764155887861222,18,0.5,"N"
"933",33,"8.8",3,"n",0.927395086302125,0.0073179498010849,0,0.0708674415571335,18.4,0.5,"N"
"934",34,"8.8",3,"n",0.927596038328517,0.00789086540264552,0,0.0657363580348747,18.8,0.5,"N"
"935",35,"8.8",3,"n",0.92779125624047,0.00850679075437244,0,0.0609896182018497,19.2,0.5,"N"
"936",36,"8.8",3,"n",0.927981017809309,0.00916886282033208,0,0.0565972079747536,19.6,0.5,"N"
"937",37,"8.8",3,"n",0.928165582039296,0.00988044221203691,0,0.0525315804816863,20,0.5,"N"
"938",38,"8.8",3,"n",0.928389345497555,0.0106451288468684,0,0.0487697596213449,20.5,0.5,"N"
"939",39,"8.8",3,"n",0.928605803061885,0.0114662333195598,0,0.0452878817983141,21,0.5,"N"
"940",40,"8.8",3,"n",0.928815358472214,0.0123477941681522,0,0.0420640801669483,21.5,0.5,"N"
"941",41,"8.8",3,"n",0.929018384438498,0.0132941322034799,0,0.0390783037995898,22,0.5,"N"
"942",42,"8.8",3,"n",0.929215225665929,0.0143098698864985,0,0.0363121548837776,22.5,0.5,"N"
"943",43,"8.8",3,"n",0.929406201525493,0.015399952014608,0,0.0337487419397371,23,0.5,"N"
"944",44,"8.8",3,"n",0.929591608418154,0.0165696678043799,0,0.0313725473018494,23.5,0.5,"N"
"945",45,"8.8",3,"n",0.929771721873495,0.0178246744638496,0,0.0291693073243982,24,0.5,"N"
"946",46,"8.8",3,"n",0.918810680227596,0.0191710223536727,1,0.0268010711044981,24.5,0.5,"N"
"947",47,"8.8",4,"n",0.930049526804429,0.0208650408253025,2,0.0249263234985903,24.8,0.5,"N"
"948",48,"8.8",6,"n",0.918912239602036,0.0224343330370728,1,0.0229051037511345,24.8,0.5,"N"
"949",49,"8.8",7,"n",0.930150577193944,0.0244140104682779,2,0.0213051954748049,25.1,0.5,"N"
"950",50,"8.8",9,"n",0.930150577193944,0.0262473744218162,2,0.0198170398681196,25.1,0.5,"N"
"951",51,"8.8",11,"a",0.911657038030695,0.0282184143786683,2,0.0180663438687061,25.1,0.5,"N"
"952",52,"8.8",13,"n",0.930117077238907,0.0309528838165106,2,0.016803814955554,25,0.5,"N"
"953",53,"8.8",15,"n",0.930117077238907,0.0332784813589226,2,0.0156295152529233,25,0.5,"N"
"954",54,"8.8",17,"n",0.918979021340098,0.0357788091126241,1,0.0143631966311516,25,0.5,"N"
"955",55,"8.8",18,"n",0.93021703515338,0.0389332164084113,2,0.0133608901855548,25.3,0.5,"N"
"956",56,"8.8",20,"n",0.919077841779336,0.0418539060639669,1,0.0122796981159904,25.3,0.5,"N"
"957",57,"8.8",21,"n",0.93031539226069,0.0455390220081224,2,0.0114239921696205,25.6,0.5,"N"
"958",58,"8.8",23,"n",0.919175079633795,0.048950089815736,1,0.0105006489122468,25.6,0.5,"N"
"959",59,"8.8",24,"a",0.911913709427164,0.0532543700327885,2,0.00957568570095928,25.9,0.5,"N"
"960",60,"8.8",26,"o",NA,NA,NA,NA,25.8,0.5,"N"
"961",1,"9.4",1,"a",0.901962470425049,0.000669955633410837,2,0.901962470425049,9.4,0.5,"N"
"962",2,"9.4",3,"n",0.920269225980579,0.000742775509379145,0,0.83004830452159,9.4,0.5,"N"
"963",3,"9.4",3,"n",0.920519630226717,0.000807128488500408,0,0.764075758348528,9.6,0.5,"N"
"964",4,"9.4",3,"n",0.920763049721336,0.000876818333903013,0,0.703532725475133,9.8,0.5,"N"
"965",5,"9.4",3,"n",0.920999815536902,0.000952273588919948,0,0.647953510386772,10,0.5,"N"
"966",6,"9.4",3,"n",0.921343159391811,0.00103395632969244,0,0.596987534398763,10.3,0.5,"N"
"967",7,"9.4",3,"n",0.921673183983549,0.00112222717361354,0,0.550227401627796,10.6,0.5,"N"
"968",8,"9.4",3,"n",0.92199076044583,0.00121759772673778,0,0.507304580444945,10.9,0.5,"N"
"969",9,"9.4",3,"n",0.922296680984094,0.00132061814388357,0,0.467885330792401,11.2,0.5,"N"
"970",10,"9.4",3,"n",0.922591667912213,0.0014318799699837,0,0.431667107727419,11.5,0.5,"N"
"971",11,"9.4",3,"n",0.922876381449667,0.00155201918658553,0,0.398375378370324,11.8,0.5,"N"
"972",12,"9.4",3,"n",0.923151426475915,0.00168171947812512,0,0.367760798815447,12.1,0.5,"N"
"973",13,"9.4",3,"n",0.923417358403457,0.00182171573362021,0,0.339596705366505,12.4,0.5,"N"
"974",14,"9.4",3,"n",0.923674688302779,0.00197279780051988,0,0.313676880978057,12.7,0.5,"N"
"975",15,"9.4",3,"n",0.923923887389647,0.00213581450861756,0,0.289813563257506,13,0.5,"N"
"976",16,"9.4",3,"n",0.924165390966792,0.00231167798318523,0,0.267835664995352,13.3,0.5,"N"
"977",17,"9.4",3,"n",0.924399601896895,0.00250136826782372,0,0.247587182095494,13.6,0.5,"N"
"978",18,"9.4",3,"n",0.924626893671662,0.00270593827895516,0,0.228925767093876,13.9,0.5,"N"
"979",19,"9.4",3,"n",0.924847613131472,0.0029265191154131,0,0.211721449281063,14.2,0.5,"N"
"980",20,"9.4",3,"n",0.925062082881865,0.00316432574822149,0,0.195855484862707,14.5,0.5,"N"
"981",21,"9.4",3,"n",0.925270603446143,0.00342066311740246,0,0.181219322667154,14.8,0.5,"N"
"982",22,"9.4",3,"n",0.925539858467806,0.00369693266452246,0,0.167725706252989,15.2,0.5,"N"
"983",23,"9.4",3,"n",0.925799647746171,0.00399435273445985,0,0.155280399766995,15.6,0.5,"N"
"984",24,"9.4",3,"n",0.926050533621112,0.00431448936514933,0,0.143797497065125,16,0.5,"N"
"985",25,"9.4",3,"n",0.92629303204564,0.00465902152043312,0,0.133198619557029,16.4,0.5,"N"
"986",26,"9.4",3,"n",0.92652761743212,0.00502974907426871,0,0.123412199623422,16.8,0.5,"N"
"987",27,"9.4",3,"n",0.926754726890598,0.00542860134942195,0,0.114372839356972,17.2,0.5,"N"
"988",28,"9.4",3,"n",0.92697476394764,0.00585764624868516,0,0.106020735764951,17.6,0.5,"N"
"989",29,"9.4",3,"n",0.927188101819583,0.00631910001922773,0,0.09830116474742,18,0.5,"N"
"990",30,"9.4",3,"n",0.927395086302125,0.00681533769342668,0,0.091164017164533,18.4,0.5,"N"
"991",31,"9.4",3,"n",0.927596038328517,0.00734890425244974,0,0.0845633811599337,18.8,0.5,"N"
"992",32,"9.4",3,"n",0.92779125624047,0.00792252656198501,0,0.0784571656383165,19.2,0.5,"N"
"993",33,"9.4",3,"n",0.927981017809309,0.00853912613284168,0,0.0728067604234785,19.6,0.5,"N"
"994",34,"9.4",3,"n",0.928165582039296,0.00920183276270031,0,0.0675767291648536,20,0.5,"N"
"995",35,"9.4",3,"n",0.928389345497555,0.00991399911908254,0,0.062737515360224,20.5,0.5,"N"
"996",36,"9.4",3,"n",0.928605803061885,0.0106787084181468,0,0.0582584208331881,21,0.5,"N"
"997",37,"9.4",3,"n",0.928815358472214,0.0114997218226894,0,0.0541113160302027,21.5,0.5,"N"
"998",38,"9.4",3,"n",0.929018384438498,0.0123810633812139,0,0.0502704073982199,22,0.5,"N"
"999",39,"9.4",3,"n",0.929215225665929,0.0133270380743833,0,0.0467120279548551,22.5,0.5,"N"
"1000",40,"9.4",3,"n",0.929406201525493,0.0143422510805636,0,0.0434144484670745,23,0.5,"N"
"1001",41,"9.4",3,"n",0.929591608418154,0.0154316283418625,0,0.0403577069790949,23.5,0.5,"N"
"1002",42,"9.4",3,"n",0.929771721873495,0.0166004385174279,0,0.037523454708819,24,0.5,"N"
"1003",43,"9.4",3,"n",0.918810680227596,0.0178543164164834,1,0.0344769509454994,24.5,0.5,"N"
"1004",44,"9.4",4,"n",0.930049526804429,0.019431986154167,2,0.0320652719125212,24.8,0.5,"N"
"1005",45,"9.4",6,"n",0.918912239602036,0.0208934960925507,1,0.0294651708265831,24.8,0.5,"N"
"1006",46,"9.4",7,"n",0.930150577193944,0.0227372051346267,2,0.0274070456514644,25.1,0.5,"N"
"1007",47,"9.4",9,"n",0.930150577193944,0.0244446498148931,2,0.0254926793318904,25.1,0.5,"N"
"1008",48,"9.4",11,"a",0.911657038030695,0.0262803146224315,2,0.0232405805311775,25.1,0.5,"N"
"1009",49,"9.4",13,"n",0.930117077238907,0.0288269749764677,2,0.0216164608369943,25,0.5,"N"
"1010",50,"9.4",15,"n",0.930117077238907,0.0309928456125565,2,0.0201058393739544,25,0.5,"N"
"1011",51,"9.4",17,"n",0.918979021340098,0.0333214456233403,1,0.0184768445910978,25,0.5,"N"
"1012",52,"9.4",18,"n",0.93021703515338,0.0362592016243738,0,0.0171874755945208,25.3,0.5,"N"
"1013",53,"9.4",18,"n",0.930412192468821,0.038979292201841,0,0.0159914368509024,25.9,0.5,"N"
"1014",54,"9.4",18,"n",0.930601289431816,0.0418946489710229,0,0.0148816517533173,26.5,0.5,"N"
"1015",55,"9.4",18,"n",0.930784644894719,0.0450189027747876,2,0.0138516129426583,27.1,0.5,"N"
"1016",56,"9.4",20,"n",0.9196389924973,0.0483666152226648,1,0.0127384833710488,27.1,0.5,"N"
"1017",57,"9.4",21,"n",0.93087426275776,0.0525930453332826,2,0.0118579263166771,27.4,0.5,"N"
"1018",58,"9.4",23,"n",0.93087426275776,0.0564985491998384,2,0.0110382384178726,27.4,0.5,"N"
"1019",59,"9.4",25,"a",0.901431076232133,0.0606940716487946,1,0.00995021113672978,27.4,0.5,"N"
"1020",60,"9.4",26,"o",NA,NA,NA,NA,27.6,0.5,"N"
"1021",1,"10",1,"a",0.902679246521921,0.000797355298120609,2,0.902679246521921,10,0.5,"N"
"1022",2,"10",3,"n",0.920999815536902,0.000883320737895403,0,0.831367419535679,10,0.5,"N"
"1023",3,"10",3,"n",0.921343159391811,0.000959088941163865,0,0.765974684930419,10.3,0.5,"N"
"1024",4,"10",3,"n",0.921673183983549,0.00104096821188424,0,0.705978326710615,10.6,0.5,"N"
"1025",5,"10",3,"n",0.92199076044583,0.00112943311140407,0,0.650905494302195,10.9,0.5,"N"
"1026",6,"10",3,"n",0.922296680984094,0.00122499395857062,0,0.600327977029225,11.2,0.5,"N"
"1027",7,"10",3,"n",0.922591667912213,0.00132819946534291,0,0.553857589621758,11.5,0.5,"N"
"1028",8,"10",3,"n",0.922876381449667,0.00143963956269903,0,0.511142088148562,11.8,0.5,"N"
"1029",9,"10",3,"n",0.923151426475915,0.00155994843040368,0,0.471861547806223,12.1,0.5,"N"
"1030",10,"10",3,"n",0.923417358403457,0.00168980774514827,0,0.435725144007389,12.4,0.5,"N"
"1031",11,"10",3,"n",0.923674688302779,0.00182995016258939,0,0.402468286576709,12.7,0.5,"N"
"1032",12,"10",3,"n",0.923923887389647,0.0019811630498957,0,0.371850063885003,13,0.5,"N"
"1033",13,"10",3,"n",0.924165390966792,0.00214429248657382,0,0.34365095967131,13.3,0.5,"N"
"1034",14,"10",3,"n",0.924399601896895,0.00232024755258432,0,0.317670810311645,13.6,0.5,"N"
"1035",15,"10",3,"n",0.924626893671662,0.00251000492408597,0,0.293726974548616,13.9,0.5,"N"
"1036",16,"10",3,"n",0.924847613131472,0.00271461379856563,0,0.271652691323616,14.2,0.5,"N"
"1037",17,"10",3,"n",0.925062082881865,0.00293520117262792,0,0.251295604456289,14.5,0.5,"N"
"1038",18,"10",3,"n",0.925270603446143,0.0031729774973414,0,0.232516435578634,14.8,0.5,"N"
"1039",19,"10",3,"n",0.925539858467806,0.00342924273777178,0,0.215203228876887,15.2,0.5,"N"
"1040",20,"10",3,"n",0.925799647746171,0.00370512702008183,0,0.199235073488061,15.6,0.5,"N"
"1041",21,"10",3,"n",0.926050533621112,0.00400208298750366,0,0.18450174611966,16,0.5,"N"
"1042",22,"10",3,"n",0.92629303204564,0.00432166803236365,0,0.170902681830895,16.4,0.5,"N"
"1043",23,"10",3,"n",0.92652761743212,0.00466555170216449,0,0.158346054609539,16.8,0.5,"N"
"1044",24,"10",3,"n",0.926754726890598,0.00503552362000295,0,0.146747954593867,17.2,0.5,"N"
"1045",25,"10",3,"n",0.92697476394764,0.00543350195460873,0,0.136031650569449,17.6,0.5,"N"
"1046",26,"10",3,"n",0.927188101819583,0.00586154247767164,0,0.126126927878872,18,0.5,"N"
"1047",27,"10",3,"n",0.927395086302125,0.00632184824866552,0,0.116969493165248,18.4,0.5,"N"
"1048",28,"10",3,"n",0.927596038328517,0.00681677997009141,0,0.108500438465379,18.8,0.5,"N"
"1049",29,"10",3,"n",0.92779125624047,0.00734886705895696,0,0.100665758106436,19.2,0.5,"N"
"1050",30,"10",3,"n",0.927981017809309,0.00792081948339923,0,0.0934159126661558,19.6,0.5,"N"
"1051",31,"10",3,"n",0.928165582039296,0.00853554041665417,0,0.0867054349515146,20,0.5,"N"
"1052",32,"10",3,"n",0.928389345497555,0.00919613976409307,0,0.0804964020057175,20.5,0.5,"N"
"1053",33,"10",3,"n",0.928605803061885,0.00990547749033521,0,0.0747494260281116,21,0.5,"N"
"1054",34,"10",3,"n",0.928815358472214,0.0106670424174326,0,0.0694284149318927,21.5,0.5,"N"
"1055",35,"10",3,"n",0.929018384438498,0.0114845672179437,0,0.0645002738741526,22,0.5,"N"
"1056",36,"10",3,"n",0.929215225665929,0.0123620451546662,0,0.059934636543485,22.5,0.5,"N"
"1057",37,"10",3,"n",0.929406201525493,0.0133037479511884,0,0.0557036228896914,23,0.5,"N"
"1058",38,"10",3,"n",0.929591608418154,0.014314244868769,0,0.0517816203967465,23.5,0.5,"N"
"1059",39,"10",3,"n",0.929771721873495,0.0153984230700264,0,0.0481450863576827,24,0.5,"N"
"1060",40,"10",3,"n",0.918810680227596,0.0165615093552194,1,0.0442362195459188,24.5,0.5,"N"
"1061",41,"10",4,"n",0.930049526804429,0.0180249421470776,2,0.0411418750562986,24.8,0.5,"N"
"1062",42,"10",6,"n",0.918912239602036,0.0193806261146218,1,0.0378057725494105,24.8,0.5,"N"
"1063",43,"10",7,"n",0.930150577193944,0.0210908346623125,2,0.0351650611580971,25.1,0.5,"N"
"1064",44,"10",9,"n",0.930150577193944,0.0226746455675368,2,0.0327088019332644,25.1,0.5,"N"
"1065",45,"10",11,"a",0.911657038030695,0.0243773923529039,2,0.0298192094880125,25.1,0.5,"N"
"1066",46,"10",13,"n",0.930117077238907,0.0267396524525961,2,0.0277353559745648,25,0.5,"N"
"1067",47,"10",15,"n",0.930117077238907,0.0287486953061586,2,0.0257971282352429,25,0.5,"N"
"1068",48,"10",17,"n",0.918979021340098,0.0309086845190504,1,0.0237070196590085,25,0.5,"N"
"1069",49,"10",18,"n",0.93021703515338,0.0336337215554473,0,0.0220526735395258,25.3,0.5,"N"
"1070",50,"10",18,"n",0.930412192468821,0.0361568540291262,0,0.0205180763377093,25.9,0.5,"N"
"1071",51,"10",18,"n",0.930601289431816,0.0388611137319526,0,0.0190941482965327,26.5,0.5,"N"
