"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_val","iter_var"
"1580",20,"8.2",24,"n",0.913274694393924,0.0018401659612205,2,0.159517997650982,9.7,1,"N"
"1581",21,"8.2",26,"o",0.902328384447243,0.00201490961319331,0,0.143937617110669,9.7,1,"N"
"1582",22,"8.2",26,"o",0.902679246521921,0.00223301144896115,0,0.12992949975962,10,1,"N"
"1583",23,"8.2",26,"o",0.903016098866858,0.00247375959685024,0,0.117328430000654,10.3,1,"N"
"1584",24,"8.2",26,"o",0.903339883885334,0.0027394413011622,0,0.105987450333239,10.6,1,"N"
"1585",25,"8.2",26,"o",0.903651456228047,0.00303256985552288,0,0.0957757138355296,10.9,1,"N"
"1586",26,"8.2",26,"o",0.903951593111238,0.00335590656621216,0,0.086576609102993,11.2,1,"N"
"1587",27,"8.2",26,"o",0.904241003182327,0.00371248481864138,0,0.0782861198674146,11.5,1,"N"
"1588",28,"8.2",26,"o",0.904611308720388,0.0041056364460093,0,0.0708185093479031,11.9,1,"N"
"1589",29,"8.2",26,"o",0.904965077525625,0.00453856413957162,0,0.0640882778022743,12.3,1,"N"
"1590",30,"8.2",26,"o",0.905303549355658,0.00501518152720441,0,0.0580193453664903,12.7,1,"N"
"1591",31,"8.2",26,"o",0.905627835723606,0.00553977892914915,0,0.052543934174355,13.1,1,"N"
"1592",32,"8.2",26,"o",0.905938936599268,0.0061170590286934,0,0.0476015958506572,13.5,1,"N"
"1593",33,"8.2",26,"o",0.906237754513756,0.00675217587142875,0,0.0431383633349709,13.9,1,"N"
"1594",34,"8.2",26,"o",0.906595241446381,0.0074507775004934,0,0.0391090349232696,14.4,1,"N"
"1595",35,"8.2",26,"o",0.906936240333652,0.00821841673093986,0,0.0354694010963877,14.9,1,"N"
"1596",36,"8.2",26,"o",0.907262026337961,0.00906173594729922,0,0.0321800407117026,15.4,1,"N"
"1597",37,"8.2",26,"o",0.907573738688342,0.00998800311733058,0,0.029205759859863,15.9,1,"N"
"1598",38,"8.2",26,"o",0.907872398905995,0.0110051698187803,0,0.0265151032658462,16.4,1,"N"
"1599",39,"8.2",26,"o",0.908158926115141,0.0121219345714682,0,0.024079927707743,16.9,1,"N"
"1600",40,"8.2",26,"o",0.908487905721416,0.0133478119554719,0,0.0218763230931305,17.5,1,"N"
"1601",41,"8.2",26,"o",0.908801890651369,0.0146923386336911,0,0.0198812437875372,18.1,1,"N"
"1602",42,"8.2",26,"o",0.909102027215682,0.0161667122227933,0,0.0180740790308193,18.7,1,"N"
"1603",43,"8.2",26,"o",0.909389340898689,0.0177831659580688,0,0.0164363748171876,19.3,1,"N"
"1604",44,"8.2",26,"o",0.909664752381486,0.0195550631157551,0,0.0149515908281262,19.9,1,"N"
"1605",45,"8.2",26,"o",0.909929091029807,0.0214969999272372,0,0.0136048874516865,20.5,1,"N"
"1606",46,"8.2",26,"o",0.910183106309049,0.0236249177426651,0,0.012382938721761,21.1,1,"N"
"1607",47,"8.2",26,"o",0.910467312590964,0.0259562252681972,0,0.0112742609399803,21.8,1,"N"
"1608",48,"8.2",26,"o",0.910739362885267,0.0285086843967327,0,0.0102679132254799,22.5,1,"N"
"1609",49,"8.2",26,"o",0.911000130862483,0.0313027915104227,0,0.00935407029209685,23.2,1,"N"
"1610",50,"8.2",26,"o",0.911250403460448,0.0343609078088573,0,0.00852390032767065,23.9,1,"N"
"1611",51,"8.2",26,"o",0.911490891735878,0.0377074267164905,0,0.00776945751073626,24.6,1,"N"
"1612",52,"8.2",26,"o",0.911722240093362,0.041368956133702,0,0.00708358720599866,25.3,1,"N"
"1613",53,"8.2",26,"o",0.911945034171927,0.0453745168369105,0,0.00645984217663428,26,1,"N"
"1614",54,"8.2",26,"o",0.912159807614681,0.0497557584466831,0,0.00589240839705992,26.7,1,"N"
"1615",55,"8.2",26,"o",0.912367047904446,0.0545471945061858,0,0.00537603925427293,27.4,1,"N"
"1616",56,"8.2",26,"o",0.912567201414458,0.0597864583464205,0,0.00490599709696612,28.1,1,"N"
"1617",57,"8.2",26,"o",0.912760677796302,0.0655145815604078,0,0.00447800123549348,28.8,1,"N"
"1618",58,"8.2",26,"o",0.912947853805869,0.0717762970668073,0,0.0040881816172838,29.5,1,"N"
"1619",59,"8.2",26,"o",0.913129076650707,0.0786203689154736,0,0.00373303750537075,30.2,1,"N"
"1620",60,"8.2",26,"o",NA,NA,NA,NA,30.9,1,"N"
"1621",1,"8.8",1,"n",0.91211381828298,0.000365425959768485,0,0.91211381828298,8.8,1,"N"
"1622",2,"8.8",1,"n",0.912385334049469,0.000400636359677551,0,0.832199270785254,9,1,"N"
"1623",3,"8.8",1,"n",0.912648780480947,0.000439108723832061,0,0.759505649599295,9.2,1,"N"
"1624",4,"8.8",1,"n",0.912904564581137,0.000481136591888788,0,0.693356174344358,9.4,1,"N"
"1625",5,"8.8",1,"n",0.913153064737767,0.000527039310083355,0,0.633140315557404,9.6,1,"N"
"1626",6,"8.8",1,"n",0.913394633280101,0.000577164256941641,0,0.578306966343402,9.8,1,"N"
"1627",7,"8.8",1,"n",0.91362959876108,0.000631889257843546,0,0.52835836162106,10,1,"N"
"1628",8,"8.8",1,"n",0.902905311302148,0.000691625204240772,1,0.477057570978556,10.2,1,"N"
"1629",9,"8.8",2,"n",0.913970331917663,0.000765999707370562,2,0.436016466491105,10.3,1,"N"
"1630",10,"8.8",4,"n",0.913970331917663,0.000838101282525622,2,0.398506114600441,10.3,1,"N"
"1631",11,"8.8",6,"n",0.913970331917663,0.000916989592831909,2,0.364222765832584,10.3,1,"N"
"1632",12,"8.8",8,"n",0.913970331917663,0.00100330345615039,2,0.332888802179976,10.3,1,"N"
"1633",13,"8.8",10,"n",0.913970331917663,0.00109774182061828,2,0.304250489020105,10.3,1,"N"
"1634",14,"8.8",12,"n",0.913970331917663,0.00120106942455674,2,0.278075920435817,10.3,1,"N"
"1635",15,"8.8",14,"n",0.913970331917663,0.00131412298913105,2,0.254153141299033,10.3,1,"N"
"1636",16,"8.8",16,"n",0.913970331917663,0.00143781799390994,2,0.232288430910994,10.3,1,"N"
"1637",17,"8.8",18,"n",0.913970331917663,0.00157315609019076,2,0.212304734300354,10.3,1,"N"
"1638",18,"8.8",20,"n",0.913970331917663,0.0017212332121219,2,0.194040228476186,10.3,1,"N"
"1639",19,"8.8",22,"n",0.913970331917663,0.00188324845130417,2,0.177347012025759,10.3,1,"N"
"1640",20,"8.8",24,"n",0.913970331917663,0.00206051376673551,2,0.162089907445789,10.3,1,"N"
"1641",21,"8.8",26,"o",0.903016098866858,0.00225446460872774,0,0.146369795887386,10.3,1,"N"
"1642",22,"8.8",26,"o",0.903339883885334,0.00249659403808718,0,0.132221674421231,10.6,1,"N"
"1643",23,"8.8",26,"o",0.903651456228047,0.0027637371964018,0,0.119482308635656,10.9,1,"N"
"1644",24,"8.8",26,"o",0.903951593111238,0.00305841060439163,0,0.10800622323981,11.2,1,"N"
"1645",25,"8.8",26,"o",0.904241003182327,0.00338337874251113,0,0.0976636556523004,11.5,1,"N"
"1646",26,"8.8",26,"o",0.90452033416949,0.00374167808206427,0,0.0883387624468328,11.8,1,"N"
"1647",27,"8.8",26,"o",0.904878115511478,0.00413664341277612,0,0.0799358128895061,12.2,1,"N"
"1648",28,"8.8",26,"o",0.905220302679012,0.00457149238319008,0,0.0723595207387316,12.6,1,"N"
"1649",29,"8.8",26,"o",0.905548037567351,0.00505014345089332,0,0.0655250220042724,13,1,"N"
"1650",30,"8.8",26,"o",0.905862346617165,0.00557689182835617,0,0.0593566501949316,13.4,1,"N"
"1651",31,"8.8",26,"o",0.906164155520456,0.00615644512566662,0,0.0537868687984133,13.8,1,"N"
"1652",32,"8.8",26,"o",0.906454301688849,0.00679396231704912,0,0.0487553385966955,14.2,1,"N"
"1653",33,"8.8",26,"o",0.906801734472765,0.00749509633788602,0,0.0442114256042904,14.7,1,"N"
"1654",34,"8.8",26,"o",0.907133461753876,0.00826541905794196,0,0.0401056635574939,15.2,1,"N"
"1655",35,"8.8",26,"o",0.907450674763154,0.00911157994542653,0,0.0363939114570719,15.7,1,"N"
"1656",36,"8.8",26,"o",0.907754440117825,0.0100408542291345,0,0.033036734718412,16.2,1,"N"
"1657",37,"8.8",26,"o",0.908045716226358,0.0110612008990352,0,0.0299988654391606,16.7,1,"N"
"1658",38,"8.8",26,"o",0.908379972365075,0.0121813260074648,0,0.0272503685586083,17.3,1,"N"
"1659",39,"8.8",26,"o",0.908698821667984,0.0134099455933064,0,0.0247623777992256,17.9,1,"N"
"1660",40,"8.8",26,"o",0.909003454801613,0.0147573049216587,0,0.0225090869685988,18.5,1,"N"
"1661",41,"8.8",26,"o",0.9092949356047,0.0162345971774986,0,0.0204673987856327,19.1,1,"N"
"1662",42,"8.8",26,"o",0.909574218079459,0.0178540499257287,0,0.0186166182465623,19.7,1,"N"
"1663",43,"8.8",26,"o",0.909842160667752,0.0196290193486652,0,0.016938184169779,20.3,1,"N"
"1664",44,"8.8",26,"o",0.910141457695178,0.0215740929550451,0,0.015416143630992,21,1,"N"
"1665",45,"8.8",26,"o",0.910427477493894,0.0237041096992536,0,0.0140352807586476,21.7,1,"N"
"1666",46,"8.8",26,"o",0.91070120869479,0.0260362415296419,0,0.0127819471512711,22.4,1,"N"
"1667",47,"8.8",26,"o",0.910963538354615,0.0285892247435982,0,0.0116438878039836,23.1,1,"N"
"1668",48,"8.8",26,"o",0.911215265095357,0.031383500590195,0,0.0106100883120475,23.8,1,"N"
"1669",49,"8.8",26,"o",0.911457110214323,0.034441368348796,0,0.00967064043201761,24.5,1,"N"
"1670",50,"8.8",26,"o",0.911689727126345,0.037787151982058,0,0.00881662353660314,25.2,1,"N"
"1671",51,"8.8",26,"o",0.911913709427164,0.0414473815572799,0,0.00803999987388661,25.9,1,"N"
"1672",52,"8.8",26,"o",0.912129597810564,0.0454509907338885,0,0.00733352185136518,26.6,1,"N"
"1673",53,"8.8",26,"o",0.912337886027595,0.0498295317277139,0,0.00669064982301168,27.3,1,"N"
"1674",54,"8.8",26,"o",0.91253902604136,0.0546174092853651,0,0.00610547907307488,28,1,"N"
"1675",55,"8.8",26,"o",0.912733432503026,0.0598521353352943,0,0.00557267487144303,28.7,1,"N"
"1676",56,"8.8",26,"o",0.912921486652575,0.0655746061269601,0,0.00508741462826922,29.4,1,"N"
"1677",57,"8.8",26,"o",0.913103539729988,0.0718294038268325,0,0.00464533630514675,30.1,1,"N"
"1678",58,"8.8",26,"o",0.913279915968085,0.0786651247109096,0,0.00424249235040791,30.8,1,"N"
"1679",59,"8.8",26,"o",0.913450915226528,0.0861347362791,0,0.00387530852032165,31.5,1,"N"
"1680",60,"8.8",26,"o",NA,NA,NA,NA,32.2,1,"N"
"1681",1,"9.4",1,"n",0.912904564581137,0.000430555566995913,0,0.912904564581137,9.4,1,"N"
"1682",2,"9.4",1,"n",0.913153064737767,0.00047163261495298,0,0.833621600960362,9.6,1,"N"
"1683",3,"9.4",1,"n",0.913394633280101,0.00051648801626529,0,0.76142549650356,9.8,1,"N"
"1684",4,"9.4",1,"n",0.91362959876108,0.000565459876209832,0,0.695660870857003,10,1,"N"
"1685",5,"9.4",1,"n",0.902905311302148,0.000618915889958709,1,0.628115895161866,10.2,1,"N"
"1686",6,"9.4",2,"n",0.913970331917663,0.000685471535288815,2,0.574079293183851,10.3,1,"N"
"1687",7,"9.4",4,"n",0.913970331917663,0.000749993201475786,2,0.524691442138301,10.3,1,"N"
"1688",8,"9.4",6,"n",0.913970331917663,0.000820588125549081,2,0.4795524115255,10.3,1,"N"
"1689",9,"9.4",8,"n",0.913970331917663,0.000897827967596442,2,0.438296676733877,10.3,1,"N"
"1690",10,"9.4",10,"n",0.913970331917663,0.000982338196594029,2,0.40059015911287,10.3,1,"N"
"1691",11,"9.4",12,"n",0.913970331917663,0.00107480315529818,2,0.366127520687339,10.3,1,"N"
"1692",12,"9.4",14,"n",0.913970331917663,0.00117597160188237,2,0.334629691606798,10.3,1,"N"
"1693",13,"9.4",16,"n",0.913970331917663,0.00128666277319417,2,0.305841610307371,10.3,1,"N"
"1694",14,"9.4",18,"n",0.913970331917663,0.00140777301873085,2,0.27953015808686,10.3,1,"N"
"1695",15,"9.4",20,"n",0.913970331917663,0.00154028305905413,2,0.255482271367644,10.3,1,"N"
"1696",16,"9.4",22,"n",0.913970331917663,0.00168526592742059,2,0.233503216360964,10.3,1,"N"
"1697",17,"9.4",24,"n",0.913970331917663,0.00184389565893745,2,0.213415012161272,10.3,1,"N"
"1698",18,"9.4",26,"o",0.903016098866858,0.00201745679760594,0,0.192717191721495,10.3,1,"N"
"1699",19,"9.4",26,"o",0.903339883885334,0.0022341315953697,0,0.174089125592403,10.6,1,"N"
"1700",20,"9.4",26,"o",0.903651456228047,0.00247319047373457,0,0.157315891855042,10.9,1,"N"
"1701",21,"9.4",26,"o",0.903951593111238,0.00273688539612162,0,0.142205951064081,11.2,1,"N"
"1702",22,"9.4",26,"o",0.904241003182327,0.00302769021812523,0,0.128588451848681,11.5,1,"N"
"1703",23,"9.4",26,"o",0.90452033416949,0.00334832219228035,0,0.116310869436507,11.8,1,"N"
"1704",24,"9.4",26,"o",0.904790179508175,0.00370176552786367,0,0.105236932436209,12.1,1,"N"
"1705",25,"9.4",26,"o",0.905051084102993,0.00409129719983906,0,0.0952447997890641,12.4,1,"N"
"1706",26,"9.4",26,"o",0.905385909983916,0.00452051521919781,0,0.0862332997282577,12.8,1,"N"
"1707",27,"9.4",26,"o",0.905706810261013,0.004992915362774,0,0.0781020868351621,13.2,1,"N"
"1708",28,"9.4",26,"o",0.906014759312489,0.00551272807735111,0,0.0707616434057625,13.6,1,"N"
"1709",29,"9.4",26,"o",0.906310637255117,0.00608458970528729,0,0.0641320301282959,14,1,"N"
"1710",30,"9.4",26,"o",0.906595241446381,0.00671358081343422,0,0.058141793338609,14.4,1,"N"
"1711",31,"9.4",26,"o",0.906936240333652,0.00740526809155029,0,0.0527308994567743,14.9,1,"N"
"1712",32,"9.4",26,"o",0.907262026337961,0.00816514740752445,0,0.0478407426917763,15.4,1,"N"
"1713",33,"9.4",26,"o",0.907573738688342,0.0089997676200358,0,0.0434190017064024,15.9,1,"N"
"1714",34,"9.4",26,"o",0.907872398905995,0.00991629355984075,0,0.039418913237295,16.4,1,"N"
"1715",35,"9.4",26,"o",0.908158926115141,0.01092256309564,0,0.0357986379142078,16.9,1,"N"
"1716",36,"9.4",26,"o",0.908487905721416,0.0120271494135545,0,0.0325226295863579,17.5,1,"N"
"1717",37,"9.4",26,"o",0.908801890651369,0.0132386455976031,0,0.0295566272570362,18.1,1,"N"
"1718",38,"9.4",26,"o",0.909102027215682,0.0145671413470701,0,0.0268699897570299,18.7,1,"N"
"1719",39,"9.4",26,"o",0.909389340898689,0.0160236595134268,0,0.0244352822751,19.3,1,"N"
"1720",40,"9.4",26,"o",0.909664752381486,0.0176202411802976,0,0.0222279150001506,19.9,1,"N"
"1721",41,"9.4",26,"o",0.909929091029807,0.019370038395099,0,0.0202258264915748,20.5,1,"N"
"1722",42,"9.4",26,"o",0.91022448717035,0.0212874152349355,0,0.0184100425458902,21.2,1,"N"
"1723",43,"9.4",26,"o",0.910506899771985,0.0233869946754702,0,0.0167624707631288,21.9,1,"N"
"1724",44,"9.4",26,"o",0.910777286968434,0.0256856863812091,0,0.0152668776445301,22.6,1,"N"
"1725",45,"9.4",26,"o",0.911036509304996,0.028201939978878,0,0.0139086829172592,23.3,1,"N"
"1726",46,"9.4",26,"o",0.911285342256234,0.0309558834260028,0,0.012674778872588,24,1,"N"
"1727",47,"9.4",26,"o",0.91152448682615,0.0339694736550461,0,0.0115533713074707,24.7,1,"N"
"1728",48,"9.4",26,"o",0.911754578569679,0.0372666605735682,0,0.010533839187502,25.4,1,"N"
"1729",49,"9.4",26,"o",0.911976195306975,0.0408735655948452,0,0.00960661058419357,26.1,1,"N"
"1730",50,"9.4",26,"o",0.912219767563909,0.0448186759755138,0,0.00876334007419005,26.9,1,"N"
"1731",51,"9.4",26,"o",0.912453671066577,0.0491314456988829,0,0.00799614182149955,27.7,1,"N"
"1732",52,"9.4",26,"o",0.912678552077357,0.0538454140268323,0,0.00729790713985141,28.5,1,"N"
"1733",53,"9.4",26,"o",0.912894997073336,0.0589971287308924,0,0.00666222291707614,29.3,1,"N"
"1734",54,"9.4",26,"o",0.913103539729988,0.0646264125885586,0,0.00608329932805247,30.1,1,"N"
"1735",55,"9.4",26,"o",0.91330466692819,0.070776653223433,0,0.00555590566663144,30.9,1,"N"
"1736",56,"9.4",26,"o",0.91349882394246,0.0774951183173993,0,0.00507531329240307,31.7,1,"N"
"1737",57,"9.4",26,"o",0.913686418939611,0.084833298397635,0,0.00463724482713237,32.5,1,"N"
"1738",58,"9.4",26,"o",0.913867826893902,0.0928472795908352,0,0.00423782885294644,33.3,1,"N"
"1739",59,"9.4",26,"o",0.914021755592225,0.101598148942839,0,0.00387346776806949,34,1,"N"
"1740",60,"9.4",26,"o",NA,NA,NA,NA,34.7,1,"N"
"1741",1,"10",1,"n",0.91362959876108,0.000492927333243015,0,0.91362959876108,10,1,"N"
"1742",2,"10",1,"n",0.913858267998575,0.000539526449133703,0,0.834927962716033,10.2,1,"N"
"1743",3,"10",1,"n",0.914080927905315,0.000590383069264461,0,0.763191726893566,10.4,1,"N"
"1744",4,"10",1,"n",0.914297847133009,0.000645876148644046,0,0.697784552848511,10.6,1,"N"
"1745",5,"10",1,"n",0.914509277552573,0.000706417663203889,0,0.638130447312837,10.8,1,"N"
"1746",6,"10",1,"n",0.914715455589564,0.000772455436531401,0,0.583707782839334,11,1,"N"
"1747",7,"10",1,"n",0.91491660343126,0.000844476204934711,0,0.534043942071755,11.2,1,"N"
"1748",8,"10",1,"n",0.915112930119827,0.000923008940670251,0,0.488710516642026,11.4,1,"N"
"1749",9,"10",1,"n",0.915304632544061,0.00100862845479562,0,0.447318999855448,11.6,1,"N"
"1750",10,"10",1,"n",0.915491896340716,0.00110195930287402,0,0.409516919446897,11.8,1,"N"
"1751",11,"10",1,"n",0.915764850203528,0.00120368001866388,0,0.375021200393098,12.1,1,"N"
"1752",12,"10",1,"n",0.916028760283908,0.00131439857993716,0,0.343530205276272,12.4,1,"N"
"1753",13,"10",1,"n",0.905303549355658,0.00143488789536453,1,0.310999114147487,12.7,1,"N"
"1754",14,"10",2,"n",0.916367443121442,0.0015849798627055,2,0.284989463044366,12.8,1,"N"
"1755",15,"10",4,"n",0.916367443121442,0.0017296335379469,2,0.261155065566518,12.8,1,"N"
"1756",16,"10",6,"n",0.916367443121442,0.00188748907540322,2,0.239313999691403,12.8,1,"N"
"1757",17,"10",8,"n",0.916367443121442,0.00205975134709481,2,0.219299558000376,12.8,1,"N"
"1758",18,"10",10,"n",0.916367443121442,0.00224773518805801,2,0.200958975242467,12.8,1,"N"
"1759",19,"10",12,"n",0.916367443121442,0.00245287543215362,2,0.184152262315245,12.8,1,"N"
"1760",20,"10",14,"n",0.916367443121442,0.00267673786379658,2,0.16875113776285,12.8,1,"N"
"1761",21,"10",16,"n",0.916367443121442,0.00292103116919862,2,0.154638048635577,12.8,1,"N"
"1762",22,"10",18,"n",0.916367443121442,0.00318761997834477,2,0.141705273237473,12.8,1,"N"
"1763",23,"10",20,"n",0.916367443121442,0.0034785390972498,2,0.129854098913448,12.8,1,"N"
"1764",24,"10",22,"n",0.916367443121442,0.00379600903912603,2,0.118994068600155,12.8,1,"N"
"1765",25,"10",24,"n",0.916367443121442,0.00414245297300786,2,0.109042290389742,12.8,1,"N"
"1766",26,"10",26,"o",0.905385909983916,0.00452051521919781,0,0.0987253533112468,12.8,1,"N"
"1767",27,"10",26,"o",0.905706810261013,0.004992915362774,0,0.0894162248394209,13.2,1,"N"
"1768",28,"10",26,"o",0.906014759312489,0.00551272807735111,0,0.0810124194265193,13.6,1,"N"
"1769",29,"10",26,"o",0.906310637255117,0.00608458970528729,0,0.0734224174760275,14,1,"N"
"1770",30,"10",26,"o",0.906595241446381,0.00671358081343422,0,0.0665644142992561,14.4,1,"N"
"1771",31,"10",26,"o",0.906936240333652,0.00740526809155029,0,0.0603696796445789,14.9,1,"N"
"1772",32,"10",26,"o",0.907262026337961,0.00816514740752445,0,0.0547711178837143,15.4,1,"N"
"1773",33,"10",26,"o",0.907573738688342,0.0089997676200358,0,0.0497088282298625,15.9,1,"N"
"1774",34,"10",26,"o",0.907872398905995,0.00991629355984075,0,0.0451292731318513,16.4,1,"N"
"1775",35,"10",26,"o",0.908158926115141,0.01092256309564,0,0.040984552223779,16.9,1,"N"
"1776",36,"10",26,"o",0.908487905721416,0.0120271494135545,0,0.037233970016711,17.5,1,"N"
"1777",37,"10",26,"o",0.908801890651369,0.0132386455976031,0,0.0338383023476433,18.1,1,"N"
"1778",38,"10",26,"o",0.909102027215682,0.0145671413470701,0,0.0307624692617797,18.7,1,"N"
"1779",39,"10",26,"o",0.909389340898689,0.0160236595134268,0,0.027975061646386,19.3,1,"N"
"1780",40,"10",26,"o",0.909664752381486,0.0176202411802976,0,0.0254479275254166,19.9,1,"N"
"1781",41,"10",26,"o",0.909929091029807,0.019370038395099,0,0.0231558095617947,20.5,1,"N"
"1782",42,"10",26,"o",0.91022448717035,0.0212874152349355,0,0.0210769848833989,21.2,1,"N"
"1783",43,"10",26,"o",0.910506899771985,0.0233869946754702,0,0.0191907401627245,21.9,1,"N"
"1784",44,"10",26,"o",0.910777286968434,0.0256856863812091,0,0.0174784902603224,22.6,1,"N"
"1785",45,"10",26,"o",0.911036509304996,0.028201939978878,0,0.0159235427546855,23.3,1,"N"
"1786",46,"10",26,"o",0.911285342256234,0.0309558834260028,0,0.0145108911091353,24,1,"N"
"1787",47,"10",26,"o",0.91152448682615,0.0339694736550461,0,0.0132270325716447,24.7,1,"N"
"1788",48,"10",26,"o",0.911754578569679,0.0372666605735682,0,0.0120598075080874,25.4,1,"N"
"1789",49,"10",26,"o",0.911976195306975,0.0408735655948452,0,0.01099825736736,26.1,1,"N"
"1790",50,"10",26,"o",0.912219767563909,0.0448186759755138,0,0.0100328277792612,26.9,1,"N"
"1791",51,"10",26,"o",0.912453671066577,0.0491314456988829,0,0.00915449053836561,27.7,1,"N"
"1792",52,"10",26,"o",0.912678552077357,0.0538454140268323,0,0.00835510716956139,28.5,1,"N"
"1793",53,"10",26,"o",0.912894997073336,0.0589971287308924,0,0.00762733553510415,29.3,1,"N"
"1794",54,"10",26,"o",0.913103539729988,0.0646264125885586,0,0.00696454707581192,30.1,1,"N"
"1795",55,"10",26,"o",0.91330466692819,0.070776653223433,0,0.00636075334738011,30.9,1,"N"
"1796",56,"10",26,"o",0.91349882394246,0.0774951183173993,0,0.00581054070221979,31.7,1,"N"
"1797",57,"10",26,"o",0.913686418939611,0.084833298397635,0,0.00530901212631405,32.5,1,"N"
"1798",58,"10",26,"o",0.913867826893902,0.0928472795908352,0,0.004851735374828,33.3,1,"N"
"1799",59,"10",26,"o",0.914021755592225,0.101598148942839,0,0.00443459168496919,34,1,"N"
"1800",60,"10",26,"o",NA,NA,NA,NA,34.7,1,"N"
