"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","param_value","param_name","baseline"
"224","11.4","1",0.0681818181818182,"a",0.0508474576271186,0.0192908442153934,17.7,0,59,0.0708174448886921,0.4,"Bn","null"
"225","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0203437167128592,18.8,0,59,0.0849075506403212,0.4,"Bn","null"
"226","14.3","1",0.0185185185185185,"a",0.0169491525423729,0.0211204437740383,20.3,0,59,0.103729602914384,0.4,"Bn","null"
"227","15.7","1",0.0196078431372549,"a",0.0169491525423729,0.0217793658850906,21.3,0,59,0.121669483062769,0.4,"Bn","null"
"228","17.1","1",0.0740740740740741,"a",0.0338983050847458,0.0219571987580199,23.8,0,59,0.146630098484145,0.4,"Bn","null"
"229","18.6","1",0.0196078431372549,"a",0.0169491525423729,0.0228311411206743,24.4,0,59,0.163392265801875,0.4,"Bn","null"
"230","20","1",0.0185185185185185,"a",0.0169491525423729,0.0232008098265921,26.2,0,59,0.182825512225913,0.4,"Bn","null"
"231","7.1","2",0.14,"a",0.11864406779661,0.016097774839279,12.1,0,59,0.0311725499148007,0.4,"Bn","null"
"232","8.5","2",0.12962962962963,"a",0.11864406779661,0.0172076294436434,13.5,0,59,0.0398533891126368,0.4,"Bn","null"
"233","10","2",0.117647058823529,"a",0.101694915254237,0.0181994846444209,15.6,0,59,0.0538677485212409,0.4,"Bn","null"
"234","11.4","2",0.136363636363636,"a",0.101694915254237,0.0192908442153934,17.7,0,59,0.0708174448886921,0.4,"Bn","null"
"235","12.8","2",0.12962962962963,"a",0.11864406779661,0.0203437167128592,18.8,0,59,0.0849075506403212,0.4,"Bn","null"
"236","14.3","2",0.12962962962963,"a",0.11864406779661,0.0211204437740383,20.3,0,59,0.103729602914384,0.4,"Bn","null"
"237","15.7","2",0.0784313725490196,"a",0.0677966101694915,0.0217793658850906,21.3,0,59,0.121669483062769,0.4,"Bn","null"
"238","17.1","2",0.148148148148148,"a",0.0677966101694915,0.0219571987580199,23.8,0,59,0.146630098484145,0.4,"Bn","null"
"239","18.6","2",0.0784313725490196,"a",0.0677966101694915,0.0228311411206743,24.4,0,59,0.163392265801875,0.4,"Bn","null"
"240","20","2",0.12962962962963,"a",0.11864406779661,0.0232008098265921,26.2,0,59,0.182825512225913,0.4,"Bn","null"
"241","7.1","0",0.444444444444444,"n",0.0677966101694915,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"242","8.5","0",0.6875,"n",0.186440677966102,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"243","10","0",0.375,"n",0.0508474576271186,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"244","11.4","0",0.666666666666667,"n",0.169491525423729,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"245","12.8","0",0.75,"n",0.254237288135593,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"246","14.3","0",0,"n",0,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"247","15.7","0",0,"n",0,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"248","17.1","0",0.75,"n",0.406779661016949,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"249","18.6","0",0,"n",0,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"250","20","0",0.384615384615385,"n",0.0847457627118644,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"251","7.1","1",0,"n",0,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"252","8.5","1",0,"n",0,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"253","10","1",0,"n",0,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"254","11.4","1",0,"n",0,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"255","12.8","1",0,"n",0,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"256","14.3","1",0,"n",0,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"257","15.7","1",0,"n",0,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"258","17.1","1",0.03125,"n",0.0169491525423729,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"259","18.6","1",0,"n",0,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"260","20","1",0.0769230769230769,"n",0.0169491525423729,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"261","7.1","2",0.555555555555556,"n",0.0847457627118644,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"262","8.5","2",0.3125,"n",0.0847457627118644,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"263","10","2",0.625,"n",0.0847457627118644,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"264","11.4","2",0.333333333333333,"n",0.0847457627118644,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"265","12.8","2",0.25,"n",0.0847457627118644,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"266","14.3","2",1,"n",0.0847457627118644,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"267","15.7","2",1,"n",0.135593220338983,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"268","17.1","2",0.21875,"n",0.11864406779661,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"269","18.6","2",1,"n",0.135593220338983,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"270","20","2",0.538461538461538,"n",0.11864406779661,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"271","7.1","0",0.84,"a",0.711864406779661,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"272","8.5","0",0.813953488372093,"a",0.593220338983051,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"273","10","0",0.823529411764706,"a",0.711864406779661,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"274","11.4","0",0.795454545454545,"a",0.593220338983051,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"275","12.8","0",0.769230769230769,"a",0.508474576271186,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"276","14.3","0",0.851851851851852,"a",0.779661016949153,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"277","15.7","0",0.901960784313726,"a",0.779661016949153,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"278","17.1","0",0.777777777777778,"a",0.355932203389831,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"279","18.6","0",0.901960784313726,"a",0.779661016949153,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"280","20","0",0.891304347826087,"a",0.694915254237288,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"281","7.1","1",0.02,"a",0.0169491525423729,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"282","8.5","1",0.0232558139534884,"a",0.0169491525423729,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"283","10","1",0.0588235294117647,"a",0.0508474576271186,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"284","11.4","1",0.0681818181818182,"a",0.0508474576271186,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"285","12.8","1",0.0769230769230769,"a",0.0508474576271186,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"286","14.3","1",0.0185185185185185,"a",0.0169491525423729,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"287","15.7","1",0.0196078431372549,"a",0.0169491525423729,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"288","17.1","1",0.0740740740740741,"a",0.0338983050847458,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"289","18.6","1",0.0196078431372549,"a",0.0169491525423729,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"290","20","1",0,"a",0,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"291","7.1","2",0.14,"a",0.11864406779661,0.0159050557817504,12.1,0,59,0.0311725499148007,0.5,"Bn","null"
"292","8.5","2",0.162790697674419,"a",0.11864406779661,0.0169772024806859,13.5,0,59,0.0398533891126368,0.5,"Bn","null"
"293","10","2",0.117647058823529,"a",0.101694915254237,0.0180427810452664,15.6,0,59,0.0538677485212409,0.5,"Bn","null"
"294","11.4","2",0.136363636363636,"a",0.101694915254237,0.0190599458253693,17.7,0,59,0.0708174448886921,0.5,"Bn","null"
"295","12.8","2",0.153846153846154,"a",0.101694915254237,0.0198113108905283,19,0,59,0.0861014842553464,0.5,"Bn","null"
"296","14.3","2",0.12962962962963,"a",0.11864406779661,0.0207840785667304,20.3,0,59,0.103729602914384,0.5,"Bn","null"
"297","15.7","2",0.0784313725490196,"a",0.0677966101694915,0.0215187001087982,21.3,0,59,0.121669483062769,0.5,"Bn","null"
"298","17.1","2",0.148148148148148,"a",0.0677966101694915,0.0216944045935956,23.8,0,59,0.146630098484145,0.5,"Bn","null"
"299","18.6","2",0.0784313725490196,"a",0.0677966101694915,0.0225578865689125,24.4,0,59,0.163392265801875,0.5,"Bn","null"
"300","20","2",0.108695652173913,"a",0.0847457627118644,0.0229728975937417,26.1,0,59,0.182178919826838,0.5,"Bn","null"
"301","7.1","0",0.444444444444444,"n",0.0677966101694915,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"302","8.5","0",0.6875,"n",0.186440677966102,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"303","10","0",0.375,"n",0.0508474576271186,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"304","11.4","0",0.666666666666667,"n",0.169491525423729,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"305","12.8","0",0.75,"n",0.254237288135593,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"306","14.3","0",0.8,"n",0.338983050847458,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"307","15.7","0",0,"n",0,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"308","17.1","0",0.75,"n",0.406779661016949,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"309","18.6","0",0,"n",0,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"310","20","0",0.384615384615385,"n",0.0847457627118644,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"311","7.1","1",0,"n",0,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"312","8.5","1",0,"n",0,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"313","10","1",0,"n",0,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"314","11.4","1",0,"n",0,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"315","12.8","1",0,"n",0,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"316","14.3","1",0,"n",0,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"317","15.7","1",0,"n",0,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"318","17.1","1",0.03125,"n",0.0169491525423729,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"319","18.6","1",0,"n",0,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"320","20","1",0.0769230769230769,"n",0.0169491525423729,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"321","7.1","2",0.555555555555556,"n",0.0847457627118644,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"322","8.5","2",0.3125,"n",0.0847457627118644,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"323","10","2",0.625,"n",0.0847457627118644,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"324","11.4","2",0.333333333333333,"n",0.0847457627118644,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"325","12.8","2",0.25,"n",0.0847457627118644,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"326","14.3","2",0.2,"n",0.0847457627118644,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"327","15.7","2",1,"n",0.135593220338983,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"328","17.1","2",0.21875,"n",0.11864406779661,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"329","18.6","2",1,"n",0.135593220338983,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"330","20","2",0.538461538461538,"n",0.11864406779661,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"331","7.1","0",0.82,"a",0.694915254237288,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"332","8.5","0",0.813953488372093,"a",0.593220338983051,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"333","10","0",0.823529411764706,"a",0.711864406779661,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"334","11.4","0",0.795454545454545,"a",0.593220338983051,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"335","12.8","0",0.769230769230769,"a",0.508474576271186,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"336","14.3","0",0.764705882352941,"a",0.440677966101695,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"337","15.7","0",0.901960784313726,"a",0.779661016949153,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"338","17.1","0",0.777777777777778,"a",0.355932203389831,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"339","18.6","0",0.901960784313726,"a",0.779661016949153,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"340","20","0",0.891304347826087,"a",0.694915254237288,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"341","7.1","1",0.06,"a",0.0508474576271186,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"342","8.5","1",0.0232558139534884,"a",0.0169491525423729,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"343","10","1",0.0588235294117647,"a",0.0508474576271186,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"344","11.4","1",0.0681818181818182,"a",0.0508474576271186,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"345","12.8","1",0.0769230769230769,"a",0.0508474576271186,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"346","14.3","1",0.0294117647058824,"a",0.0169491525423729,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"347","15.7","1",0.0196078431372549,"a",0.0169491525423729,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"348","17.1","1",0.0740740740740741,"a",0.0338983050847458,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"349","18.6","1",0.0196078431372549,"a",0.0169491525423729,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"350","20","1",0,"a",0,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"351","7.1","2",0.12,"a",0.101694915254237,0.0155895833721506,12.2,0,59,0.0314518748434823,0.6,"Bn","null"
"352","8.5","2",0.162790697674419,"a",0.11864406779661,0.0167739234485319,13.5,0,59,0.0398533891126368,0.6,"Bn","null"
"353","10","2",0.117647058823529,"a",0.101694915254237,0.0178984793306077,15.6,0,59,0.0538677485212409,0.6,"Bn","null"
"354","11.4","2",0.136363636363636,"a",0.101694915254237,0.0188552161805565,17.7,0,59,0.0708174448886921,0.6,"Bn","null"
"355","12.8","2",0.153846153846154,"a",0.101694915254237,0.0195741430770978,19,0,59,0.0861014842553464,0.6,"Bn","null"
"356","14.3","2",0.205882352941176,"a",0.11864406779661,0.0205160305798752,20.3,0,59,0.103729602914384,0.6,"Bn","null"
"357","15.7","2",0.0784313725490196,"a",0.0677966101694915,0.0212611027205885,21.3,0,59,0.121669483062769,0.6,"Bn","null"
"358","17.1","2",0.148148148148148,"a",0.0677966101694915,0.0214347038712555,23.8,0,59,0.146630098484145,0.6,"Bn","null"
"359","18.6","2",0.0784313725490196,"a",0.0677966101694915,0.0222878485995422,24.4,0,59,0.163392265801875,0.6,"Bn","null"
"360","20","2",0.108695652173913,"a",0.0847457627118644,0.0226978906111926,26.1,0,59,0.182178919826838,0.6,"Bn","null"
"361","7.1","0",0.444444444444444,"n",0.0677966101694915,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"362","8.5","0",0.6875,"n",0.186440677966102,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"363","10","0",0.375,"n",0.0508474576271186,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"364","11.4","0",0.666666666666667,"n",0.169491525423729,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"365","12.8","0",0.736842105263158,"n",0.23728813559322,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"366","14.3","0",0.76,"n",0.322033898305085,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"367","15.7","0",0,"n",0,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"368","17.1","0",0.75,"n",0.406779661016949,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"369","18.6","0",0.647058823529412,"n",0.186440677966102,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"370","20","0",0.384615384615385,"n",0.0847457627118644,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"371","7.1","1",0,"n",0,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"372","8.5","1",0,"n",0,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"373","10","1",0,"n",0,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"374","11.4","1",0,"n",0,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"375","12.8","1",0,"n",0,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"376","14.3","1",0,"n",0,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"377","15.7","1",0,"n",0,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"378","17.1","1",0.03125,"n",0.0169491525423729,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"379","18.6","1",0.0588235294117647,"n",0.0169491525423729,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"380","20","1",0.0769230769230769,"n",0.0169491525423729,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"381","7.1","2",0.555555555555556,"n",0.0847457627118644,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"382","8.5","2",0.3125,"n",0.0847457627118644,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"383","10","2",0.625,"n",0.0847457627118644,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"384","11.4","2",0.333333333333333,"n",0.0847457627118644,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"385","12.8","2",0.263157894736842,"n",0.0847457627118644,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"386","14.3","2",0.24,"n",0.101694915254237,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"387","15.7","2",1,"n",0.135593220338983,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"388","17.1","2",0.21875,"n",0.11864406779661,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"389","18.6","2",0.294117647058824,"n",0.0847457627118644,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"390","20","2",0.538461538461538,"n",0.11864406779661,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"391","7.1","0",0.82,"a",0.694915254237288,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"392","8.5","0",0.790697674418605,"a",0.576271186440678,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"393","10","0",0.823529411764706,"a",0.711864406779661,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"394","11.4","0",0.795454545454545,"a",0.593220338983051,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"395","12.8","0",0.75,"a",0.508474576271186,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"396","14.3","0",0.735294117647059,"a",0.423728813559322,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"397","15.7","0",0.901960784313726,"a",0.779661016949153,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"398","17.1","0",0.777777777777778,"a",0.355932203389831,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"399","18.6","0",0.80952380952381,"a",0.576271186440678,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"400","20","0",0.891304347826087,"a",0.694915254237288,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"401","7.1","1",0.06,"a",0.0508474576271186,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"402","8.5","1",0.0697674418604651,"a",0.0508474576271186,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"403","10","1",0.0588235294117647,"a",0.0508474576271186,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"404","11.4","1",0.0681818181818182,"a",0.0508474576271186,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"405","12.8","1",0.125,"a",0.0847457627118644,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"406","14.3","1",0.147058823529412,"a",0.0847457627118644,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"407","15.7","1",0.0196078431372549,"a",0.0169491525423729,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"408","17.1","1",0.0740740740740741,"a",0.0338983050847458,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"409","18.6","1",0.0476190476190476,"a",0.0338983050847458,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"410","20","1",0,"a",0,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"411","7.1","2",0.12,"a",0.101694915254237,0.0154648592068261,12.2,0,59,0.0314518748434823,0.7,"Bn","null"
"412","8.5","2",0.13953488372093,"a",0.101694915254237,0.0164357928208836,13.6,0,59,0.0401978251891989,0.7,"Bn","null"
"413","10","2",0.117647058823529,"a",0.101694915254237,0.0177553030784322,15.6,0,59,0.0538677485212409,0.7,"Bn","null"
"414","11.4","2",0.136363636363636,"a",0.101694915254237,0.0187043908603588,17.7,0,59,0.0708174448886921,0.7,"Bn","null"
"415","12.8","2",0.125,"a",0.0847457627118644,0.0192732421547128,19.1,0,59,0.0867019647655785,0.7,"Bn","null"
"416","14.3","2",0.117647058823529,"a",0.0677966101694915,0.0199198422180832,20.3,0,59,0.10481497278913,0.7,"Bn","null"
"417","15.7","2",0.0784313725490196,"a",0.0677966101694915,0.0210065382064863,21.3,0,59,0.121669483062769,0.7,"Bn","null"
"418","17.1","2",0.148148148148148,"a",0.0677966101694915,0.0211780607870457,23.8,0,59,0.146630098484145,0.7,"Bn","null"
"419","18.6","2",0.142857142857143,"a",0.101694915254237,0.0218716034821581,25.1,0,59,0.166158881884686,0.7,"Bn","null"
"420","20","2",0.108695652173913,"a",0.0847457627118644,0.0224261214968808,26.1,0,59,0.182178919826838,0.7,"Bn","null"
"421","7.1","0",0.444444444444444,"n",0.0677966101694915,0.0153411081432468,12.2,0,59,0.0314518748434823,0.8,"Bn","null"
"422","8.5","0",0.6875,"n",0.186440677966102,0.0163042765690978,13.6,0,59,0.0401978251891989,0.8,"Bn","null"
"423","10","0",0.375,"n",0.0508474576271186,0.017613243734204,15.6,0,59,0.0538677485212409,0.8,"Bn","null"
"424","11.4","0",0.666666666666667,"n",0.169491525423729,0.0185547420851247,17.7,0,59,0.0708174448886921,0.8,"Bn","null"
"425","12.8","0",0.736842105263158,"n",0.23728813559322,0.0191190535085266,19.1,0,59,0.0867019647655785,0.8,"Bn","null"
"426","14.3","0",0.76,"n",0.322033898305085,0.0197604833016616,20.3,0,59,0.10481497278913,0.8,"Bn","null"
"427","15.7","0",0,"n",0,0.0207861608825706,21.3,0,59,0.121669483062769,0.8,"Bn","null"
"428","17.1","0",0.8,"n",0.406779661016949,0.0207609881745165,24,0,59,0.148040972941515,0.8,"Bn","null"
"429","18.6","0",0.647058823529412,"n",0.186440677966102,0.0216966304581171,25.1,0,59,0.166158881884686,0.8,"Bn","null"
"430","20","0",0.85,"n",0.576271186440678,0.0220484471220511,26.3,0,59,0.183470208346834,0.8,"Bn","null"
"431","7.1","1",0,"n",0,0.0153411081432468,12.2,0,59,0.0314518748434823,0.8,"Bn","null"
"432","8.5","1",0,"n",0,0.0163042765690978,13.6,0,59,0.0401978251891989,0.8,"Bn","null"
"433","10","1",0,"n",0,0.017613243734204,15.6,0,59,0.0538677485212409,0.8,"Bn","null"
"434","11.4","1",0,"n",0,0.0185547420851247,17.7,0,59,0.0708174448886921,0.8,"Bn","null"
"435","12.8","1",0,"n",0,0.0191190535085266,19.1,0,59,0.0867019647655785,0.8,"Bn","null"
"436","14.3","1",0,"n",0,0.0197604833016616,20.3,0,59,0.10481497278913,0.8,"Bn","null"
"437","15.7","1",0,"n",0,0.0207861608825706,21.3,0,59,0.121669483062769,0.8,"Bn","null"
"438","17.1","1",0.0333333333333333,"n",0.0169491525423729,0.0207609881745165,24,0,59,0.148040972941515,0.8,"Bn","null"
"439","18.6","1",0.0588235294117647,"n",0.0169491525423729,0.0216966304581171,25.1,0,59,0.166158881884686,0.8,"Bn","null"
"440","20","1",0.025,"n",0.0169491525423729,0.0220484471220511,26.3,0,59,0.183470208346834,0.8,"Bn","null"
"441","7.1","2",0.555555555555556,"n",0.0847457627118644,0.0153411081432468,12.2,0,59,0.0314518748434823,0.8,"Bn","null"
"442","8.5","2",0.3125,"n",0.0847457627118644,0.0163042765690978,13.6,0,59,0.0401978251891989,0.8,"Bn","null"
"443","10","2",0.625,"n",0.0847457627118644,0.017613243734204,15.6,0,59,0.0538677485212409,0.8,"Bn","null"
"444","11.4","2",0.333333333333333,"n",0.0847457627118644,0.0185547420851247,17.7,0,59,0.0708174448886921,0.8,"Bn","null"
"445","12.8","2",0.263157894736842,"n",0.0847457627118644,0.0191190535085266,19.1,0,59,0.0867019647655785,0.8,"Bn","null"
"446","14.3","2",0.24,"n",0.101694915254237,0.0197604833016616,20.3,0,59,0.10481497278913,0.8,"Bn","null"
