"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","param_value","param_name","baseline"
"846","14.3","0",0.333333333333333,"n",0.235294117647059,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"847","15.7","0",0.529411764705882,"n",0.409090909090909,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"848","17.1","0",0.5,"n",0.315789473684211,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"849","18.6","0",0.578947368421053,"n",0.458333333333333,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"850","20","0",0.652173913043478,"n",0.535714285714286,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"851","7.1","1",0,"n",0,0.106942875570639,1.8,18.2,22,0.0590637549557212,0.9,"Bn","null"
"852","8.5","1",0.0714285714285714,"n",0.0526315789473684,0.147242155865956,1.3,21.9,19,0.0831983826400026,0.9,"Bn","null"
"853","10","1",0.0909090909090909,"n",0.0625,0.202693376965508,0.699999999999999,25.7,16,0.112729240671452,0.9,"Bn","null"
"854","11.4","1",0.176470588235294,"n",0.142857142857143,0.128825066034074,2.6,26.9,21,0.143453824747416,0.9,"Bn","null"
"855","12.8","1",0.2,"n",0.157894736842105,0.158581470985252,2.1,29.8,19,0.169071565339806,0.9,"Bn","null"
"856","14.3","1",0.0833333333333333,"n",0.0588235294117647,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"857","15.7","1",0.0588235294117647,"n",0.0454545454545455,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"858","17.1","1",0.0833333333333333,"n",0.0526315789473684,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"859","18.6","1",0,"n",0,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"860","20","1",0,"n",0,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"861","7.1","2",0.470588235294118,"n",0.363636363636364,0.106942875570639,1.8,18.2,22,0.0590637549557212,0.9,"Bn","null"
"862","8.5","2",0.5,"n",0.368421052631579,0.147242155865956,1.3,21.9,19,0.0831983826400026,0.9,"Bn","null"
"863","10","2",0.636363636363636,"n",0.4375,0.202693376965508,0.699999999999999,25.7,16,0.112729240671452,0.9,"Bn","null"
"864","11.4","2",0.411764705882353,"n",0.333333333333333,0.128825066034074,2.6,26.9,21,0.143453824747416,0.9,"Bn","null"
"865","12.8","2",0.466666666666667,"n",0.368421052631579,0.158581470985252,2.1,29.8,19,0.169071565339806,0.9,"Bn","null"
"866","14.3","2",0.583333333333333,"n",0.411764705882353,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"867","15.7","2",0.411764705882353,"n",0.318181818181818,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"868","17.1","2",0.416666666666667,"n",0.263157894736842,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"869","18.6","2",0.421052631578947,"n",0.333333333333333,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"870","20","2",0.347826086956522,"n",0.285714285714286,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"871","7.1","0",0,"a",0,0.106942875570639,1.8,18.2,22,0.0590637549557212,0.9,"Bn","null"
"872","8.5","0",0,"a",0,0.147242155865956,1.3,21.9,19,0.0831983826400026,0.9,"Bn","null"
"873","10","0",0,"a",0,0.202693376965508,0.699999999999999,25.7,16,0.112729240671452,0.9,"Bn","null"
"874","11.4","0",0,"a",0,0.128825066034074,2.6,26.9,21,0.143453824747416,0.9,"Bn","null"
"875","12.8","0",0,"a",0,0.158581470985252,2.1,29.8,19,0.169071565339806,0.9,"Bn","null"
"876","14.3","0",0,"a",0,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"877","15.7","0",0,"a",0,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"878","17.1","0",0,"a",0,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"879","18.6","0",0,"a",0,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"880","20","0",0,"a",0,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"881","7.1","1",0,"a",0,0.106942875570639,1.8,18.2,22,0.0590637549557212,0.9,"Bn","null"
"882","8.5","1",0,"a",0,0.147242155865956,1.3,21.9,19,0.0831983826400026,0.9,"Bn","null"
"883","10","1",0,"a",0,0.202693376965508,0.699999999999999,25.7,16,0.112729240671452,0.9,"Bn","null"
"884","11.4","1",0,"a",0,0.128825066034074,2.6,26.9,21,0.143453824747416,0.9,"Bn","null"
"885","12.8","1",0,"a",0,0.158581470985252,2.1,29.8,19,0.169071565339806,0.9,"Bn","null"
"886","14.3","1",0,"a",0,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"887","15.7","1",0,"a",0,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"888","17.1","1",0,"a",0,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"889","18.6","1",0,"a",0,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"890","20","1",0,"a",0,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"891","7.1","2",1,"a",0.227272727272727,0.106942875570639,1.8,18.2,22,0.0590637549557212,0.9,"Bn","null"
"892","8.5","2",1,"a",0.263157894736842,0.147242155865956,1.3,21.9,19,0.0831983826400026,0.9,"Bn","null"
"893","10","2",1,"a",0.3125,0.202693376965508,0.699999999999999,25.7,16,0.112729240671452,0.9,"Bn","null"
"894","11.4","2",1,"a",0.19047619047619,0.128825066034074,2.6,26.9,21,0.143453824747416,0.9,"Bn","null"
"895","12.8","2",1,"a",0.210526315789474,0.158581470985252,2.1,29.8,19,0.169071565339806,0.9,"Bn","null"
"896","14.3","2",1,"a",0.294117647058824,0.197966880996972,1.4,32.9,17,0.193166338484406,0.9,"Bn","null"
"897","15.7","2",1,"a",0.227272727272727,0.128607205597057,3.2,32.5,22,0.208375335695202,0.9,"Bn","null"
"898","17.1","2",1,"a",0.368421052631579,0.169864988925345,2.5,36.8,19,0.230483447571069,0.9,"Bn","null"
"899","18.6","2",1,"a",0.208333333333333,0.113432502319318,4.4,35.2,24,0.236872256866507,0.9,"Bn","null"
"900","20","2",1,"a",0.178571428571429,0.0815038386432578,6.5,33.4,28,0.242195078873512,0.9,"Bn","null"
"901","7.1","0",0,"n",0,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"902","8.5","0",0,"n",0,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"903","10","0",0,"n",0,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"904","11.4","0",0,"n",0,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"905","12.8","0",0,"n",0,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"906","14.3","0",0,"n",0,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"907","15.7","0",0,"n",0,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"908","17.1","0",0,"n",0,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"909","18.6","0",0,"n",0,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"910","20","0",0,"n",0,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"911","7.1","1",0,"n",0,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"912","8.5","1",0,"n",0,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"913","10","1",0,"n",0,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"914","11.4","1",0,"n",0,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"915","12.8","1",0,"n",0,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"916","14.3","1",0,"n",0,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"917","15.7","1",0,"n",0,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"918","17.1","1",0,"n",0,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"919","18.6","1",0,"n",0,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"920","20","1",0,"n",0,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"921","7.1","2",1,"n",0.0847457627118644,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"922","8.5","2",1,"n",0.0847457627118644,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"923","10","2",1,"n",0.0847457627118644,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"924","11.4","2",1,"n",0.0847457627118644,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"925","12.8","2",1,"n",0.0847457627118644,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"926","14.3","2",1,"n",0.0847457627118644,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"927","15.7","2",1,"n",0.0847457627118644,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"928","17.1","2",1,"n",0.0847457627118644,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"929","18.6","2",1,"n",0.0847457627118644,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"930","20","2",1,"n",0.0847457627118644,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"931","7.1","0",0.851851851851852,"a",0.779661016949153,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"932","8.5","0",0.851851851851852,"a",0.779661016949153,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"933","10","0",0.851851851851852,"a",0.779661016949153,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"934","11.4","0",0.851851851851852,"a",0.779661016949153,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"935","12.8","0",0.851851851851852,"a",0.779661016949153,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"936","14.3","0",0.851851851851852,"a",0.779661016949153,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"937","15.7","0",0.851851851851852,"a",0.779661016949153,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"938","17.1","0",0.851851851851852,"a",0.779661016949153,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"939","18.6","0",0.851851851851852,"a",0.779661016949153,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"940","20","0",0.851851851851852,"a",0.779661016949153,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"941","7.1","1",0.0185185185185185,"a",0.0169491525423729,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"942","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"943","10","1",0.0185185185185185,"a",0.0169491525423729,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"944","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"945","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"946","14.3","1",0.0185185185185185,"a",0.0169491525423729,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"947","15.7","1",0.0185185185185185,"a",0.0169491525423729,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"948","17.1","1",0.0185185185185185,"a",0.0169491525423729,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"949","18.6","1",0.0185185185185185,"a",0.0169491525423729,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"950","20","1",0.0185185185185185,"a",0.0169491525423729,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"951","7.1","2",0.12962962962963,"a",0.11864406779661,0.0197512509445709,12.1,0,59,0.0314112651159145,0.1,"Ba","null"
"952","8.5","2",0.12962962962963,"a",0.11864406779661,0.0217385313686895,13.5,0,59,0.0401744282230588,0.1,"Ba","null"
"953","10","2",0.12962962962963,"a",0.11864406779661,0.0239291238820428,15.4,0,59,0.0534475839406386,0.1,"Ba","null"
"954","11.4","2",0.12962962962963,"a",0.11864406779661,0.0259728094779397,17.5,0,59,0.070373397451862,0.1,"Ba","null"
"955","12.8","2",0.12962962962963,"a",0.11864406779661,0.0274504035025234,18.8,0,59,0.0856735232277995,0.1,"Ba","null"
"956","14.3","2",0.12962962962963,"a",0.11864406779661,0.0289207390763737,20.3,0,59,0.104688443630497,0.1,"Ba","null"
"957","15.7","2",0.12962962962963,"a",0.11864406779661,0.0300674589641584,21.7,0,59,0.123165977608126,0.1,"Ba","null"
"958","17.1","2",0.12962962962963,"a",0.11864406779661,0.0311390304894925,23.4,0,59,0.145187731936124,0.1,"Ba","null"
"959","18.6","2",0.12962962962963,"a",0.11864406779661,0.0321973577784556,24.8,0,59,0.165702100054236,0.1,"Ba","null"
"960","20","2",0.12962962962963,"a",0.11864406779661,0.0330666379815765,26.2,0,59,0.184636408620341,0.1,"Ba","null"
"961","7.1","0",0,"n",0,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"962","8.5","0",0,"n",0,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"963","10","0",0,"n",0,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"964","11.4","0",0,"n",0,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"965","12.8","0",0,"n",0,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"966","14.3","0",0,"n",0,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"967","15.7","0",0,"n",0,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"968","17.1","0",0,"n",0,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"969","18.6","0",0,"n",0,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"970","20","0",0,"n",0,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"971","7.1","1",0,"n",0,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"972","8.5","1",0,"n",0,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"973","10","1",0,"n",0,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"974","11.4","1",0,"n",0,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"975","12.8","1",0,"n",0,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"976","14.3","1",0,"n",0,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"977","15.7","1",0,"n",0,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"978","17.1","1",0,"n",0,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"979","18.6","1",0,"n",0,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"980","20","1",0,"n",0,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"981","7.1","2",1,"n",0.0847457627118644,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"982","8.5","2",1,"n",0.0847457627118644,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"983","10","2",1,"n",0.0847457627118644,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"984","11.4","2",1,"n",0.0847457627118644,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"985","12.8","2",1,"n",0.0847457627118644,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"986","14.3","2",1,"n",0.0847457627118644,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"987","15.7","2",1,"n",0.0847457627118644,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"988","17.1","2",1,"n",0.0847457627118644,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"989","18.6","2",1,"n",0.0847457627118644,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"990","20","2",1,"n",0.0847457627118644,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"991","7.1","0",0.851851851851852,"a",0.779661016949153,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"992","8.5","0",0.851851851851852,"a",0.779661016949153,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"993","10","0",0.851851851851852,"a",0.779661016949153,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"994","11.4","0",0.851851851851852,"a",0.779661016949153,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"995","12.8","0",0.851851851851852,"a",0.779661016949153,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"996","14.3","0",0.851851851851852,"a",0.779661016949153,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"997","15.7","0",0.851851851851852,"a",0.779661016949153,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"998","17.1","0",0.851851851851852,"a",0.779661016949153,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"999","18.6","0",0.851851851851852,"a",0.779661016949153,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"1000","20","0",0.851851851851852,"a",0.779661016949153,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"1001","7.1","1",0.0185185185185185,"a",0.0169491525423729,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"1002","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"1003","10","1",0.0185185185185185,"a",0.0169491525423729,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"1004","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"1005","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"1006","14.3","1",0.0185185185185185,"a",0.0169491525423729,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"1007","15.7","1",0.0185185185185185,"a",0.0169491525423729,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"1008","17.1","1",0.0185185185185185,"a",0.0169491525423729,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"1009","18.6","1",0.0185185185185185,"a",0.0169491525423729,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"1010","20","1",0.0185185185185185,"a",0.0169491525423729,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"1011","7.1","2",0.12962962962963,"a",0.11864406779661,0.01280387538884,12.1,0,59,0.0311601921540291,0.3,"Ba","null"
"1012","8.5","2",0.12962962962963,"a",0.11864406779661,0.0140926476207179,13.5,0,59,0.0398533316632512,0.3,"Ba","null"
"1013","10","2",0.12962962962963,"a",0.11864406779661,0.0155133207423549,15.4,0,59,0.0530204290429617,0.3,"Ba","null"
"1014","11.4","2",0.12962962962963,"a",0.11864406779661,0.016838763674268,17.5,0,59,0.0698110025505429,0.3,"Ba","null"
"1015","12.8","2",0.12962962962963,"a",0.11864406779661,0.0177970898526281,18.8,0,59,0.0849888817051314,0.3,"Ba","null"
"1016","14.3","2",0.12962962962963,"a",0.11864406779661,0.018750726439666,20.3,0,59,0.103851879205248,0.3,"Ba","null"
"1017","15.7","2",0.12962962962963,"a",0.11864406779661,0.0194945069258924,21.7,0,59,0.122181789449131,0.3,"Ba","null"
"1018","17.1","2",0.12962962962963,"a",0.11864406779661,0.0201895565158238,23.4,0,59,0.144027608748135,0.3,"Ba","null"
"1019","18.6","2",0.12962962962963,"a",0.11864406779661,0.0208760212594465,24.8,0,59,0.164378090696655,0.3,"Ba","null"
"1020","20","2",0.12962962962963,"a",0.11864406779661,0.0214398675764425,26.2,0,59,0.183161141871647,0.3,"Ba","null"
"1021","7.1","0",0,"n",0,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1022","8.5","0",0,"n",0,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1023","10","0",0,"n",0,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1024","11.4","0",0,"n",0,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1025","12.8","0",0,"n",0,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
"1026","14.3","0",0,"n",0,0.0121548966466904,20.3,0,59,0.103021668050184,0.5,"Ba","null"
"1027","15.7","0",0,"n",0,0.0126372405018917,21.7,0,59,0.121205075457031,0.5,"Ba","null"
"1028","17.1","0",0,"n",0,0.0130879896952152,23.4,0,59,0.142876295553216,0.5,"Ba","null"
"1029","18.6","0",0,"n",0,0.0135331752092675,24.8,0,59,0.163064135628088,0.5,"Ba","null"
"1030","20","0",0,"n",0,0.0138988426192629,26.2,0,59,0.181697077779676,0.5,"Ba","null"
"1031","7.1","1",0,"n",0,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1032","8.5","1",0,"n",0,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1033","10","1",0,"n",0,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1034","11.4","1",0,"n",0,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1035","12.8","1",0,"n",0,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
"1036","14.3","1",0,"n",0,0.0121548966466904,20.3,0,59,0.103021668050184,0.5,"Ba","null"
"1037","15.7","1",0,"n",0,0.0126372405018917,21.7,0,59,0.121205075457031,0.5,"Ba","null"
"1038","17.1","1",0,"n",0,0.0130879896952152,23.4,0,59,0.142876295553216,0.5,"Ba","null"
"1039","18.6","1",0,"n",0,0.0135331752092675,24.8,0,59,0.163064135628088,0.5,"Ba","null"
"1040","20","1",0,"n",0,0.0138988426192629,26.2,0,59,0.181697077779676,0.5,"Ba","null"
"1041","7.1","2",1,"n",0.0847457627118644,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1042","8.5","2",1,"n",0.0847457627118644,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1043","10","2",1,"n",0.185185185185185,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1044","11.4","2",1,"n",0.0847457627118644,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1045","12.8","2",1,"n",0.0847457627118644,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
"1046","14.3","2",1,"n",0.0847457627118644,0.0121548966466904,20.3,0,59,0.103021668050184,0.5,"Ba","null"
"1047","15.7","2",1,"n",0.0847457627118644,0.0126372405018917,21.7,0,59,0.121205075457031,0.5,"Ba","null"
"1048","17.1","2",1,"n",0.0847457627118644,0.0130879896952152,23.4,0,59,0.142876295553216,0.5,"Ba","null"
"1049","18.6","2",1,"n",0.0847457627118644,0.0135331752092675,24.8,0,59,0.163064135628088,0.5,"Ba","null"
"1050","20","2",1,"n",0.0847457627118644,0.0138988426192629,26.2,0,59,0.181697077779676,0.5,"Ba","null"
"1051","7.1","0",0.851851851851852,"a",0.779661016949153,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1052","8.5","0",0.851851851851852,"a",0.779661016949153,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1053","10","0",0.636363636363636,"a",0.518518518518518,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1054","11.4","0",0.851851851851852,"a",0.779661016949153,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1055","12.8","0",0.851851851851852,"a",0.779661016949153,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
"1056","14.3","0",0.851851851851852,"a",0.779661016949153,0.0121548966466904,20.3,0,59,0.103021668050184,0.5,"Ba","null"
"1057","15.7","0",0.851851851851852,"a",0.779661016949153,0.0126372405018917,21.7,0,59,0.121205075457031,0.5,"Ba","null"
"1058","17.1","0",0.851851851851852,"a",0.779661016949153,0.0130879896952152,23.4,0,59,0.142876295553216,0.5,"Ba","null"
"1059","18.6","0",0.851851851851852,"a",0.779661016949153,0.0135331752092675,24.8,0,59,0.163064135628088,0.5,"Ba","null"
"1060","20","0",0.851851851851852,"a",0.779661016949153,0.0138988426192629,26.2,0,59,0.181697077779676,0.5,"Ba","null"
"1061","7.1","1",0.0185185185185185,"a",0.0169491525423729,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1062","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1063","10","1",0.0454545454545455,"a",0.037037037037037,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1064","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1065","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
"1066","14.3","1",0.0185185185185185,"a",0.0169491525423729,0.0121548966466904,20.3,0,59,0.103021668050184,0.5,"Ba","null"
"1067","15.7","1",0.0185185185185185,"a",0.0169491525423729,0.0126372405018917,21.7,0,59,0.121205075457031,0.5,"Ba","null"
"1068","17.1","1",0.0185185185185185,"a",0.0169491525423729,0.0130879896952152,23.4,0,59,0.142876295553216,0.5,"Ba","null"
"1069","18.6","1",0.0185185185185185,"a",0.0169491525423729,0.0135331752092675,24.8,0,59,0.163064135628088,0.5,"Ba","null"
"1070","20","1",0.0185185185185185,"a",0.0169491525423729,0.0138988426192629,26.2,0,59,0.181697077779676,0.5,"Ba","null"
"1071","7.1","2",0.12962962962963,"a",0.11864406779661,0.00829875002770486,12.1,0,59,0.030911026460453,0.5,"Ba","null"
"1072","8.5","2",0.12962962962963,"a",0.11864406779661,0.00913438705249123,13.5,0,59,0.0395346741434195,0.5,"Ba","null"
"1073","10","2",0.318181818181818,"a",0.259259259259259,0.103858494213132,3.6,21.1,27,0.101598148942839,0.5,"Ba","null"
"1074","11.4","2",0.12962962962963,"a",0.11864406779661,0.0109150548357662,17.5,0,59,0.0692528790618558,0.5,"Ba","null"
"1075","12.8","2",0.12962962962963,"a",0.11864406779661,0.0115364903926955,18.8,0,59,0.0843094398686397,0.5,"Ba","null"
