"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","ya","yn","yn_ya"
"284","11.4","1",0.5,"a",0.111111111111111,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,1,1.11111111111111
"285","12.8","1",0.25,"a",0.04,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,1,1.11111111111111
"286","14.3","1",0.25,"a",0.0434782608695652,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,1,1.11111111111111
"287","15.7","1",0.2,"a",0.0357142857142857,0.094316888237832,5,27.6,28,0.191424223305194,0.9,1,1.11111111111111
"288","17.1","1",0.2,"a",0.037037037037037,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,1,1.11111111111111
"289","18.6","1",0.2,"a",0.0285714285714286,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,1,1.11111111111111
"290","20","1",0.2,"a",0.0285714285714286,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,1,1.11111111111111
"291","7.1","2",0.8,"a",0.166666666666667,0.104405419091024,2.2,17.6,24,0.0581388249819421,0.9,1,1.11111111111111
"292","8.5","2",0.75,"a",0.15,0.154898811542791,1.4,21.1,20,0.0774996901503023,0.9,1,1.11111111111111
"293","10","2",0.8,"a",0.210526315789474,0.178991591325554,1.2,23.8,19,0.101598148942839,0.9,1,1.11111111111111
"294","11.4","2",0.5,"a",0.111111111111111,0.0927320317623771,4,22.6,27,0.122164430122959,0.9,1,1.11111111111111
"295","12.8","2",0.75,"a",0.12,0.112970731020219,3.7,26.1,25,0.153715160504045,0.9,1,1.11111111111111
"296","14.3","2",0.75,"a",0.130434782608696,0.136452363992437,3.1,29.5,23,0.18180159202578,0.9,1,1.11111111111111
"297","15.7","2",0.8,"a",0.142857142857143,0.094316888237832,5,27.6,28,0.191424223305194,0.9,1,1.11111111111111
"298","17.1","2",0.8,"a",0.148148148148148,0.104959409257621,4.8,30.2,27,0.211866187738025,0.9,1,1.11111111111111
"299","18.6","2",0.8,"a",0.114285714285714,0.0562690054642986,9.4,24.5,35,0.211375341317102,0.9,1,1.11111111111111
"300","20","2",0.8,"a",0.114285714285714,0.0586212095821044,9.6,25,35,0.218007493025617,0.9,1,1.11111111111111
"301","7.1","0",0.767857142857143,"n",0.728813559322034,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"302","8.5","0",0.767857142857143,"n",0.728813559322034,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"303","10","0",0.767857142857143,"n",0.728813559322034,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"304","11.4","0",0.767857142857143,"n",0.728813559322034,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"305","12.8","0",0.767857142857143,"n",0.728813559322034,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"306","14.3","0",0.767857142857143,"n",0.728813559322034,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"307","15.7","0",0.767857142857143,"n",0.728813559322034,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"308","17.1","0",0.785714285714286,"n",0.745762711864407,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"309","18.6","0",0.785714285714286,"n",0.745762711864407,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"310","20","0",0.785714285714286,"n",0.745762711864407,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"311","7.1","1",0.125,"n",0.11864406779661,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"312","8.5","1",0.125,"n",0.11864406779661,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"313","10","1",0.125,"n",0.11864406779661,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"314","11.4","1",0.125,"n",0.11864406779661,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"315","12.8","1",0.125,"n",0.11864406779661,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"316","14.3","1",0.125,"n",0.11864406779661,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"317","15.7","1",0.125,"n",0.11864406779661,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"318","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"319","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"320","20","1",0.0892857142857143,"n",0.0847457627118644,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"321","7.1","2",0.107142857142857,"n",0.101694915254237,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"322","8.5","2",0.107142857142857,"n",0.101694915254237,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"323","10","2",0.107142857142857,"n",0.101694915254237,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"324","11.4","2",0.107142857142857,"n",0.101694915254237,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"325","12.8","2",0.107142857142857,"n",0.101694915254237,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"326","14.3","2",0.107142857142857,"n",0.101694915254237,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"327","15.7","2",0.107142857142857,"n",0.101694915254237,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"328","17.1","2",0.125,"n",0.11864406779661,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"329","18.6","2",0.125,"n",0.11864406779661,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"330","20","2",0.125,"n",0.11864406779661,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"331","7.1","0",0,"a",0,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"332","8.5","0",0,"a",0,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"333","10","0",0,"a",0,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"334","11.4","0",0,"a",0,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"335","12.8","0",0,"a",0,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"336","14.3","0",0,"a",0,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"337","15.7","0",0,"a",0,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"338","17.1","0",0,"a",0,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"339","18.6","0",0,"a",0,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"340","20","0",0,"a",0,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"341","7.1","1",0,"a",0,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"342","8.5","1",0,"a",0,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"343","10","1",0,"a",0,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"344","11.4","1",0,"a",0,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"345","12.8","1",0,"a",0,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"346","14.3","1",0,"a",0,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"347","15.7","1",0,"a",0,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"348","17.1","1",0,"a",0,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"349","18.6","1",0,"a",0,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"350","20","1",0,"a",0,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"351","7.1","2",1,"a",0.0508474576271186,0.450307661929772,12.1,0,59,0.0297619064724158,1,0.1,0.1
"352","8.5","2",1,"a",0.0508474576271186,0.455501652268163,13.5,0,59,0.0377600704608361,1,0.1,0.1
"353","10","2",1,"a",0.0508474576271186,0.460625206082769,15,0,59,0.0486772392695035,1,0.1,0.1
"354","11.4","2",1,"a",0.0508474576271186,0.465100020391263,17.1,0,59,0.0643561805754408,1,0.1,0.1
"355","12.8","2",1,"a",0.0508474576271186,0.468604924218543,18.8,0,59,0.0803410531398484,1,0.1,0.1
"356","14.3","2",1,"a",0.0508474576271186,0.471615640701588,20.3,0,59,0.0984332171188115,1,0.1,0.1
"357","15.7","2",1,"a",0.0508474576271186,0.474399138243257,21.6,0,59,0.116103629667736,1,0.1,0.1
"358","17.1","2",1,"a",0.0508474576271186,0.47775151328018,23.2,0,59,0.135910183363412,1,0.1,0.1
"359","18.6","2",1,"a",0.0508474576271186,0.480740779436668,24.4,0,59,0.154429679486342,1,0.1,0.1
"360","20","2",1,"a",0.0508474576271186,0.483155241962496,25.2,0,59,0.16845380477127,1,0.1,0.1
"361","7.1","0",0.767857142857143,"n",0.728813559322034,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"362","8.5","0",0.767857142857143,"n",0.728813559322034,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"363","10","0",0.767857142857143,"n",0.728813559322034,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"364","11.4","0",0.767857142857143,"n",0.728813559322034,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"365","12.8","0",0.767857142857143,"n",0.728813559322034,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"366","14.3","0",0.767857142857143,"n",0.728813559322034,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"367","15.7","0",0.767857142857143,"n",0.728813559322034,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"368","17.1","0",0.785714285714286,"n",0.745762711864407,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"369","18.6","0",0.785714285714286,"n",0.745762711864407,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"370","20","0",0.785714285714286,"n",0.745762711864407,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"371","7.1","1",0.107142857142857,"n",0.101694915254237,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"372","8.5","1",0.107142857142857,"n",0.101694915254237,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"373","10","1",0.125,"n",0.11864406779661,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"374","11.4","1",0.125,"n",0.11864406779661,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"375","12.8","1",0.125,"n",0.11864406779661,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"376","14.3","1",0.125,"n",0.11864406779661,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"377","15.7","1",0.125,"n",0.11864406779661,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"378","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"379","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"380","20","1",0.0892857142857143,"n",0.0847457627118644,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"381","7.1","2",0.125,"n",0.11864406779661,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"382","8.5","2",0.125,"n",0.11864406779661,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"383","10","2",0.107142857142857,"n",0.101694915254237,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"384","11.4","2",0.107142857142857,"n",0.101694915254237,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"385","12.8","2",0.107142857142857,"n",0.101694915254237,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"386","14.3","2",0.107142857142857,"n",0.101694915254237,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"387","15.7","2",0.107142857142857,"n",0.101694915254237,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"388","17.1","2",0.125,"n",0.11864406779661,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"389","18.6","2",0.125,"n",0.11864406779661,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"390","20","2",0.125,"n",0.11864406779661,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"391","7.1","0",0,"a",0,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"392","8.5","0",0,"a",0,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"393","10","0",0,"a",0,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"394","11.4","0",0,"a",0,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"395","12.8","0",0,"a",0,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"396","14.3","0",0,"a",0,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"397","15.7","0",0,"a",0,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"398","17.1","0",0,"a",0,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"399","18.6","0",0,"a",0,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"400","20","0",0,"a",0,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"401","7.1","1",0.333333333333333,"a",0.0169491525423729,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"402","8.5","1",0.333333333333333,"a",0.0169491525423729,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"403","10","1",0,"a",0,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"404","11.4","1",0,"a",0,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"405","12.8","1",0,"a",0,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"406","14.3","1",0,"a",0,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"407","15.7","1",0,"a",0,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"408","17.1","1",0,"a",0,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"409","18.6","1",0,"a",0,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"410","20","1",0,"a",0,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"411","7.1","2",0.666666666666667,"a",0.0338983050847458,0.164316326182306,11.9,0,59,0.0296650033088746,1,0.3,0.3
"412","8.5","2",0.666666666666667,"a",0.0338983050847458,0.168807224114895,13.3,0,59,0.0376267994934247,1,0.3,0.3
"413","10","2",1,"a",0.0508474576271186,0.174879018162636,15,0,59,0.0486772392695035,1,0.3,0.3
"414","11.4","2",1,"a",0.0508474576271186,0.179025362439724,17.1,0,59,0.0643561805754408,1,0.3,0.3
"415","12.8","2",1,"a",0.0508474576271186,0.182303810553075,18.8,0,59,0.0803410531398484,1,0.3,0.3
"416","14.3","2",1,"a",0.0508474576271186,0.185098528777286,20.3,0,59,0.0984332171188115,1,0.3,0.3
"417","15.7","2",1,"a",0.0508474576271186,0.187742910405284,21.6,0,59,0.116103629667736,1,0.3,0.3
"418","17.1","2",1,"a",0.0508474576271186,0.191222177666036,23.2,0,59,0.135910183363412,1,0.3,0.3
"419","18.6","2",1,"a",0.0508474576271186,0.193982626336382,24.4,0,59,0.154429679486342,1,0.3,0.3
"420","20","2",1,"a",0.0508474576271186,0.19602037787109,25.2,0,59,0.16845380477127,1,0.3,0.3
"421","7.1","0",0.785714285714286,"n",0.745762711864407,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"422","8.5","0",0.767857142857143,"n",0.728813559322034,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"423","10","0",0.785714285714286,"n",0.745762711864407,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"424","11.4","0",0.785714285714286,"n",0.745762711864407,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"425","12.8","0",0.767857142857143,"n",0.728813559322034,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"426","14.3","0",0.767857142857143,"n",0.728813559322034,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"427","15.7","0",0.767857142857143,"n",0.728813559322034,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"428","17.1","0",0.785714285714286,"n",0.745762711864407,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"429","18.6","0",0.785714285714286,"n",0.745762711864407,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"430","20","0",0.785714285714286,"n",0.745762711864407,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"431","7.1","1",0.0714285714285714,"n",0.0677966101694915,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"432","8.5","1",0.107142857142857,"n",0.101694915254237,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"433","10","1",0.0892857142857143,"n",0.0847457627118644,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"434","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"435","12.8","1",0.125,"n",0.11864406779661,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"436","14.3","1",0.125,"n",0.11864406779661,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"437","15.7","1",0.125,"n",0.11864406779661,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"438","17.1","1",0.0892857142857143,"n",0.0847457627118644,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"439","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"440","20","1",0.0892857142857143,"n",0.0847457627118644,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"441","7.1","2",0.142857142857143,"n",0.135593220338983,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"442","8.5","2",0.125,"n",0.11864406779661,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"443","10","2",0.125,"n",0.11864406779661,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"444","11.4","2",0.125,"n",0.11864406779661,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"445","12.8","2",0.107142857142857,"n",0.101694915254237,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"446","14.3","2",0.107142857142857,"n",0.101694915254237,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"447","15.7","2",0.107142857142857,"n",0.101694915254237,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"448","17.1","2",0.125,"n",0.11864406779661,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"449","18.6","2",0.125,"n",0.11864406779661,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"450","20","2",0.125,"n",0.11864406779661,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"451","7.1","0",0,"a",0,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"452","8.5","0",0,"a",0,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"453","10","0",0,"a",0,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"454","11.4","0",0,"a",0,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"455","12.8","0",0,"a",0,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"456","14.3","0",0,"a",0,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"457","15.7","0",0,"a",0,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"458","17.1","0",0,"a",0,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"459","18.6","0",0,"a",0,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"460","20","0",0,"a",0,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"461","7.1","1",0.333333333333333,"a",0.0169491525423729,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"462","8.5","1",0.333333333333333,"a",0.0169491525423729,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"463","10","1",0,"a",0,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"464","11.4","1",0,"a",0,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"465","12.8","1",0,"a",0,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"466","14.3","1",0,"a",0,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"467","15.7","1",0,"a",0,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"468","17.1","1",0,"a",0,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"469","18.6","1",0,"a",0,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"470","20","1",0,"a",0,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"471","7.1","2",0.666666666666667,"a",0.0338983050847458,0.0613396146512482,11.8,0,59,0.0294004791312352,1,0.5,0.5
"472","8.5","2",0.666666666666667,"a",0.0338983050847458,0.0632476160841001,13.3,0,59,0.0376267994934247,1,0.5,0.5
"473","10","2",1,"a",0.0508474576271186,0.0671635241905844,14.9,0,59,0.0482766371610033,1,0.5,0.5
"474","11.4","2",1,"a",0.0508474576271186,0.0697012740150973,17,0,59,0.0638632510449951,1,0.5,0.5
"475","12.8","2",1,"a",0.0508474576271186,0.0709225994532485,18.8,0,59,0.0803410531398484,1,0.5,0.5
"476","14.3","2",1,"a",0.0508474576271186,0.0726470082810393,20.3,0,59,0.0984332171188115,1,0.5,0.5
"477","15.7","2",1,"a",0.0508474576271186,0.0742990397030881,21.6,0,59,0.116103629667736,1,0.5,0.5
"478","17.1","2",1,"a",0.0508474576271186,0.0769331978945597,23.1,0,59,0.13522132322555,1,0.5,0.5
"479","18.6","2",1,"a",0.0508474576271186,0.0782734915154365,24.4,0,59,0.154429679486342,1,0.5,0.5
"480","20","2",1,"a",0.0508474576271186,0.0814289855006304,24.7,0,59,0.165163063010278,1,0.5,0.5
"481","7.1","0",0.785714285714286,"n",0.745762711864407,0.0227375362002945,11.8,0,59,0.0294004791312352,1,0.7,0.7
"482","8.5","0",0.785714285714286,"n",0.745762711864407,0.0241515534266627,13.1,0,59,0.0369805814277929,1,0.7,0.7
"483","10","0",0.785714285714286,"n",0.745762711864407,0.0256178335639408,14.9,0,59,0.0482766371610033,1,0.7,0.7
"484","11.4","0",0.785714285714286,"n",0.745762711864407,0.0269530343797795,17,0,59,0.0638632510449951,1,0.7,0.7
"485","12.8","0",0.767857142857143,"n",0.728813559322034,0.0275913876838109,18.8,0,59,0.0803410531398484,1,0.7,0.7
"486","14.3","0",0.767857142857143,"n",0.728813559322034,0.0286987968668282,20.2,0,59,0.0978008095502685,1,0.7,0.7
"487","15.7","0",0.785714285714286,"n",0.745762711864407,0.0299923851564722,21.3,0,59,0.114091832076749,1,0.7,0.7
"488","17.1","0",0.785714285714286,"n",0.745762711864407,0.0310732717479978,22.7,0,59,0.132907539610102,1,0.7,0.7
"489","18.6","0",0.785714285714286,"n",0.745762711864407,0.0319479910774679,24.2,0,59,0.153070484815024,1,0.7,0.7
"490","20","0",0.785714285714286,"n",0.745762711864407,0.0332834484186937,24.7,0,59,0.165163063010278,1,0.7,0.7
"491","7.1","1",0.0714285714285714,"n",0.0677966101694915,0.0227375362002945,11.8,0,59,0.0294004791312352,1,0.7,0.7
"492","8.5","1",0.0714285714285714,"n",0.0677966101694915,0.0241515534266627,13.1,0,59,0.0369805814277929,1,0.7,0.7
"493","10","1",0.0892857142857143,"n",0.0847457627118644,0.0256178335639408,14.9,0,59,0.0482766371610033,1,0.7,0.7
"494","11.4","1",0.0892857142857143,"n",0.0847457627118644,0.0269530343797795,17,0,59,0.0638632510449951,1,0.7,0.7
"495","12.8","1",0.125,"n",0.11864406779661,0.0275913876838109,18.8,0,59,0.0803410531398484,1,0.7,0.7
"496","14.3","1",0.125,"n",0.11864406779661,0.0286987968668282,20.2,0,59,0.0978008095502685,1,0.7,0.7
"497","15.7","1",0.0892857142857143,"n",0.0847457627118644,0.0299923851564722,21.3,0,59,0.114091832076749,1,0.7,0.7
"498","17.1","1",0.0714285714285714,"n",0.0677966101694915,0.0310732717479978,22.7,0,59,0.132907539610102,1,0.7,0.7
"499","18.6","1",0.0892857142857143,"n",0.0847457627118644,0.0319479910774679,24.2,0,59,0.153070484815024,1,0.7,0.7
"500","20","1",0.0892857142857143,"n",0.0847457627118644,0.0332834484186937,24.7,0,59,0.165163063010278,1,0.7,0.7
"501","7.1","2",0.142857142857143,"n",0.135593220338983,0.0227375362002945,11.8,0,59,0.0294004791312352,1,0.7,0.7
"502","8.5","2",0.142857142857143,"n",0.135593220338983,0.0241515534266627,13.1,0,59,0.0369805814277929,1,0.7,0.7
"503","10","2",0.125,"n",0.11864406779661,0.0256178335639408,14.9,0,59,0.0482766371610033,1,0.7,0.7
"504","11.4","2",0.125,"n",0.11864406779661,0.0269530343797795,17,0,59,0.0638632510449951,1,0.7,0.7
"505","12.8","2",0.107142857142857,"n",0.101694915254237,0.0275913876838109,18.8,0,59,0.0803410531398484,1,0.7,0.7
"506","14.3","2",0.107142857142857,"n",0.101694915254237,0.0286987968668282,20.2,0,59,0.0978008095502685,1,0.7,0.7
"507","15.7","2",0.125,"n",0.11864406779661,0.0299923851564722,21.3,0,59,0.114091832076749,1,0.7,0.7
"508","17.1","2",0.142857142857143,"n",0.135593220338983,0.0310732717479978,22.7,0,59,0.132907539610102,1,0.7,0.7
"509","18.6","2",0.125,"n",0.11864406779661,0.0319479910774679,24.2,0,59,0.153070484815024,1,0.7,0.7
"510","20","2",0.125,"n",0.11864406779661,0.0332834484186937,24.7,0,59,0.165163063010278,1,0.7,0.7
"511","7.1","0",0,"a",0,0.0227375362002945,11.8,0,59,0.0294004791312352,1,0.7,0.7
"512","8.5","0",0,"a",0,0.0241515534266627,13.1,0,59,0.0369805814277929,1,0.7,0.7
"513","10","0",0,"a",0,0.0256178335639408,14.9,0,59,0.0482766371610033,1,0.7,0.7
"514","11.4","0",0,"a",0,0.0269530343797795,17,0,59,0.0638632510449951,1,0.7,0.7
"515","12.8","0",0,"a",0,0.0275913876838109,18.8,0,59,0.0803410531398484,1,0.7,0.7
"516","14.3","0",0,"a",0,0.0286987968668282,20.2,0,59,0.0978008095502685,1,0.7,0.7
"517","15.7","0",0,"a",0,0.0299923851564722,21.3,0,59,0.114091832076749,1,0.7,0.7
"518","17.1","0",0,"a",0,0.0310732717479978,22.7,0,59,0.132907539610102,1,0.7,0.7
"519","18.6","0",0,"a",0,0.0319479910774679,24.2,0,59,0.153070484815024,1,0.7,0.7
"520","20","0",0,"a",0,0.0332834484186937,24.7,0,59,0.165163063010278,1,0.7,0.7
"521","7.1","1",0.333333333333333,"a",0.0169491525423729,0.0227375362002945,11.8,0,59,0.0294004791312352,1,0.7,0.7
"522","8.5","1",0.333333333333333,"a",0.0169491525423729,0.0241515534266627,13.1,0,59,0.0369805814277929,1,0.7,0.7
