"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W"
"112",52,"8.5",26,"o",0.898685911298887,0.00622532375168832,0,0.00386912296267057,24.4
"113",53,"8.5",26,"o",0.898685911298887,0.00650609272225042,0,0.00347712629563505,24.8
"114",54,"8.5",26,"o",0.898685911298887,0.00686831955149962,0,0.0031248444136941,25.2
"115",55,"8.5",26,"o",0.898685911298887,0.00740678264741901,0,0.00280825364958792,25.5
"116",56,"8.5",26,"o",0.898685911298887,0.00799094269656463,0,0.00252373799023835,25.8
"117",57,"8.5",26,"o",0.898685911298887,0.0086251459913068,0,0.00226804777563697,26.1
"118",58,"8.5",26,"o",0.898685911298887,0.00931422118373998,0,0.00203826258211772,26.4
"119",59,"8.5",26,"o",0.898685911298887,0.00996711226403505,0,0.00183175786607689,26.7
"120",60,"8.5",26,"o",NA,NA,NA,NA,26.9
"121",1,"10",1,"a",0.898863170195976,0.000717954226348346,0,0.898863170195976,10
"122",2,"10",1,"a",0.898863170195976,0.000790581539079259,0,0.80795499873476,10.2
"123",3,"10",1,"a",0.898863170195976,0.000867474782756445,0,0.726240991538412,10.4
"124",4,"10",1,"a",0.898863170195976,0.000952993904553163,0,0.652791279980486,10.6
"125",5,"10",1,"a",0.898863170195976,0.00104576544201068,0,0.586770039399549,10.8
"126",6,"10",1,"a",0.898863170195976,0.0011525823617612,0,0.527425977790696,11
"127",7,"10",1,"a",0.898863170195976,0.00126652427182838,2,0.474083786440657,11.2
"128",8,"10",3,"n",0.898863170195976,0.00140270256427109,2,0.426136455218561,11.3
"129",9,"10",5,"a",0.898863170195976,0.00154618027947388,2,0.383038365073832,11.4
"130",10,"10",7,"n",0.898863170195976,0.00170995460542337,2,0.344299079136948,11.5
"131",11,"10",9,"n",0.898863170195976,0.00189400157216627,2,0.309477761768592,11.6
"132",12,"10",11,"a",0.898863170195976,0.00209222762008999,2,0.278178162048472,11.7
"133",13,"10",13,"n",0.898863170195976,0.00230554509823582,2,0.250044104618179,11.8
"134",14,"10",15,"n",0.898863170195976,0.00253182636678161,2,0.224755436565911,11.9
"135",15,"10",17,"n",0.898863170195976,0.00270855550569572,0,0.202024384230415,12
"136",16,"10",17,"n",0.898863170195976,0.00295510948857489,2,0.181592278466241,12.2
"137",17,"10",19,"a",0.898863170195976,0.00315110988268899,2,0.163226611105276,12.3
"138",18,"10",21,"n",0.898863170195976,0.00341773962153978,2,0.146718389118434,12.4
"139",19,"10",23,"n",0.898863170195976,0.00374389111195632,2,0.131879756369042,12.5
"140",20,"10",25,"a",0.898863170195976,0.00399237927870076,2,0.11854185589455,12.6
"141",21,"10",26,"o",0.898863170195976,0.00438390028366538,0,0.10655290839029,12.7
"142",22,"10",26,"o",0.898863170195976,0.00473393096722701,0,0.0957764850292975,12.9
"143",23,"10",26,"o",0.898863170195976,0.004817417233876,0,0.0860899549636618,13.2
"144",24,"10",26,"o",0.898863170195976,0.00497509270269983,0,0.0773830898406658,13.5
"145",25,"10",26,"o",0.898863170195976,0.00523456305368256,0,0.0695568094537409,13.8
"146",26,"10",26,"o",0.898863170195976,0.00528615591139195,0,0.062522054254307,14.1
"147",27,"10",26,"o",0.898863170195976,0.00564739808047802,0,0.0561987718941912,14.4
"148",28,"10",26,"o",0.898863170195976,0.00564467474925217,0,0.0505150062659332,14.8
"149",29,"10",26,"o",0.898863170195976,0.00545990218474824,0,0.0454060786746663,15.2
"150",30,"10",26,"o",0.898863170195976,0.00557468508242542,0,0.0408138518236784,15.6
"151",31,"10",26,"o",0.898863170195976,0.00535928104710942,0,0.0366860682381404,16
"152",32,"10",26,"o",0.898863170195976,0.00539120500011663,0,0.0329757555985608,16.4
"153",33,"10",26,"o",0.898863170195976,0.00541747711376443,0,0.0296406922169301,16.8
"154",34,"10",26,"o",0.898863170195976,0.00524490947673302,0,0.0266429265729129,17.3
"155",35,"10",26,"o",0.898863170195976,0.00523395760703964,0,0.0239483454426271,17.8
"156",36,"10",26,"o",0.898863170195976,0.00502912710910904,0,0.0215262857055082,18.3
"157",37,"10",26,"o",0.898863170195976,0.00503202980845545,0,0.0193491854117974,18.8
"158",38,"10",26,"o",0.898863170195976,0.00498460351811194,0,0.0173922701399579,19.3
"159",39,"10",26,"o",0.898863170195976,0.00479253137399023,0,0.0156332710749074,19.8
"160",40,"10",26,"o",0.898863170195976,0.0049098698215459,0,0.0140521715989243,20.3
"161",41,"10",26,"o",0.898863170195976,0.00457661445557908,0,0.012630979511547,20.8
"162",42,"10",26,"o",0.898863170195976,0.00467892572367282,0,0.0113535222864295,21.3
"163",43,"10",26,"o",0.898863170195976,0.00483304205677099,0,0.0102052630352707,21.8
"164",44,"10",26,"o",0.898863170195976,0.0047486740413187,0,0.00917313508456724,22.3
"165",45,"10",26,"o",0.898863170195976,0.00480871246304604,0,0.00824539328275005,22.8
"166",46,"10",26,"o",0.898863170195976,0.00501678786008771,0,0.00741148034564531,23.3
"167",47,"10",26,"o",0.898863170195976,0.00523420226830851,0,0.00666190671933191,23.8
"168",48,"10",26,"o",0.898863170195976,0.00524121390869038,0,0.00598814259328856,24.3
"169",49,"10",26,"o",0.898863170195976,0.00535509852448729,0,0.0053825208349889,24.7
"170",50,"10",26,"o",0.898863170195976,0.00564992338059398,0,0.00483814974138402,25.1
"171",51,"10",26,"o",0.898863170195976,0.0059621408813645,0,0.00434883461442328,25.5
"172",52,"10",26,"o",0.898863170195976,0.00629283442994682,0,0.0039090072681785,25.9
"173",53,"10",26,"o",0.898863170195976,0.00664311281362771,0,0.00351366266539404,26.3
"174",54,"10",26,"o",0.898863170195976,0.00694156495131269,0,0.00315830196241533,26.7
"175",55,"10",26,"o",0.898863170195976,0.00748472131825483,0,0.00283888131437282,27
"176",56,"10",26,"o",0.898863170195976,0.00807383369340501,0,0.00255176585804727,27.3
"177",57,"10",26,"o",0.898863170195976,0.00871325289025495,0,0.00229368834876222,27.6
"178",58,"10",26,"o",0.898863170195976,0.00940780931290674,0,0.00206171198060998,27.9
"179",59,"10",26,"o",0.898863170195976,0.0100655292875077,0,0.00185319696692212,28.2
"180",60,"10",26,"o",NA,NA,NA,NA,28.4
"181",1,"11.4",1,"a",0.89903716559663,0.000721798426715584,0,0.89903716559663,11.4
"182",2,"11.4",1,"a",0.89903716559663,0.000794418228765513,0,0.808267825124022,11.6
"183",3,"11.4",1,"a",0.89903716559663,0.000875401799103649,0,0.726662814542453,11.8
"184",4,"11.4",1,"a",0.89903716559663,0.000959466062618336,0,0.653296877130717,12
"185",5,"11.4",1,"a",0.89903716559663,0.00105283390290493,0,0.587338172708729,12.2
"186",6,"11.4",1,"a",0.89903716559663,0.00115806526577871,2,0.52803884603876,12.4
"187",7,"11.4",3,"n",0.89903716559663,0.00128202314688244,0,0.474726547467602,12.5
"188",8,"11.4",3,"n",0.89903716559663,0.0014090289977642,2,0.426796809668747,12.7
"189",9,"11.4",5,"a",0.89903716559663,0.00156052957867354,2,0.383706194050274,12.8
"190",10,"11.4",7,"n",0.89903716559663,0.00172015088696623,2,0.344966129120829,12.9
"191",11,"11.4",9,"n",0.89903716559663,0.00190235250716809,2,0.310137370951631,13
"192",12,"11.4",11,"a",0.89903716559663,0.00210710777231347,2,0.278825022925945,13.1
"193",13,"11.4",13,"n",0.89903716559663,0.00232763749752237,2,0.250674058308757,13.2
"194",14,"11.4",15,"n",0.89903716559663,0.00256495668604728,2,0.225365294870509,13.3
"195",15,"11.4",17,"n",0.89903716559663,0.00281669830373582,2,0.202611775924231,13.4
"196",16,"11.4",19,"a",0.89903716559663,0.0030127398857742,0,0.18215551674342,13.5
"197",17,"11.4",19,"a",0.89903716559663,0.00328760771000396,2,0.163764579470794,13.7
"198",18,"11.4",21,"n",0.89903716559663,0.003505661358894,2,0.147230443352547,13.8
"199",19,"11.4",23,"n",0.89903716559663,0.00380229131069485,2,0.132365640481209,13.9
"200",20,"11.4",25,"a",0.89903716559663,0.0041651401860642,2,0.119001630240608,14
"201",21,"11.4",26,"o",0.89903716559663,0.00444158734174225,0,0.106986888352895,14.1
"202",22,"11.4",26,"o",0.89903716559663,0.00482342268050325,0,0.0961851888607897,14.4
"203",23,"11.4",26,"o",0.89903716559663,0.00497135874141575,0,0.0864740595657809,14.7
"204",24,"11.4",26,"o",0.89903716559663,0.00508808650511524,0,0.0777433934096538,15
"205",25,"11.4",26,"o",0.89903716559663,0.00542753359576044,0,0.0698942000548788,15.3
"206",26,"11.4",26,"o",0.89903716559663,0.00541560866242569,0,0.0628374835089821,15.6
"207",27,"11.4",26,"o",0.89903716559663,0.00569211349616321,0,0.0564932330671402,15.9
"208",28,"11.4",26,"o",0.89903716559663,0.00576112623623813,0,0.0507895161320715,16.3
"209",29,"11.4",26,"o",0.89903716559663,0.00554941000574136,0,0.0456616626254019,16.7
"210",30,"11.4",26,"o",0.89903716559663,0.00579028663662065,0,0.0410515317431709,17.1
"211",31,"11.4",26,"o",0.89903716559663,0.00573878603880938,0,0.0369068527417804,17.5
"212",32,"11.4",26,"o",0.89903716559663,0.0055761395881741,0,0.0331806322800625,17.9
"213",33,"11.4",26,"o",0.89903716559663,0.00560156696445987,0,0.0298306215977714,18.3
"214",34,"11.4",26,"o",0.89903716559663,0.00543969587036752,0,0.026818837489246,18.8
"215",35,"11.4",26,"o",0.89903716559663,0.00537610620497933,0,0.0241111316409284,19.3
"216",36,"11.4",26,"o",0.89903716559663,0.00508132976084893,0,0.0216768034497875,19.8
"217",37,"11.4",26,"o",0.89903716559663,0.00508490152261557,0,0.0194882519326922,20.3
"218",38,"11.4",26,"o",0.89903716559663,0.00508090261550815,0,0.0175206627800006,20.8
"219",39,"11.4",26,"o",0.89903716559663,0.00489192244549993,0,0.0157517270051061,21.3
"220",40,"11.4",26,"o",0.89903716559663,0.00496311344895702,0,0.0141613879999225,21.8
"221",41,"11.4",26,"o",0.89903716559663,0.0048501670052036,0,0.0127316141283645,22.3
"222",42,"11.4",26,"o",0.89903716559663,0.00482417868193336,0,0.0114461942794348,22.8
"223",43,"11.4",26,"o",0.89903716559663,0.00488645944068888,0,0.0102905540618514,23.3
"224",44,"11.4",26,"o",0.89903716559663,0.00499498604877904,0,0.00925159055618578,23.8
"225",45,"11.4",26,"o",0.89903716559663,0.0048622957084652,0,0.00831752375089381,24.3
"226",46,"11.4",26,"o",0.89903716559663,0.00507250497123046,0,0.00747776297778622,24.8
"227",47,"11.4",26,"o",0.89903716559663,0.00529211623151882,0,0.00672278683255234,25.3
"228",48,"11.4",26,"o",0.89903716559663,0.00540931736518479,0,0.0060440352188482,25.8
"229",49,"11.4",26,"o",0.89903716559663,0.00541442916785525,0,0.00543381229191949,26.2
"230",50,"11.4",26,"o",0.89903716559663,0.00576635623988303,0,0.00488519920131142,26.6
"231",51,"11.4",26,"o",0.89903716559663,0.00608535518209701,0,0.00439197564332194,27
