"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","dn0","d","dn0_d"
"237","15.7","2",0.666666666666667,"a",0.0689655172413793,0.0811353650406307,5.7,27.1,29,0.192587932536918,0.7,1,0.7
"238","17.1","2",0.75,"a",0.115384615384615,0.106738247744405,4.8,31.4,26,0.217550925851053,0.7,1,0.7
"239","18.6","2",1,"a",0.142857142857143,0.0538198960616797,9.5,24.5,35,0.21088187286358,0.7,1,0.7
"240","20","2",1,"a",0.075,0.0368805051294322,12.3,20.1,40,0.21088187286358,0.7,1,0.7
"241","7.1","0",0.578947368421053,"n",0.458333333333333,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"242","8.5","0",0.294117647058824,"n",0.25,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"243","10","0",0.25,"n",0.210526315789474,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"244","11.4","0",0.555555555555556,"n",0.5,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"245","12.8","0",0.454545454545455,"n",0.4,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"246","14.3","0",0.4,"n",0.347826086956522,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"247","15.7","0",0.5,"n",0.444444444444444,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"248","17.1","0",0.565217391304348,"n",0.481481481481481,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"249","18.6","0",0.5,"n",0.444444444444444,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"250","20","0",0.733333333333333,"n",0.628571428571429,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"251","7.1","1",0.0526315789473684,"n",0.0416666666666667,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"252","8.5","1",0.294117647058824,"n",0.25,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"253","10","1",0.25,"n",0.210526315789474,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"254","11.4","1",0.185185185185185,"n",0.166666666666667,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"255","12.8","1",0.227272727272727,"n",0.2,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"256","14.3","1",0.25,"n",0.217391304347826,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"257","15.7","1",0.166666666666667,"n",0.148148148148148,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"258","17.1","1",0.0869565217391304,"n",0.0740740740740741,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"259","18.6","1",0.208333333333333,"n",0.185185185185185,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"260","20","1",0.0333333333333333,"n",0.0285714285714286,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"261","7.1","2",0.368421052631579,"n",0.291666666666667,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"262","8.5","2",0.411764705882353,"n",0.35,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"263","10","2",0.5,"n",0.421052631578947,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"264","11.4","2",0.259259259259259,"n",0.233333333333333,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"265","12.8","2",0.318181818181818,"n",0.28,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"266","14.3","2",0.35,"n",0.304347826086957,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"267","15.7","2",0.333333333333333,"n",0.296296296296296,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"268","17.1","2",0.347826086956522,"n",0.296296296296296,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"269","18.6","2",0.291666666666667,"n",0.259259259259259,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"270","20","2",0.233333333333333,"n",0.2,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"271","7.1","0",0,"a",0,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"272","8.5","0",0,"a",0,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"273","10","0",0,"a",0,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"274","11.4","0",0,"a",0,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"275","12.8","0",0,"a",0,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"276","14.3","0",0,"a",0,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"277","15.7","0",0,"a",0,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"278","17.1","0",0,"a",0,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"279","18.6","0",0,"a",0,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"280","20","0",0,"a",0,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"281","7.1","1",0,"a",0,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"282","8.5","1",0,"a",0,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"283","10","1",0.333333333333333,"a",0.0526315789473684,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"284","11.4","1",0,"a",0,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"285","12.8","1",0,"a",0,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"286","14.3","1",0,"a",0,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"287","15.7","1",0.333333333333333,"a",0.037037037037037,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"288","17.1","1",0.25,"a",0.037037037037037,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"289","18.6","1",0,"a",0,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"290","20","1",0,"a",0,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"291","7.1","2",1,"a",0.208333333333333,0.0989203269419862,2.3,17.6,24,0.0581388249819421,0.9,1,0.9
"292","8.5","2",1,"a",0.15,0.146421904542962,1.4,21.2,20,0.0786203689154736,0.9,1,0.9
"293","10","2",0.666666666666667,"a",0.105263157894737,0.165770478707071,1.1,24.1,19,0.104828335740565,0.9,1,0.9
"294","11.4","2",1,"a",0.1,0.0680472422529384,4.7,20.7,30,0.114064668269126,0.9,1,0.9
"295","12.8","2",1,"a",0.12,0.10711770591472,3.9,26.3,25,0.15642671783744,0.9,1,0.9
"296","14.3","2",1,"a",0.130434782608696,0.129430191417859,3.3,29.7,23,0.184258591645921,0.9,1,0.9
"297","15.7","2",0.666666666666667,"a",0.0740740740740741,0.0951754917248332,4.5,28.3,27,0.192587932536918,0.9,1,0.9
"298","17.1","2",0.75,"a",0.111111111111111,0.0982382981059867,4.7,30.1,27,0.21088187286358,0.9,1,0.9
"299","18.6","2",1,"a",0.111111111111111,0.098121179467025,5.7,32.4,27,0.230483447571069,0.9,1,0.9
"300","20","2",1,"a",0.142857142857143,0.0544714058165157,9.2,25.1,35,0.21890984291903,0.9,1,0.9
"301","7.1","0",0.523809523809524,"n",0.44,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"302","8.5","0",0.285714285714286,"n",0.222222222222222,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"303","10","0",0,"n",0,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"304","11.4","0",0.444444444444444,"n",0.363636363636364,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"305","12.8","0",0.545454545454545,"n",0.461538461538462,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"306","14.3","0",0.666666666666667,"n",0.551724137931034,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"307","15.7","0",0.666666666666667,"n",0.588235294117647,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"308","17.1","0",0.705882352941177,"n",0.631578947368421,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"309","18.6","0",0.736842105263158,"n",0.666666666666667,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"310","20","0",0.8,"n",0.711111111111111,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"311","7.1","1",0.0952380952380952,"n",0.08,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"312","8.5","1",0.142857142857143,"n",0.111111111111111,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"313","10","1",0.333333333333333,"n",0.266666666666667,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"314","11.4","1",0.111111111111111,"n",0.0909090909090909,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"315","12.8","1",0.0909090909090909,"n",0.0769230769230769,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"316","14.3","1",0,"n",0,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"317","15.7","1",0.0666666666666667,"n",0.0588235294117647,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"318","17.1","1",0.0588235294117647,"n",0.0526315789473684,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"319","18.6","1",0.0526315789473684,"n",0.0476190476190476,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"320","20","1",0,"n",0,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"321","7.1","2",0.380952380952381,"n",0.32,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"322","8.5","2",0.571428571428571,"n",0.444444444444444,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"323","10","2",0.666666666666667,"n",0.533333333333333,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"324","11.4","2",0.444444444444444,"n",0.363636363636364,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"325","12.8","2",0.363636363636364,"n",0.307692307692308,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"326","14.3","2",0.333333333333333,"n",0.275862068965517,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"327","15.7","2",0.266666666666667,"n",0.235294117647059,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"328","17.1","2",0.235294117647059,"n",0.210526315789474,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"329","18.6","2",0.210526315789474,"n",0.19047619047619,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"330","20","2",0.2,"n",0.177777777777778,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"331","7.1","0",0,"a",0,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"332","8.5","0",0,"a",0,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"333","10","0",0,"a",0,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"334","11.4","0",0,"a",0,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"335","12.8","0",0,"a",0,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"336","14.3","0",0,"a",0,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"337","15.7","0",0,"a",0,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"338","17.1","0",0,"a",0,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"339","18.6","0",0,"a",0,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"340","20","0",0,"a",0,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"341","7.1","1",0.25,"a",0.04,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"342","8.5","1",0.25,"a",0.0555555555555556,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"343","10","1",0.333333333333333,"a",0.0666666666666667,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"344","11.4","1",0,"a",0,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"345","12.8","1",0,"a",0,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"346","14.3","1",0,"a",0,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"347","15.7","1",0,"a",0,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"348","17.1","1",0,"a",0,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"349","18.6","1",0,"a",0,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"350","20","1",0,"a",0,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"351","7.1","2",0.75,"a",0.12,0.0935951412571791,4.5,26.4,25,0.124886248763644,1,0.1,10
"352","8.5","2",0.75,"a",0.166666666666667,0.18074395413115,3.1,34.4,18,0.178677415145482,1,0.1,10
"353","10","2",0.666666666666667,"a",0.133333333333333,0.239289055754529,2.6,40.1,15,0.215689603335785,1,0.1,10
"354","11.4","2",1,"a",0.181818181818182,0.13793890632715,4.9,38.3,22,0.223691519241243,1,0.1,10
"355","12.8","2",1,"a",0.153846153846154,0.102475026510931,6.8,37.6,26,0.234122604736313,1,0.1,10
"356","14.3","2",1,"a",0.172413793103448,0.0833619037010926,8.3,36.7,29,0.240993154639897,1,0.1,10
"357","15.7","2",1,"a",0.117647058823529,0.0565233892725992,11.3,32.5,34,0.241594490661635,1,0.1,10
"358","17.1","2",1,"a",0.105263157894737,0.0423394100155692,14.2,28.5,38,0.242487949169602,1,0.1,10
"359","18.6","2",1,"a",0.0952380952380952,0.0321836837260072,17.1,24,42,0.242479775146232,1,0.1,10
"360","20","2",1,"a",0.111111111111111,0.0264771696345162,19.5,20.2,45,0.242479775146232,1,0.1,10
"361","7.1","0",0.368421052631579,"n",0.318181818181818,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"362","8.5","0",0.142857142857143,"n",0.117647058823529,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"363","10","0",0.384615384615385,"n",0.277777777777778,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"364","11.4","0",0.368421052631579,"n",0.318181818181818,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"365","12.8","0",0.25,"n",0.210526315789474,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"366","14.3","0",0.545454545454545,"n",0.461538461538462,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"367","15.7","0",0.652173913043478,"n",0.535714285714286,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"368","17.1","0",0.733333333333333,"n",0.628571428571429,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"369","18.6","0",0.757575757575758,"n",0.657894736842105,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"370","20","0",0.783783783783784,"n",0.69047619047619,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"371","7.1","1",0.263157894736842,"n",0.227272727272727,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"372","8.5","1",0.357142857142857,"n",0.294117647058824,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"373","10","1",0,"n",0,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"374","11.4","1",0.263157894736842,"n",0.227272727272727,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"375","12.8","1",0.25,"n",0.210526315789474,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"376","14.3","1",0.0909090909090909,"n",0.0769230769230769,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"377","15.7","1",0,"n",0,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"378","17.1","1",0,"n",0,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"379","18.6","1",0,"n",0,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"380","20","1",0,"n",0,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"381","7.1","2",0.368421052631579,"n",0.318181818181818,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"382","8.5","2",0.5,"n",0.411764705882353,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"383","10","2",0.615384615384615,"n",0.444444444444444,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"384","11.4","2",0.368421052631579,"n",0.318181818181818,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"385","12.8","2",0.5,"n",0.421052631578947,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"386","14.3","2",0.363636363636364,"n",0.307692307692308,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"387","15.7","2",0.347826086956522,"n",0.285714285714286,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"388","17.1","2",0.266666666666667,"n",0.228571428571429,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"389","18.6","2",0.242424242424242,"n",0.210526315789474,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"390","20","2",0.216216216216216,"n",0.19047619047619,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"391","7.1","0",0,"a",0,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"392","8.5","0",0,"a",0,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"393","10","0",0,"a",0,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"394","11.4","0",0,"a",0,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"395","12.8","0",0,"a",0,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"396","14.3","0",0,"a",0,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"397","15.7","0",0,"a",0,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"398","17.1","0",0,"a",0,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"399","18.6","0",0,"a",0,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"400","20","0",0,"a",0,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"401","7.1","1",0,"a",0,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"402","8.5","1",0,"a",0,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"403","10","1",0,"a",0,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"404","11.4","1",0,"a",0,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"405","12.8","1",0,"a",0,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"406","14.3","1",0,"a",0,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"407","15.7","1",0,"a",0,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"408","17.1","1",0,"a",0,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"409","18.6","1",0,"a",0,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"410","20","1",0,"a",0,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"411","7.1","2",1,"a",0.136363636363636,0.11946952947529,3.2,25.4,22,0.108750282136286,1,0.3,3.33333333333333
"412","8.5","2",1,"a",0.176470588235294,0.193523608268324,2.2,30.8,17,0.148253340051106,1,0.3,3.33333333333333
"413","10","2",1,"a",0.277777777777778,0.190010204631441,2.2,33.4,18,0.175518113440741,1,0.3,3.33333333333333
"414","11.4","2",1,"a",0.136363636363636,0.134271999894316,4.3,34.9,22,0.20475154985627,1,0.3,3.33333333333333
"415","12.8","2",1,"a",0.157894736842105,0.18014918838034,4,41.1,19,0.236193071219403,1,0.3,3.33333333333333
"416","14.3","2",1,"a",0.153846153846154,0.104831917009208,6.2,37.2,26,0.235512604015252,1,0.3,3.33333333333333
"417","15.7","2",1,"a",0.178571428571429,0.0918008184788844,7.2,36.9,28,0.24218962972152,1,0.3,3.33333333333333
"418","17.1","2",1,"a",0.142857142857143,0.0540591619627064,10.7,30.1,35,0.236193071219403,1,0.3,3.33333333333333
"419","18.6","2",1,"a",0.131578947368421,0.0439644507976346,13.1,27.5,38,0.240385556961829,1,0.3,3.33333333333333
"420","20","2",1,"a",0.119047619047619,0.0330672215409651,16,22.9,42,0.239452960742503,1,0.3,3.33333333333333
"421","7.1","0",0.454545454545455,"n",0.4,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"422","8.5","0",0.142857142857143,"n",0.117647058823529,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"423","10","0",0.142857142857143,"n",0.117647058823529,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"424","11.4","0",0.4,"n",0.347826086956522,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"425","12.8","0",0.411764705882353,"n",0.333333333333333,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
"426","14.3","0",0.4,"n",0.347826086956522,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"427","15.7","0",0.5,"n",0.444444444444444,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"428","17.1","0",0.62962962962963,"n",0.548387096774194,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"429","18.6","0",0.612903225806452,"n",0.558823529411765,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"430","20","0",0.75,"n",0.648648648648649,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"431","7.1","1",0.227272727272727,"n",0.2,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"432","8.5","1",0.357142857142857,"n",0.294117647058824,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"433","10","1",0.357142857142857,"n",0.294117647058824,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"434","11.4","1",0.2,"n",0.173913043478261,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"435","12.8","1",0.117647058823529,"n",0.0952380952380952,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
"436","14.3","1",0.25,"n",0.217391304347826,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"437","15.7","1",0.166666666666667,"n",0.148148148148148,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"438","17.1","1",0.0740740740740741,"n",0.0645161290322581,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"439","18.6","1",0.129032258064516,"n",0.117647058823529,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"440","20","1",0,"n",0,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"441","7.1","2",0.318181818181818,"n",0.28,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"442","8.5","2",0.5,"n",0.411764705882353,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"443","10","2",0.5,"n",0.411764705882353,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"444","11.4","2",0.4,"n",0.347826086956522,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"445","12.8","2",0.470588235294118,"n",0.380952380952381,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
"446","14.3","2",0.35,"n",0.304347826086957,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"447","15.7","2",0.333333333333333,"n",0.296296296296296,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"448","17.1","2",0.296296296296296,"n",0.258064516129032,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"449","18.6","2",0.258064516129032,"n",0.235294117647059,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"450","20","2",0.25,"n",0.216216216216216,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"451","7.1","0",0,"a",0,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"452","8.5","0",0,"a",0,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"453","10","0",0,"a",0,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"454","11.4","0",0,"a",0,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"455","12.8","0",0,"a",0,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
"456","14.3","0",0,"a",0,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"457","15.7","0",0,"a",0,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"458","17.1","0",0,"a",0,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"459","18.6","0",0,"a",0,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"460","20","0",0,"a",0,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"461","7.1","1",0,"a",0,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"462","8.5","1",0,"a",0,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"463","10","1",0,"a",0,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"464","11.4","1",0,"a",0,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"465","12.8","1",0,"a",0,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
"466","14.3","1",0,"a",0,0.130301853157894,4.6,36.7,23,0.227381150239752,1,0.5,2
"467","15.7","1",0,"a",0,0.09692381135348,6,34.8,27,0.230853824674311,1,0.5,2
"468","17.1","1",0,"a",0,0.073180345309924,8.2,32.4,31,0.235171541640484,1,0.5,2
"469","18.6","1",0,"a",0,0.0584813812667407,10.6,30.8,34,0.242496066516059,1,0.5,2
"470","20","1",0,"a",0,0.0483213218730228,12.1,27.9,37,0.242485230826358,1,0.5,2
"471","7.1","2",1,"a",0.12,0.0915460808365626,3.7,22.1,25,0.0903357992464147,1,0.5,2
"472","8.5","2",1,"a",0.176470588235294,0.193329926275031,2.1,28.4,17,0.130370973899859,1,0.5,2
"473","10","2",1,"a",0.176470588235294,0.199509229272309,2.1,31.5,17,0.161800779348545,1,0.5,2
"474","11.4","2",1,"a",0.130434782608696,0.123756272756216,3.8,31,23,0.17868029724297,1,0.5,2
"475","12.8","2",1,"a",0.19047619047619,0.15339581371146,3.3,35,21,0.206834440183881,1,0.5,2
