"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W"
"302",2,"14.3",3,"n",0.909913790244108,0.00218957477238698,0,0.81801774237852,14.3
"303",3,"14.3",3,"n",0.909913790244108,0.00230767212576456,0,0.744325624454567,14.5
"304",4,"14.3",3,"n",0.909913790244108,0.00244011904993567,0,0.677272150123268,14.7
"305",5,"14.3",3,"n",0.909913790244108,0.00258299966335316,0,0.616259269145439,14.9
"306",6,"14.3",3,"n",0.909913790244108,0.00273737981126813,0,0.560742807361191,15.1
"307",7,"14.3",3,"n",0.909913790244108,0.00289038734718269,0,0.510227613198143,15.3
"308",8,"14.3",3,"n",0.909913790244108,0.00306417250673774,0,0.464263141412327,15.5
"309",9,"14.3",3,"n",0.909913790244108,0.00324956459423821,0,0.422439434673127,15.7
"310",10,"14.3",3,"n",0.899005764226372,0.0033815631178074,1,0.379775486807671,15.9
"311",11,"14.3",4,"n",0.909913790244108,0.00361699270588869,0,0.345562952642969,16
"312",12,"14.3",4,"n",0.909913790244108,0.00381527927104277,2,0.314432496007309,16.2
"313",13,"14.3",6,"n",0.909913790244108,0.0040190352207185,2,0.286106464217926,16.3
"314",14,"14.3",8,"n",0.909913790244108,0.00422393776054062,0,0.260332217269873,16.4
"315",15,"14.3",8,"n",0.909913790244108,0.00434192504198395,0,0.236879874538683,16.6
"316",16,"14.3",8,"n",0.909913790244108,0.00440856569924585,0,0.215540264474042,16.8
"317",17,"14.3",8,"n",0.909913790244108,0.00436352353334479,0,0.196123058997793,17
"318",18,"14.3",8,"n",0.899005764226372,0.0044049324422498,1,0.176315760536725,17.2
"319",19,"14.3",9,"n",0.909913790244108,0.00467027454478252,2,0.160432141949744,17.3
"320",20,"14.3",11,"a",0.899005764226372,0.00500144135047667,2,0.144229420380003,17.4
"321",21,"14.3",13,"n",0.909913790244108,0.00556330287245777,2,0.13123633856268,17.4
"322",22,"14.3",15,"n",0.909913790244108,0.00597497932464229,2,0.119413754239327,17.5
"323",23,"14.3",17,"n",0.909913790244108,0.00632226508266535,2,0.108656221727184,17.6
"324",24,"14.3",19,"a",0.899005764226372,0.00674380594103671,2,0.0976825696517976,17.7
"325",25,"14.3",21,"n",0.909913790244108,0.00750140456200524,2,0.0888827171926512,17.7
"326",26,"14.3",23,"n",0.909913790244108,0.00814243661804216,2,0.0808756100879604,17.8
"327",27,"14.3",25,"a",0.888222039704657,0.00883465324563747,1,0.0718354993546868,17.9
"328",28,"14.3",26,"o",0.899005764226372,0.00928997325115741,0,0.0645805279959433,18
"329",29,"14.3",26,"o",0.899005764226372,0.00946426041941391,0,0.0580582669251356,18.4
"330",30,"14.3",26,"o",0.899005764226372,0.00912489769255977,0,0.0521947166266903,18.8
"331",31,"14.3",26,"o",0.899005764226372,0.00911096089089768,0,0.0469233511095566,19.2
"332",32,"14.3",26,"o",0.899005764226372,0.00868959062997515,0,0.0421843631243094,19.6
"333",33,"14.3",26,"o",0.899005764226372,0.00866558291901375,0,0.0379239856089725,20.1
"334",34,"14.3",26,"o",0.899005764226372,0.00794311480872806,0,0.0340938816649043,20.6
"335",35,"14.3",26,"o",0.899005764226372,0.00799193465897473,0,0.0306505961416008,21.1
"336",36,"14.3",26,"o",0.899005764226372,0.00774584716190166,0,0.0275550626082737,21.6
"337",37,"14.3",26,"o",0.899005764226372,0.00731835951364061,0,0.0247721601184567,22.1
"338",38,"14.3",26,"o",0.899005764226372,0.00725471356560892,0,0.0222703147388312,22.6
"339",39,"14.3",26,"o",0.899005764226372,0.00659518333334546,0,0.0200211413213448,23.1
"340",40,"14.3",26,"o",0.899005764226372,0.00669881307365458,0,0.0179991214542798,23.6
"341",41,"14.3",26,"o",0.899005764226372,0.00660889993536168,0,0.0161813139384081,24.1
"342",42,"14.3",26,"o",0.899005764226372,0.006067622941387,0,0.0145470945033854,24.6
"343",43,"14.3",26,"o",0.899005764226372,0.00616261234940753,0,0.0130779218112893,25.1
"344",44,"14.3",26,"o",0.899005764226372,0.00618278620632971,0,0.0117571270924509,25.6
"345",45,"14.3",26,"o",0.899005764226372,0.00576576922064063,0,0.0105697250268554,26.1
"346",46,"14.3",26,"o",0.899005764226372,0.00592223248074852,0,0.00950224372543073,26.6
"347",47,"14.3",26,"o",0.899005764226372,0.00608478348937883,0,0.0085425718822461,27.1
"348",48,"14.3",26,"o",0.899005764226372,0.00625361429268053,0,0.00767982136345738,27.6
"349",49,"14.3",26,"o",0.899005764226372,0.00597937834630481,0,0.00690420367397702,28.1
"350",50,"14.3",26,"o",0.899005764226372,0.00629031465953508,0,0.00620691890029824,28.5
"351",51,"14.3",26,"o",0.899005764226372,0.00656170453897699,0,0.00558005586945374,28.9
"352",52,"14.3",26,"o",0.899005764226372,0.00684978486069351,0,0.00501650239134411,29.3
"353",53,"14.3",26,"o",0.899005764226372,0.00715544390773433,0,0.00450986456607374,29.7
"354",54,"14.3",26,"o",0.899005764226372,0.00739247351231468,0,0.00405439424078056,30.1
"355",55,"14.3",26,"o",0.899005764226372,0.00782062359858632,0,0.00364492379290793,30.5
"356",56,"14.3",26,"o",0.899005764226372,0.00838916427938455,0,0.00327680749999008,30.8
"357",57,"14.3",26,"o",0.899005764226372,0.00901352189292775,0,0.00294586883075129,31.1
"358",58,"14.3",26,"o",0.899005764226372,0.00970141903639338,0,0.00264835305950022,31.4
"359",59,"14.3",26,"o",0.899005764226372,0.0104620360441897,0,0.00238088466619724,31.7
"360",60,"14.3",26,"o",NA,NA,NA,NA,32
"361",1,"15.7",1,"a",0.899676085240584,0.00201345872675743,2,0.899676085240584,15.7
"362",2,"15.7",3,"n",0.91059183540994,0.00223798182455745,0,0.819237697733653,15.7
"363",3,"15.7",3,"n",0.91059183540994,0.00235624744647291,0,0.745991158816301,15.9
"364",4,"15.7",3,"n",0.91059183540994,0.00248128116234802,0,0.679293458506123,16.1
"365",5,"15.7",3,"n",0.91059183540994,0.00262874855514523,0,0.618559077163057,16.3
"366",6,"15.7",3,"n",0.91059183540994,0.00279379371595848,0,0.563254845383386,16.5
"367",7,"15.7",3,"n",0.91059183540994,0.00295134198800764,0,0.5128952634612,16.7
"368",8,"15.7",3,"n",0.91059183540994,0.00311969010486536,0,0.467038239328199,16.9
"369",9,"15.7",3,"n",0.91059183540994,0.00330815406804506,0,0.425281207556491,17.1
"370",10,"15.7",3,"n",0.899676085240584,0.00350917746919559,1,0.382615331940812,17.3
"371",11,"15.7",4,"n",0.91059183540994,0.00376144764846682,2,0.348406397367968,17.5
"372",12,"15.7",6,"n",0.91059183540994,0.00397222854334636,0,0.317256020847863,17.6
"373",13,"15.7",6,"n",0.899676085240584,0.00419301181271164,1,0.28542765485541,17.8
"374",14,"15.7",7,"n",0.91059183540994,0.00439227881972164,2,0.259908092111543,18
"375",15,"15.7",9,"n",0.91059183540994,0.00466715282447292,2,0.236670186633746,18.1
"376",16,"15.7",11,"a",0.899676085240584,0.00500448918111761,2,0.212926507003807,18.2
"377",17,"15.7",13,"n",0.91059183540994,0.00556254552412533,2,0.193889138820024,18.2
"378",18,"15.7",15,"n",0.91059183540994,0.00583925604690748,2,0.176553866784178,18.3
"379",19,"15.7",17,"n",0.899676085240584,0.00633317493064917,1,0.158841291702477,18.4
"380",20,"15.7",18,"n",0.91059183540994,0.00682192133310316,2,0.144639583350244,18.6
"381",21,"15.7",20,"n",0.899676085240584,0.00733377307419164,1,0.130128774119377,18.7
"382",22,"15.7",21,"n",0.91059183540994,0.00757135522075539,2,0.118494199265009,18.9
"383",23,"15.7",23,"n",0.899676085240584,0.00800852282269998,1,0.106606397318461,19
"384",24,"15.7",24,"a",0.899676085240584,0.00838410865451318,2,0.0959112262010751,19.2
"385",25,"15.7",26,"o",0.899676085240584,0.00931903025106105,0,0.0862890365192074,19.2
"386",26,"15.7",26,"o",0.899676085240584,0.00984291061576663,0,0.0776321825747823,19.5
"387",27,"15.7",26,"o",0.899676085240584,0.00965431477349861,0,0.0698438181075625,19.9
"388",28,"15.7",26,"o",0.899676085240584,0.00994644677875262,0,0.0628368128532672,20.3
"389",29,"15.7",26,"o",0.899676085240584,0.0097919189308574,0,0.0565327777968227,20.7
"390",30,"15.7",26,"o",0.899676085240584,0.00932087772612823,0,0.0508611882160212,21.1
"391",31,"15.7",26,"o",0.899676085240584,0.00936371792957122,0,0.0457585947048745,21.5
"392",32,"15.7",26,"o",0.899676085240584,0.00886593048425857,0,0.041167913350192,21.9
"393",33,"15.7",26,"o",0.899676085240584,0.00877424178131521,0,0.0370377871204244,22.4
"394",34,"15.7",26,"o",0.899676085240584,0.00858653802510896,0,0.0333220113224775,22.9
"395",35,"15.7",26,"o",0.899676085240584,0.00816073758968787,0,0.029979016698949,23.4
"396",36,"15.7",26,"o",0.899676085240584,0.00801078620215917,0,0.0269714043830725,23.9
"397",37,"15.7",26,"o",0.899676085240584,0.00755209849791291,0,0.0242655275088034,24.4
"398",38,"15.7",26,"o",0.899676085240584,0.00735289135068078,0,0.021831114795418,24.9
"399",39,"15.7",26,"o",0.899676085240584,0.00707810683644024,0,0.0196409318955794,25.4
"400",40,"15.7",26,"o",0.899676085240584,0.00679178066344106,0,0.0176704767182918,25.9
"401",41,"15.7",26,"o",0.899676085240584,0.00670119229990626,0,0.0158977053182477,26.4
"402",42,"15.7",26,"o",0.899676085240584,0.00623280094831018,0,0.0143027852850295,26.9
"403",43,"15.7",26,"o",0.899676085240584,0.00625036552885086,0,0.012867873873272,27.4
"404",44,"15.7",26,"o",0.899676085240584,0.00627107594055612,0,0.0115769183916749,27.9
"405",45,"15.7",26,"o",0.899676085240584,0.00584953672666686,0,0.0104154766177718,28.4
"406",46,"15.7",26,"o",0.899676085240584,0.00606459097045361,0,0.00937055522939178,28.9
"407",47,"15.7",26,"o",0.899676085240584,0.00623190002459093,0,0.00843046444530988,29.4
"408",48,"15.7",26,"o",0.899676085240584,0.00634231668813155,0,0.00758468724891633,29.9
"409",49,"15.7",26,"o",0.899676085240584,0.00636438951328539,0,0.00682376173187922,30.4
"410",50,"15.7",26,"o",0.899676085240584,0.00637988245610121,0,0.0061391752415516,30.8
"411",51,"15.7",26,"o",0.899676085240584,0.00665341759349333,0,0.00552326914792506,31.2
"412",52,"15.7",26,"o",0.899676085240584,0.00694359339417809,0,0.00496915316473532,31.6
"413",53,"15.7",26,"o",0.899676085240584,0.00725129196676251,0,0.00447062826620993,32
"414",54,"15.7",26,"o",0.899676085240584,0.0075770071510868,0,0.00402211733710965,32.4
"415",55,"15.7",26,"o",0.899676085240584,0.00792045062665222,0,0.00361860278022909,32.8
"416",56,"15.7",26,"o",0.899676085240584,0.00849195715562822,0,0.0032555703833572,33.1
"417",57,"15.7",26,"o",0.899676085240584,0.00911892818541614,0,0.002928958817724,33.4
"418",58,"15.7",26,"o",0.899676085240584,0.00980893075148138,0,0.00263511420296082,33.7
"419",59,"15.7",26,"o",0.899676085240584,0.0105709392484233,0,0.00237074923028165,34
"420",60,"15.7",26,"o",NA,NA,NA,NA,34.3
"421",1,"17.1",1,"a",0.900325443051844,0.00204556191874279,2,0.900325443051844,17.1
"422",2,"17.1",3,"n",0.911248675536621,0.00227202500443498,0,0.820420367532914,17.1
"423",3,"17.1",3,"n",0.911248675536621,0.00240635409185256,0,0.747606973297635,17.3
"424",4,"17.1",3,"n",0.911248675536621,0.00253614369900413,0,0.681255864239412,17.5
"425",5,"17.1",3,"n",0.911248675536621,0.0026817035592801,0,0.62079350398972,17.7
"426",6,"17.1",3,"n",0.911248675536621,0.00283873009844174,0,0.56569725829237,17.9
"427",7,"17.1",3,"n",0.911248675536621,0.00300839468597762,0,0.51549087737362,18.1
"428",8,"17.1",3,"n",0.911248675536621,0.00317655076576789,0,0.469740379257922,18.3
"429",9,"17.1",3,"n",0.911248675536621,0.00336754156227888,0,0.428050298444851,18.5
"430",10,"17.1",3,"n",0.911248675536621,0.00357128843312335,0,0.390060267520926,18.7
"431",11,"17.1",3,"n",0.911248675536621,0.00370216978089191,0,0.355441902157903,18.9
"432",12,"17.1",3,"n",0.900325443051844,0.0039024516158323,1,0.320013388039505,19.1
"433",13,"17.1",4,"n",0.911248675536621,0.00408409435692788,2,0.291611776004985,19.3
"434",14,"17.1",6,"n",0.900325443051844,0.00433600710946665,1,0.262545501430823,19.4
"435",15,"17.1",7,"n",0.911248675536621,0.00448978847944299,2,0.239244240446936,19.6
"436",16,"17.1",9,"n",0.911248675536621,0.00485783836148308,2,0.218010997237035,19.7
"437",17,"17.1",11,"a",0.900325443051844,0.00524051588183993,2,0.196280847677608,19.8
"438",18,"17.1",13,"n",0.911248675536621,0.00582069064279255,2,0.178860662479425,19.8
"439",19,"17.1",15,"n",0.911248675536621,0.00627934923501842,2,0.162986541789979,19.9
"440",20,"17.1",17,"n",0.900325443051844,0.00674749182818782,1,0.146740930448551,20
"441",21,"17.1",18,"n",0.911248675536621,0.00702968761844614,2,0.133717478518253,20.2
"442",22,"17.1",20,"n",0.900325443051844,0.00760672911429259,1,0.120389248090722,20.3
"443",23,"17.1",21,"n",0.911248675536621,0.00775994418676949,2,0.10970454287152,20.5
"444",24,"17.1",23,"n",0.900325443051844,0.00840777405179132,1,0.0987697911656011,20.6
"445",25,"17.1",24,"a",0.900325443051844,0.00900049514712353,2,0.0889249559913079,20.8
"446",26,"17.1",26,"o",0.900325443051844,0.00999693523778962,0,0.08006140040124,20.8
"447",27,"17.1",26,"o",0.900325443051844,0.00984733412320503,0,0.0720813157875975,21.2
"448",28,"17.1",26,"o",0.900325443051844,0.0100558564669655,0,0.0648966425722286,21.6
"449",29,"17.1",26,"o",0.900325443051844,0.0100233781207176,0,0.0584280984764189,22
"450",30,"17.1",26,"o",0.900325443051844,0.00951030685275857,0,0.0526043036474586,22.4
"451",31,"17.1",26,"o",0.900325443051844,0.00978147554712636,0,0.0473609929878319,22.8
"452",32,"17.1",26,"o",0.900325443051844,0.00953929240360063,0,0.0426403069951451,23.3
"453",33,"17.1",26,"o",0.900325443051844,0.00911439397762748,0,0.0383901532872706,23.8
"454",34,"17.1",26,"o",0.900325443051844,0.00869468163473108,0,0.0345636317671901,24.3
"455",35,"17.1",26,"o",0.900325443051844,0.00826583970800195,0,0.0311185170842763,24.8
"456",36,"17.1",26,"o",0.900325443051844,0.00811483849615975,0,0.0280167926810174,25.3
"457",37,"17.1",26,"o",0.900325443051844,0.00765211284869867,0,0.0252242312834287,25.8
"458",38,"17.1",26,"o",0.900325443051844,0.00751574673389123,0,0.0227100172058951,26.3
"459",39,"17.1",26,"o",0.900325443051844,0.0073081650060541,0,0.0204464063026125,26.8
"460",40,"17.1",26,"o",0.900325443051844,0.00688512392191059,0,0.0184084198132176,27.3
"461",41,"17.1",26,"o",0.900325443051844,0.0069298987380682,0,0.0165735687242195,27.8
"462",42,"17.1",26,"o",0.900325443051844,0.0063203003804914,0,0.0149216056045831,28.3
"463",43,"17.1",26,"o",0.900325443051844,0.00633851985869572,0,0.0134343011769912,28.8
"464",44,"17.1",26,"o",0.900325443051844,0.0064371961377955,0,0.0120952431592665,29.3
"465",45,"17.1",26,"o",0.900325443051844,0.0061858798741253,0,0.0108896551561864,29.8
"466",46,"17.1",26,"o",0.900325443051844,0.00615117614191584,0,0.00980423360317531,30.3
"467",47,"17.1",26,"o",0.900325443051844,0.00632015186515128,0,0.00882700096256259,30.8
"468",48,"17.1",26,"o",0.900325443051844,0.00649595371378196,0,0.00794717355243822,31.3
"469",49,"17.1",26,"o",0.900325443051844,0.00660980512033064,0,0.00715504254960884,31.8
"470",50,"17.1",26,"o",0.900325443051844,0.00646986044515757,0,0.00644186685353137,32.3
"471",51,"17.1",26,"o",0.900325443051844,0.00680967575542695,0,0.00579977662898662,32.7
"472",52,"17.1",26,"o",0.900325443051844,0.00710728720920362,0,0.00522168646309411,33.1
"473",53,"17.1",26,"o",0.900325443051844,0.00742361005193303,0,0.00470121717836302,33.5
"474",54,"17.1",26,"o",0.900325443051844,0.00767532052226521,0,0.00423262543899263,33.9
"475",55,"17.1",26,"o",0.900325443051844,0.00802076784616397,0,0.00381074037363354,34.3
"476",56,"17.1",26,"o",0.900325443051844,0.00859529366879634,0,0.00343090651524717,34.6
"477",57,"17.1",26,"o",0.900325443051844,0.00922494910560769,0,0.00308893242840937,34.9
"478",58,"17.1",26,"o",0.900325443051844,0.0099171523533382,0,0.00278104445716487,35.2
"479",59,"17.1",26,"o",0.900325443051844,0.0106806812532469,0,0.00250384508304384,35.5
"480",60,"17.1",26,"o",NA,NA,NA,NA,35.8
"481",1,"18.6",1,"a",0.900954741259651,0.00208856156062153,2,0.900954741259651,18.6
"482",2,"18.6",3,"n",0.911885224661434,0.00231816479227519,0,0.821567316643341,18.6
"483",3,"18.6",3,"n",0.911885224661434,0.00245772226098418,0,0.749175097111804,18.8
"484",4,"18.6",3,"n",0.911885224661434,0.00258760001445889,0,0.683161701740549,19
"485",5,"18.6",3,"n",0.911885224661434,0.00272491039987303,0,0.622965061871768,19.2
"486",6,"18.6",3,"n",0.911885224661434,0.00288685715478856,0,0.568072635401161,19.4
"487",7,"18.6",3,"n",0.911885224661434,0.00306810758378998,0,0.5180170427568,19.6
"488",8,"18.6",3,"n",0.911885224661434,0.00324112502796489,0,0.472372087412736,19.8
"489",9,"18.6",3,"n",0.911885224661434,0.00342600271993534,0,0.430749127054153,20
"490",10,"18.6",3,"n",0.911885224661434,0.00363297137026905,0,0.392793764496493,20.2
"491",11,"18.6",3,"n",0.900954741259651,0.00384485847699952,1,0.353889404460342,20.4
"492",12,"18.6",4,"n",0.911885224661434,0.00403412143239848,0,0.32270651909162,20.6
"493",13,"18.6",4,"n",0.911885224661434,0.0041625977047698,2,0.294271306661571,20.8
"494",14,"18.6",6,"n",0.900954741259651,0.00448186589080397,1,0.265125128953416,20.9
"495",15,"18.6",7,"n",0.911885224661434,0.00470173252052187,2,0.241763687779077,21.1
"496",16,"18.6",9,"n",0.911885224661434,0.00492707270800588,2,0.2204607347454,21.2
"497",17,"18.6",11,"a",0.900954741259651,0.00533096891320294,2,0.198625144230455,21.3
"498",18,"18.6",13,"n",0.911885224661434,0.00591702187587088,2,0.181123334269998,21.3
"499",19,"18.6",15,"n",0.911885224661434,0.00638759846686727,2,0.165163692362225,21.4
"500",20,"18.6",17,"n",0.900954741259651,0.0068909282434025,1,0.148805011717697,21.5
"501",21,"18.6",18,"n",0.911885224661434,0.00738584059819796,2,0.135693091540939,21.7
"502",22,"18.6",20,"n",0.900954741259651,0.00771434604753358,1,0.122253334179989,21.8
"503",23,"18.6",21,"n",0.911885224661434,0.00813871038342869,2,0.111481009104329,22
"504",24,"18.6",23,"n",0.911885224661434,0.0085157261624548,2,0.101657885032584,22.1
"505",25,"18.6",25,"a",0.890148801856051,0.00922034468685918,1,0.0904906445609751,22.2
"506",26,"18.6",26,"o",0.900954741259651,0.010100227874221,0,0.0815279752568524,22.3
"507",27,"18.6",26,"o",0.900954741259651,0.0100591665197671,0,0.0734530158529607,22.7
"508",28,"18.6",26,"o",0.900954741259651,0.0101648989450611,0,0.0661778428925453,23.1
"509",29,"18.6",26,"o",0.900954741259651,0.0101345717253282,0,0.059623241320375,23.5
"510",30,"18.6",26,"o",0.900954741259651,0.0102127484365175,0,0.0537178419568602,23.9
"511",31,"18.6",26,"o",0.900954741259651,0.00989444147822233,0,0.0483973444012699,24.3
"512",32,"18.6",26,"o",0.900954741259651,0.00965198557225201,0,0.0436038169027003,24.8
"513",33,"18.6",26,"o",0.900954741259651,0.00922494347253995,0,0.0392850655755056,25.3
"514",34,"18.6",26,"o",0.900954741259651,0.00901820059563368,0,0.0353940660909481,25.8
"515",35,"18.6",26,"o",0.900954741259651,0.0086206523924429,0,0.0318884516570971,26.3
"516",36,"18.6",26,"o",0.900954741259651,0.00835986311158363,0,0.0287300517118908,26.8
"517",37,"18.6",26,"o",0.900954741259651,0.00775244143406679,0,0.025884476306463,27.3
"518",38,"18.6",26,"o",0.900954741259651,0.00761533332754237,0,0.023320741653331,27.8
"519",39,"18.6",26,"o",0.900954741259651,0.00746973017851998,0,0.02101093276226,28.3
"520",40,"18.6",26,"o",0.900954741259651,0.00705515534233089,0,0.0189298994904459,28.8
"521",41,"18.6",26,"o",0.900954741259651,0.00702443356853036,0,0.0170549826974859,29.3
"522",42,"18.6",26,"o",0.900954741259651,0.00673040030559611,0,0.0153657675234012,29.8
"523",43,"18.6",26,"o",0.900954741259651,0.0065682075117771,0,0.0138438611033019,30.3
"524",44,"18.6",26,"o",0.900954741259651,0.00652692999483199,0,0.0124726922983599,30.8
"525",45,"18.6",26,"o",0.900954741259651,0.00654910370281794,0,0.0112373312624801,31.3
"526",46,"18.6",26,"o",0.900954741259651,0.0062381813303646,0,0.0101243268800368,31.8
"527",47,"18.6",26,"o",0.900954741259651,0.00640883411970762,0,0.00912156030463165,32.3
"528",48,"18.6",26,"o",0.900954741259651,0.00658629503210426,0,0.00821811300414372,32.8
"529",49,"18.6",26,"o",0.900954741259651,0.00670101895663158,0,0.00740414787529088,33.3
"530",50,"18.6",26,"o",0.900954741259651,0.00656026225177241,0,0.00667080213323089,33.8
"531",51,"18.6",26,"o",0.900954741259651,0.00690309450574813,0,0.00601009080993937,34.2
"532",52,"18.6",26,"o",0.900954741259651,0.00720283057254096,0,0.00541481981061593,34.6
"533",53,"18.6",26,"o",0.900954741259651,0.00752120377666031,0,0.00487850758144111,35
"534",54,"18.6",26,"o",0.900954741259651,0.00785920993425867,0,0.00439531453577053,35.4
"535",55,"18.6",26,"o",0.900954741259651,0.00812159300311413,0,0.00395997947032992,35.8
"536",56,"18.6",26,"o",0.900954741259651,0.00869919182922732,0,0.00356776227908462,36.1
"537",57,"18.6",26,"o",0.900954741259651,0.00933160232471227,0,0.00321439234102863,36.4
"538",58,"18.6",26,"o",0.900954741259651,0.0100261002227102,0,0.00289602201991846,36.7
"539",59,"18.6",26,"o",0.900954741259651,0.0107912756763488,0,0.00260918476963789,37
"540",60,"18.6",26,"o",NA,NA,NA,NA,37.3
"541",1,"20",1,"a",0.901564834139151,0.00212771736313245,2,0.901564834139151,20
"542",2,"20",3,"n",0.912502346926715,0.00236002701365796,0,0.82268002705857,20
"543",3,"20",3,"n",0.912502346926715,0.00249330952727807,0,0.750697455460678,20.2
"544",4,"20",3,"n",0.912502346926715,0.00264072163444901,0,0.685013189939782,20.4
"545",5,"20",3,"n",0.912502346926715,0.00278315213737966,0,0.625076143495806,20.6
"546",6,"20",3,"n",0.912502346926715,0.00294288884173234,0,0.570383447947823,20.8
"547",7,"20",3,"n",0.912502346926715,0.00311520902542883,0,0.52047623490054,21
"548",8,"20",3,"n",0.912502346926715,0.00330139814382284,0,0.474935785866323,21.2
"549",9,"20",3,"n",0.912502346926715,0.00348593183292944,0,0.433380019242503,21.4
"550",10,"20",3,"n",0.912502346926715,0.00369552423249975,0,0.395460284669929,21.6
"551",11,"20",3,"n",0.901564834139151,0.00391911508789878,1,0.356533085957066,21.8
"552",12,"20",4,"n",0.912502346926715,0.00411203164321052,0,0.325337277692847,22
"553",13,"20",4,"n",0.912502346926715,0.00433448998464834,2,0.296871029437471,22.2
"554",14,"20",6,"n",0.901564834139151,0.00456482635335526,1,0.267648480415513,22.3
"555",15,"20",7,"n",0.912502346926715,0.00481604417927903,2,0.244229866530524,22.5
"556",16,"20",9,"n",0.912502346926715,0.00515605735608616,2,0.222860326398702,22.6
"557",17,"20",11,"a",0.901564834139151,0.00540317199440885,2,0.200923033205843,22.7
"558",18,"20",13,"n",0.912502346926715,0.0059931042003962,2,0.183342739351966,22.7
"559",19,"20",15,"n",0.912502346926715,0.00648877919703958,2,0.167300679950642,22.8
"560",20,"20",17,"n",0.901564834139151,0.00700482724592766,1,0.150832409771068,22.9
"561",21,"20",18,"n",0.912502346926715,0.00749450310469486,2,0.137634927908711,23.1
"562",22,"20",20,"n",0.901564834139151,0.00809952875477305,1,0.124086810951771,23.2
"563",23,"20",21,"n",0.912502346926715,0.00844886609947172,2,0.113229506216143,23.4
"564",24,"20",23,"n",0.901564834139151,0.00892514777443668,1,0.102083740991415,23.5
"565",25,"20",24,"a",0.901564834139151,0.00933859430129108,2,0.0920351110152289,23.7
"566",26,"20",26,"o",0.901564834139151,0.0103582060298613,0,0.0829756195974233,23.7
"567",27,"20",26,"o",0.901564834139151,0.0104985783363151,0,0.0748079007199442,24.1
"568",28,"20",26,"o",0.901564834139151,0.0104487909124545,0,0.0674441726048746,24.5
"569",29,"20",26,"o",0.901564834139151,0.0103336081044506,0,0.0608052942881661,24.9
"570",30,"20",26,"o",0.901564834139151,0.0105274746792733,0,0.0548199150596928,25.3
"571",31,"20",26,"o",0.901564834139151,0.0101499879707802,0,0.0494237076283143,25.7
"572",32,"20",26,"o",0.901564834139151,0.0101344855099322,0,0.0445586767704631,26.2
"573",33,"20",26,"o",0.901564834139151,0.00955329637053068,0,0.0401725360320226,26.7
"574",34,"20",26,"o",0.901564834139151,0.00927958139722239,0,0.0362181457846595,27.2
"575",35,"20",26,"o",0.901564834139151,0.00872793031324573,0,0.0326530065971742,27.7
"576",36,"20",26,"o",0.901564834139151,0.0086143718061582,0,0.029438802476926,28.2
"577",37,"20",26,"o",0.901564834139151,0.00785309300262164,0,0.026540989072365,28.7
"578",38,"20",26,"o",0.901564834139151,0.00785555271440243,0,0.0239284224109158,29.2
"579",39,"20",26,"o",0.901564834139151,0.00764190089085274,0,0.0215730241821088,29.7
"580",40,"20",26,"o",0.901564834139151,0.00714994642239322,0,0.0194494799686229,30.2
"581",41,"20",26,"o",0.901564834139151,0.0071193806971936,0,0.0175349671820042,30.7
"582",42,"20",26,"o",0.901564834139151,0.0069596630817245,0,0.0158089097790791,31.2
"583",43,"20",26,"o",0.901564834139151,0.0066585140970248,0,0.0142527571228963,31.7
"584",44,"20",26,"o",0.901564834139151,0.00667983107563358,0,0.0128497846115296,32.2
"585",45,"20",26,"o",0.901564834139151,0.00663977597810181,0,0.0115849139320175,32.7
"586",46,"20",26,"o",0.901564834139151,0.0063256174652355,0,0.0104445510076357,33.2
"587",47,"20",26,"o",0.901564834139151,0.00649795827502779,0,0.00941643989685697,33.7
"588",48,"20",26,"o",0.901564834139151,0.00667708904234869,0,0.00848953107379114,34.2
"589",49,"20",26,"o",0.901564834139151,0.00686322177649565,0,0.00765386267446169,34.7
"590",50,"20",26,"o",0.901564834139151,0.00665110123231555,0,0.00690045343262489,35.2
"591",51,"20",26,"o",0.901564834139151,0.00699696810614794,0,0.0062212061544694,35.6
"592",52,"20",26,"o",0.901564834139151,0.00729884590297769,0,0.00560882069479967,36
"593",53,"20",26,"o",0.901564834139151,0.00761928914503458,0,0.00505671549942331,36.4
"594",54,"20",26,"o",0.901564834139151,0.00795928590501514,0,0.00455895687052645,36.8
"595",55,"20",26,"o",0.901564834139151,0.00822294339644883,0,0.00411019519482372,37.2
"596",56,"20",26,"o",0.901564834139151,0.00880366918337526,0,0.00370560744910079,37.5
"597",57,"20",26,"o",0.901564834139151,0.00943890506254523,0,0.00334084536523336,37.8
"598",58,"20",26,"o",0.901564834139151,0.0101357903527886,0,0.00301198869759116,38.1
"599",59,"20",26,"o",0.901564834139151,0.0109027358983965,0,0.00271550309057278,38.4
"600",60,"20",26,"o",NA,NA,NA,NA,38.7
