"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","Ba","Bn","Bn_Ba"
"230","20","1",0.0185185185185185,"a",0.0169491525423729,0.0736941134319464,17.7,0,59,0.126384171868446,0.7,1,1.42857142857143
"231","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0521741213643125,9.1,0,59,0.0241370347238594,0.7,1,1.42857142857143
"232","8.5","2",0.12962962962963,"a",0.11864406779661,0.0579251223401969,10.6,0,59,0.031398083020553,0.7,1,1.42857142857143
"233","10","2",0.111111111111111,"a",0.101694915254237,0.0592353484198646,11.2,0,59,0.0385543111286516,0.7,1,1.42857142857143
"234","11.4","2",0.12962962962963,"a",0.11864406779661,0.061693312312212,12.1,0,59,0.0460253342567671,0.7,1,1.42857142857143
"235","12.8","2",0.12962962962963,"a",0.11864406779661,0.0633690655724596,13.5,0,59,0.0579375643368429,0.7,1,1.42857142857143
"236","14.3","2",0.111111111111111,"a",0.101694915254237,0.0643117310045528,14.9,0,59,0.0737532363442949,0.7,1,1.42857142857143
"237","15.7","2",0.111111111111111,"a",0.101694915254237,0.0697414878653487,15,0,59,0.0816943558061772,0.7,1,1.42857142857143
"238","17.1","2",0.111111111111111,"a",0.101694915254237,0.070566055724826,16,0,59,0.0950943526968115,0.7,1,1.42857142857143
"239","18.6","2",0.111111111111111,"a",0.101694915254237,0.0716494564982685,17,0,59,0.111684035257892,0.7,1,1.42857142857143
"240","20","2",0.12962962962963,"a",0.11864406779661,0.0736941134319464,17.7,0,59,0.126384171868446,0.7,1,1.42857142857143
"241","7.1","0",0,"n",0,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"242","8.5","0",0,"n",0,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"243","10","0",0,"n",0,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"244","11.4","0",0,"n",0,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"245","12.8","0",0,"n",0,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"246","14.3","0",0,"n",0,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"247","15.7","0",0,"n",0,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"248","17.1","0",0,"n",0,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"249","18.6","0",0,"n",0,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"250","20","0",0,"n",0,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"251","7.1","1",0,"n",0,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"252","8.5","1",0,"n",0,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"253","10","1",0,"n",0,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"254","11.4","1",0,"n",0,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"255","12.8","1",0,"n",0,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"256","14.3","1",0,"n",0,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"257","15.7","1",0,"n",0,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"258","17.1","1",0,"n",0,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"259","18.6","1",0,"n",0,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"260","20","1",0,"n",0,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"261","7.1","2",1,"n",0.0847457627118644,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"262","8.5","2",1,"n",0.0847457627118644,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"263","10","2",1,"n",0.0847457627118644,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"264","11.4","2",1,"n",0.0847457627118644,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"265","12.8","2",1,"n",0.0847457627118644,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"266","14.3","2",1,"n",0.0847457627118644,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"267","15.7","2",1,"n",0.0847457627118644,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"268","17.1","2",1,"n",0.0847457627118644,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"269","18.6","2",1,"n",0.0847457627118644,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"270","20","2",1,"n",0.0847457627118644,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"271","7.1","0",0.814814814814815,"a",0.745762711864407,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"272","8.5","0",0.851851851851852,"a",0.779661016949153,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"273","10","0",0.833333333333333,"a",0.76271186440678,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"274","11.4","0",0.851851851851852,"a",0.779661016949153,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"275","12.8","0",0.851851851851852,"a",0.779661016949153,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"276","14.3","0",0.833333333333333,"a",0.76271186440678,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"277","15.7","0",0.833333333333333,"a",0.76271186440678,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"278","17.1","0",0.833333333333333,"a",0.76271186440678,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"279","18.6","0",0.833333333333333,"a",0.76271186440678,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"280","20","0",0.851851851851852,"a",0.779661016949153,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"281","7.1","1",0.0925925925925926,"a",0.0847457627118644,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"282","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"283","10","1",0.0555555555555556,"a",0.0508474576271186,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"284","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"285","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"286","14.3","1",0.0555555555555556,"a",0.0508474576271186,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"287","15.7","1",0.0555555555555556,"a",0.0508474576271186,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"288","17.1","1",0.0555555555555556,"a",0.0508474576271186,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"289","18.6","1",0.0555555555555556,"a",0.0508474576271186,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"290","20","1",0.0185185185185185,"a",0.0169491525423729,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"291","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0419955893479641,9.1,0,59,0.0240402517843683,0.9,1,1.11111111111111
"292","8.5","2",0.12962962962963,"a",0.11864406779661,0.0466261808063601,10.6,0,59,0.0312721959012104,0.9,1,1.11111111111111
"293","10","2",0.111111111111111,"a",0.101694915254237,0.0476812539427567,11.2,0,59,0.0383996467755044,0.9,1,1.11111111111111
"294","11.4","2",0.12962962962963,"a",0.11864406779661,0.0496605934618123,12.1,0,59,0.0458408191417503,0.9,1,1.11111111111111
"295","12.8","2",0.12962962962963,"a",0.11864406779661,0.0510100556668259,13.5,0,59,0.0577053050197675,0.9,1,1.11111111111111
"296","14.3","2",0.111111111111111,"a",0.101694915254237,0.0517691860636972,14.9,0,59,0.0734574109205162,0.9,1,1.11111111111111
"297","15.7","2",0.111111111111111,"a",0.101694915254237,0.0561410041946623,15,0,59,0.0813666849024006,0.9,1,1.11111111111111
"298","17.1","2",0.111111111111111,"a",0.101694915254237,0.0568050935535278,16,0,59,0.0947131769304437,0.9,1,1.11111111111111
"299","18.6","2",0.111111111111111,"a",0.101694915254237,0.0576775753324264,17,0,59,0.111236374550475,0.9,1,1.11111111111111
"300","20","2",0.12962962962963,"a",0.11864406779661,0.0593241357810931,17.7,0,59,0.125877600282181,0.9,1,1.11111111111111
"301","7.1","0",0,"n",0,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"302","8.5","0",0,"n",0,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"303","10","0",0,"n",0,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"304","11.4","0",0,"n",0,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"305","12.8","0",0,"n",0,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"306","14.3","0",0,"n",0,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"307","15.7","0",0,"n",0,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"308","17.1","0",0,"n",0,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"309","18.6","0",0,"n",0,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"310","20","0",0,"n",0,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"311","7.1","1",0,"n",0,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"312","8.5","1",0,"n",0,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"313","10","1",0,"n",0,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"314","11.4","1",0,"n",0,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"315","12.8","1",0,"n",0,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"316","14.3","1",0,"n",0,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"317","15.7","1",0,"n",0,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"318","17.1","1",0,"n",0,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"319","18.6","1",0,"n",0,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"320","20","1",0,"n",0,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"321","7.1","2",1,"n",0.0847457627118644,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"322","8.5","2",1,"n",0.0847457627118644,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"323","10","2",1,"n",0.0847457627118644,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"324","11.4","2",1,"n",0.0847457627118644,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"325","12.8","2",1,"n",0.0847457627118644,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"326","14.3","2",1,"n",0.0847457627118644,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"327","15.7","2",1,"n",0.0847457627118644,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"328","17.1","2",1,"n",0.0847457627118644,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"329","18.6","2",1,"n",0.0847457627118644,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"330","20","2",1,"n",0.0847457627118644,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"331","7.1","0",0.814814814814815,"a",0.745762711864407,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"332","8.5","0",0.851851851851852,"a",0.779661016949153,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"333","10","0",0.833333333333333,"a",0.76271186440678,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"334","11.4","0",0.851851851851852,"a",0.779661016949153,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"335","12.8","0",0.851851851851852,"a",0.779661016949153,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"336","14.3","0",0.833333333333333,"a",0.76271186440678,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"337","15.7","0",0.833333333333333,"a",0.76271186440678,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"338","17.1","0",0.833333333333333,"a",0.76271186440678,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"339","18.6","0",0.833333333333333,"a",0.76271186440678,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"340","20","0",0.851851851851852,"a",0.779661016949153,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"341","7.1","1",0.0925925925925926,"a",0.0847457627118644,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"342","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"343","10","1",0.0555555555555556,"a",0.0508474576271186,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"344","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"345","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"346","14.3","1",0.0555555555555556,"a",0.0508474576271186,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"347","15.7","1",0.0555555555555556,"a",0.0508474576271186,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"348","17.1","1",0.0555555555555556,"a",0.0508474576271186,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"349","18.6","1",0.0555555555555556,"a",0.0508474576271186,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"350","20","1",0.0185185185185185,"a",0.0169491525423729,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"351","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0451406245126216,9.1,0,59,0.0239919914120819,1,0.1,0.1
"352","8.5","2",0.12962962962963,"a",0.11864406779661,0.0501168013396565,10.6,0,59,0.0312094228476687,1,0.1,0.1
"353","10","2",0.111111111111111,"a",0.101694915254237,0.0512510525175852,11.2,0,59,0.0383225241974808,1,0.1,0.1
"354","11.4","2",0.12962962962963,"a",0.11864406779661,0.0533790175235917,12.1,0,59,0.0457488114734168,1,0.1,0.1
"355","12.8","2",0.12962962962963,"a",0.11864406779661,0.0548298185065486,13.5,0,59,0.0575894898944583,1,0.1,0.1
"356","14.3","2",0.111111111111111,"a",0.101694915254237,0.0556460024688025,14.9,0,59,0.0733098990482195,1,0.1,0.1
"357","15.7","2",0.111111111111111,"a",0.101694915254237,0.0603418137645808,15,0,59,0.0812032934315287,1,0.1,0.1
"358","17.1","2",0.111111111111111,"a",0.101694915254237,0.0610560312582165,16,0,59,0.0945231051976681,1,0.1,0.1
"359","18.6","2",0.111111111111111,"a",0.101694915254237,0.0619939939802619,17,0,59,0.111013150356777,1,0.1,0.1
"360","20","2",0.12962962962963,"a",0.11864406779661,0.063763857924035,17.7,0,59,0.125625000402598,1,0.1,0.1
"361","7.1","0",0,"n",0,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"362","8.5","0",0,"n",0,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"363","10","0",0,"n",0,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"364","11.4","0",0,"n",0,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"365","12.8","0",0,"n",0,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"366","14.3","0",0,"n",0,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"367","15.7","0",0,"n",0,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"368","17.1","0",0,"n",0,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"369","18.6","0",0,"n",0,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"370","20","0",0,"n",0,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"371","7.1","1",0,"n",0,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"372","8.5","1",0,"n",0,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"373","10","1",0,"n",0,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"374","11.4","1",0,"n",0,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"375","12.8","1",0,"n",0,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"376","14.3","1",0,"n",0,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"377","15.7","1",0,"n",0,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"378","17.1","1",0,"n",0,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"379","18.6","1",0,"n",0,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"380","20","1",0,"n",0,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"381","7.1","2",1,"n",0.0847457627118644,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"382","8.5","2",1,"n",0.0847457627118644,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"383","10","2",1,"n",0.0847457627118644,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"384","11.4","2",1,"n",0.0847457627118644,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"385","12.8","2",1,"n",0.0847457627118644,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"386","14.3","2",1,"n",0.0847457627118644,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"387","15.7","2",1,"n",0.0847457627118644,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"388","17.1","2",1,"n",0.0847457627118644,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"389","18.6","2",1,"n",0.0847457627118644,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"390","20","2",1,"n",0.0847457627118644,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"391","7.1","0",0.814814814814815,"a",0.745762711864407,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"392","8.5","0",0.851851851851852,"a",0.779661016949153,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"393","10","0",0.833333333333333,"a",0.76271186440678,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"394","11.4","0",0.851851851851852,"a",0.779661016949153,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"395","12.8","0",0.851851851851852,"a",0.779661016949153,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"396","14.3","0",0.833333333333333,"a",0.76271186440678,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"397","15.7","0",0.833333333333333,"a",0.76271186440678,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"398","17.1","0",0.833333333333333,"a",0.76271186440678,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"399","18.6","0",0.833333333333333,"a",0.76271186440678,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"400","20","0",0.851851851851852,"a",0.779661016949153,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"401","7.1","1",0.0925925925925926,"a",0.0847457627118644,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"402","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"403","10","1",0.0555555555555556,"a",0.0508474576271186,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"404","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"405","12.8","1",0.0185185185185185,"a",0.0169491525423729,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"406","14.3","1",0.0555555555555556,"a",0.0508474576271186,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"407","15.7","1",0.0555555555555556,"a",0.0508474576271186,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"408","17.1","1",0.0555555555555556,"a",0.0508474576271186,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"409","18.6","1",0.0555555555555556,"a",0.0508474576271186,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"410","20","1",0.0185185185185185,"a",0.0169491525423729,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"411","7.1","2",0.0925925925925926,"a",0.0847457627118644,0.0433645184879346,9.1,0,59,0.0239919914120819,1,0.3,0.3
"412","8.5","2",0.12962962962963,"a",0.11864406779661,0.0481453343051879,10.6,0,59,0.0312094228476687,1,0.3,0.3
"413","10","2",0.111111111111111,"a",0.101694915254237,0.0492349744957046,11.2,0,59,0.0383225241974808,1,0.3,0.3
"414","11.4","2",0.12962962962963,"a",0.11864406779661,0.0512792311041427,12.1,0,59,0.0457488114734168,1,0.3,0.3
"415","12.8","2",0.12962962962963,"a",0.11864406779661,0.0526729614937716,13.5,0,59,0.0575894898944583,1,0.3,0.3
"416","14.3","2",0.111111111111111,"a",0.101694915254237,0.0534570307759822,14.9,0,59,0.0733098990482195,1,0.3,0.3
"417","15.7","2",0.111111111111111,"a",0.101694915254237,0.0579689610983528,15,0,59,0.0812032934315287,1,0.3,0.3
"418","17.1","2",0.111111111111111,"a",0.101694915254237,0.0586550368978195,16,0,59,0.0945231051976681,1,0.3,0.3
"419","18.6","2",0.111111111111111,"a",0.101694915254237,0.059556114759197,17,0,59,0.111013150356777,1,0.3,0.3
"420","20","2",0.12962962962963,"a",0.11864406779661,0.0612564336706656,17.7,0,59,0.125625000402598,1,0.3,0.3
"421","7.1","0",0,"n",0,0.0416576237436596,9.1,0,59,0.0239919914120819,1,0.5,0.5
"422","8.5","0",0,"n",0,0.0462506745406736,10.6,0,59,0.0312094228476687,1,0.5,0.5
"423","10","0",0,"n",0,0.047297441468685,11.2,0,59,0.0383225241974808,1,0.5,0.5
"424","11.4","0",0,"n",0,0.0492612509003932,12.1,0,59,0.0457488114734168,1,0.5,0.5
"425","12.8","0",0,"n",0,0.0506001341272414,13.5,0,59,0.0575894898944583,1,0.5,0.5
"426","14.3","0",0,"n",0,0.0513533402148234,14.9,0,59,0.0733098990482195,1,0.5,0.5
"427","15.7","0",0,"n",0,0.0556885207279532,15,0,59,0.0812032934315287,1,0.5,0.5
"428","17.1","0",0,"n",0,0.056347553017477,16,0,59,0.0945231051976681,1,0.5,0.5
"429","18.6","0",0,"n",0,0.0572131825567661,17,0,59,0.111013150356777,1,0.5,0.5
"430","20","0",0,"n",0,0.0588466628767549,17.7,0,59,0.125625000402598,1,0.5,0.5
"431","7.1","1",0,"n",0,0.0416576237436596,9.1,0,59,0.0239919914120819,1,0.5,0.5
"432","8.5","1",0,"n",0,0.0462506745406736,10.6,0,59,0.0312094228476687,1,0.5,0.5
"433","10","1",0,"n",0,0.047297441468685,11.2,0,59,0.0383225241974808,1,0.5,0.5
"434","11.4","1",0,"n",0,0.0492612509003932,12.1,0,59,0.0457488114734168,1,0.5,0.5
"435","12.8","1",0,"n",0,0.0506001341272414,13.5,0,59,0.0575894898944583,1,0.5,0.5
"436","14.3","1",0,"n",0,0.0513533402148234,14.9,0,59,0.0733098990482195,1,0.5,0.5
"437","15.7","1",0,"n",0,0.0556885207279532,15,0,59,0.0812032934315287,1,0.5,0.5
"438","17.1","1",0,"n",0,0.056347553017477,16,0,59,0.0945231051976681,1,0.5,0.5
"439","18.6","1",0,"n",0,0.0572131825567661,17,0,59,0.111013150356777,1,0.5,0.5
"440","20","1",0,"n",0,0.0588466628767549,17.7,0,59,0.125625000402598,1,0.5,0.5
"441","7.1","2",1,"n",0.0847457627118644,0.0416576237436596,9.1,0,59,0.0239919914120819,1,0.5,0.5
"442","8.5","2",1,"n",0.0847457627118644,0.0462506745406736,10.6,0,59,0.0312094228476687,1,0.5,0.5
"443","10","2",1,"n",0.0847457627118644,0.047297441468685,11.2,0,59,0.0383225241974808,1,0.5,0.5
"444","11.4","2",1,"n",0.0847457627118644,0.0492612509003932,12.1,0,59,0.0457488114734168,1,0.5,0.5
"445","12.8","2",1,"n",0.0847457627118644,0.0506001341272414,13.5,0,59,0.0575894898944583,1,0.5,0.5
"446","14.3","2",1,"n",0.0847457627118644,0.0513533402148234,14.9,0,59,0.0733098990482195,1,0.5,0.5
"447","15.7","2",1,"n",0.0847457627118644,0.0556885207279532,15,0,59,0.0812032934315287,1,0.5,0.5
"448","17.1","2",1,"n",0.0847457627118644,0.056347553017477,16,0,59,0.0945231051976681,1,0.5,0.5
"449","18.6","2",1,"n",0.0847457627118644,0.0572131825567661,17,0,59,0.111013150356777,1,0.5,0.5
"450","20","2",1,"n",0.0847457627118644,0.0588466628767549,17.7,0,59,0.125625000402598,1,0.5,0.5
"451","7.1","0",0.814814814814815,"a",0.745762711864407,0.0416576237436596,9.1,0,59,0.0239919914120819,1,0.5,0.5
"452","8.5","0",0.851851851851852,"a",0.779661016949153,0.0462506745406736,10.6,0,59,0.0312094228476687,1,0.5,0.5
"453","10","0",0.833333333333333,"a",0.76271186440678,0.047297441468685,11.2,0,59,0.0383225241974808,1,0.5,0.5
"454","11.4","0",0.851851851851852,"a",0.779661016949153,0.0492612509003932,12.1,0,59,0.0457488114734168,1,0.5,0.5
"455","12.8","0",0.851851851851852,"a",0.779661016949153,0.0506001341272414,13.5,0,59,0.0575894898944583,1,0.5,0.5
"456","14.3","0",0.833333333333333,"a",0.76271186440678,0.0513533402148234,14.9,0,59,0.0733098990482195,1,0.5,0.5
"457","15.7","0",0.833333333333333,"a",0.76271186440678,0.0556885207279532,15,0,59,0.0812032934315287,1,0.5,0.5
"458","17.1","0",0.833333333333333,"a",0.76271186440678,0.056347553017477,16,0,59,0.0945231051976681,1,0.5,0.5
"459","18.6","0",0.833333333333333,"a",0.76271186440678,0.0572131825567661,17,0,59,0.111013150356777,1,0.5,0.5
"460","20","0",0.851851851851852,"a",0.779661016949153,0.0588466628767549,17.7,0,59,0.125625000402598,1,0.5,0.5
"461","7.1","1",0.0925925925925926,"a",0.0847457627118644,0.0416576237436596,9.1,0,59,0.0239919914120819,1,0.5,0.5
"462","8.5","1",0.0185185185185185,"a",0.0169491525423729,0.0462506745406736,10.6,0,59,0.0312094228476687,1,0.5,0.5
"463","10","1",0.0555555555555556,"a",0.0508474576271186,0.047297441468685,11.2,0,59,0.0383225241974808,1,0.5,0.5
"464","11.4","1",0.0185185185185185,"a",0.0169491525423729,0.0492612509003932,12.1,0,59,0.0457488114734168,1,0.5,0.5
